framework,version,device,op_name,kernel_source,model,task,attn_kind,backend,requested_backend,batch_size,q_seq_len,kv_seq_len,num_heads,head_dim,tp_size,sp_size,sp_algorithm,latency
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_image,fa,auto,1,43120,257,10,128,2,2,ulysses,0.14808000326156617
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_text,fa,auto,1,21560,512,20,128,2,2,ring,0.1957087993621826
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_image,fa,auto,1,21560,257,20,128,2,2,ring,0.14439359903335572
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_text,fa,auto,1,43120,512,5,128,2,4,ulysses,0.10080640316009522
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_image,fa,auto,1,43120,257,5,128,2,4,ulysses,0.07555199861526489
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_text,fa,auto,1,10780,512,20,128,2,4,ring,0.10073920488357543
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_image,fa,auto,1,10780,257,20,128,2,4,ring,0.07775359749794006
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,self_attn,fa,auto,1,5390,5390,20,128,2,8,ring,0.41886401176452637
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_text,fa,auto,1,5390,512,20,128,2,8,ring,0.057903999090194704
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_image,fa,auto,1,5390,257,20,128,2,8,ring,0.045664000511169436
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_text,fa,auto,1,43120,512,10,128,4,1,none,0.19296319484710694
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_image,fa,auto,1,43120,257,10,128,4,1,none,0.14309439659118653
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_text,fa,auto,1,43120,512,5,128,4,2,ulysses,0.10037440061569214
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_image,fa,auto,1,43120,257,5,128,4,2,ulysses,0.07552319765090942
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_text,fa,auto,1,21560,512,10,128,4,2,ring,0.10050560235977173
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_image,fa,auto,1,21560,257,10,128,4,2,ring,0.07802559733390808
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,self_attn,fa,auto,1,10780,10780,10,128,4,4,ring,0.8215968132019043
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_text,fa,auto,1,10780,512,10,128,4,4,ring,0.057411199808120726
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_image,fa,auto,1,10780,257,10,128,4,4,ring,0.04734399914741516
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,self_attn,fa,auto,1,5390,5390,10,128,4,8,ring,0.24191999435424805
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_text,fa,auto,1,5390,512,10,128,4,8,ring,0.034390398859977724
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_image,fa,auto,1,5390,257,10,128,4,8,ring,0.028575998544692994
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_text,fa,auto,1,43120,512,5,128,8,1,none,0.09934080243110657
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_image,fa,auto,1,43120,257,5,128,8,1,none,0.07521920204162598
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_text,fa,auto,1,21560,512,5,128,8,2,ring,0.05680000185966492
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_image,fa,auto,1,21560,257,5,128,8,2,ring,0.0446399986743927
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,self_attn,fa,auto,1,10780,10780,5,128,8,4,ring,0.47115521430969237
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_text,fa,auto,1,10780,512,5,128,8,4,ring,0.0342848002910614
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_image,fa,auto,1,10780,257,5,128,8,4,ring,0.02776319980621338
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,self_attn,fa,auto,1,5390,5390,5,128,8,8,ring,0.12105920314788818
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_text,fa,auto,1,5390,512,5,128,8,8,ring,0.020521600544452668
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_image,fa,auto,1,5390,257,5,128,8,8,ring,0.017401599884033205
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_text,fa,auto,1,19110,512,20,128,1,2,ulysses,0.17165759801864625
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_image,fa,auto,1,19110,257,20,128,1,2,ulysses,0.127183997631073
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_text,fa,auto,1,9555,512,40,128,1,2,ring,0.17167999744415283
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_image,fa,auto,1,9555,257,40,128,1,2,ring,0.12784639596939087
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_text,fa,auto,1,19110,512,10,128,1,4,ulysses,0.09416000247001648
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_image,fa,auto,1,19110,257,10,128,1,4,ulysses,0.07060800194740295
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,self_attn,fa,auto,1,4778,4778,40,128,1,4,ring,0.6521503925323486
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_text,fa,auto,1,4778,512,40,128,1,4,ring,0.09405440092086792
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_image,fa,auto,1,4778,257,40,128,1,4,ring,0.07145280241966248
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,self_attn,fa,auto,1,19110,19110,5,128,1,8,ulysses,1.2446784019470214
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_text,fa,auto,1,19110,512,5,128,1,8,ulysses,0.05158079862594604
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_image,fa,auto,1,19110,257,5,128,1,8,ulysses,0.04076479971408844
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,self_attn,fa,auto,1,2389,2389,40,128,1,8,ring,0.17328959703445435
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_text,fa,auto,1,2389,512,40,128,1,8,ring,0.051907199621200564
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_image,fa,auto,1,2389,257,40,128,1,8,ring,0.041705599427223204
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_text,fa,auto,1,19110,512,20,128,2,1,none,0.17193599939346313
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_image,fa,auto,1,19110,257,20,128,2,1,none,0.12769919633865356
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_text,fa,auto,1,19110,512,10,128,2,2,ulysses,0.09362879991531373
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_image,fa,auto,1,19110,257,10,128,2,2,ulysses,0.07120959758758545
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,self_attn,fa,auto,1,9555,9555,20,128,2,2,ring,1.2587072372436523
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_text,fa,auto,1,9555,512,20,128,2,2,ring,0.09372159838676453
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_image,fa,auto,1,9555,257,20,128,2,2,ring,0.07499200105667114
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,self_attn,fa,auto,1,19110,19110,5,128,2,4,ulysses,1.2636960029602051
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_text,fa,auto,1,19110,512,5,128,2,4,ulysses,0.05315840244293213
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_image,fa,auto,1,19110,257,5,128,2,4,ulysses,0.04225279986858368
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,self_attn,fa,auto,1,4778,4778,20,128,2,4,ring,0.33378241062164304
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_text,fa,auto,1,4778,512,20,128,2,4,ring,0.0530784010887146
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_image,fa,auto,1,4778,257,20,128,2,4,ring,0.04216000139713287
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,self_attn,fa,auto,1,2389,2389,20,128,2,8,ring,0.09109119772911071
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_text,fa,auto,1,2389,512,20,128,2,8,ring,0.02866879999637604
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_image,fa,auto,1,2389,257,20,128,2,8,ring,0.024531200528144836
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_text,fa,auto,1,19110,512,10,128,4,1,none,0.0946399986743927
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_image,fa,auto,1,19110,257,10,128,4,1,none,0.07299839854240417
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,self_attn,fa,auto,1,19110,19110,5,128,4,2,ulysses,1.252998447418213
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_text,fa,auto,1,19110,512,5,128,4,2,ulysses,0.05138239860534668
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_image,fa,auto,1,19110,257,5,128,4,2,ulysses,0.041043201088905336
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,self_attn,fa,auto,1,9555,9555,10,128,4,2,ring,0.6275392055511475
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_text,fa,auto,1,9555,512,10,128,4,2,ring,0.050006401538848874
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_image,fa,auto,1,9555,257,10,128,4,2,ring,0.04138559997081757
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,self_attn,fa,auto,1,4778,4778,10,128,4,4,ring,0.16731200218200684
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_text,fa,auto,1,4778,512,10,128,4,4,ring,0.028672000765800475
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_image,fa,auto,1,4778,257,10,128,4,4,ring,0.02404800057411194
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,self_attn,fa,auto,1,2389,2389,10,128,4,8,ring,0.06000319719314575
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_text,fa,auto,1,2389,512,10,128,4,8,ring,0.02083200067281723
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_image,fa,auto,1,2389,257,10,128,4,8,ring,0.017708800733089447
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,self_attn,fa,auto,1,19110,19110,5,128,8,1,none,1.2450655937194823
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_text,fa,auto,1,19110,512,5,128,8,1,none,0.051235198974609375
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_image,fa,auto,1,19110,257,5,128,8,1,none,0.0426367998123169
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,self_attn,fa,auto,1,9555,9555,5,128,8,2,ring,0.3235872030258179
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_text,fa,auto,1,9555,512,5,128,8,2,ring,0.029126399755477907
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_image,fa,auto,1,9555,257,5,128,8,2,ring,0.024265600740909575
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,self_attn,fa,auto,1,4778,4778,5,128,8,4,ring,0.11817280054092408
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_text,fa,auto,1,4778,512,5,128,8,4,ring,0.02240000069141388
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_image,fa,auto,1,4778,257,5,128,8,4,ring,0.019126400351524353
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,self_attn,fa,auto,1,2389,2389,5,128,8,8,ring,0.03500159978866577
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_text,fa,auto,1,2389,512,5,128,8,8,ring,0.01401280015707016
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,wan_attention,sglang_fa,Wan2.2-I2V-A14B,i2v,cross_attn_image,fa,auto,1,2389,257,5,128,8,8,ring,0.012873600423336028
