model_key,system,case_id,series,model,isl,osl,prefix,concurrency,request_rate,(p)bs,(p)global_bs,(p)workers,(d)bs,(d)global_bs,(d)workers,ttft,tpot,request_latency,seq/s,seq/s/gpu,tokens/s,tokens/s/gpu,tokens/s/user,(p)seq/s/worker,(d)seq/s/worker,num_total_gpus,(p)tp,(p)pp,(p)dp,(p)moe_tp,(p)moe_ep,(p)parallel,(p)gemm,(p)kvcache,(p)fmha,(p)moe,(p)comm,(p)memory,(p)backend,(p)version,(p)system,(d)tp,(d)pp,(d)dp,(d)moe_tp,(d)moe_ep,(d)parallel,(d)gemm,(d)kvcache,(d)fmha,(d)moe,(d)comm,(d)memory,(d)backend,(d)version,(d)system,power_w,tokens/s/gpu_cluster
deepseek_v3,b300_sxm,deepseek_v3__b300_sxm__analytical__standard,ANALYTICAL-standard,deepseek-ai/DeepSeek-V3,4096,1024,0,7,1.166,1,1,1,1,1,7,237.377,5.4,5761.577,1.166,0.036,1193.615,37.3,185.178,7.583,0.181,32,4,1,1,1,4,tp4pp1dp1etp1ep4,fp8,bfloat16,bfloat16,fp8_block,half,173.911,sglang,0.5.10,b300_sxm,4,1,1,4,1,tp4pp1dp1etp4ep1,fp8,bfloat16,bfloat16,fp8_block,half,171.539,sglang,0.5.10,b300_sxm,0.0,37.3
deepseek_v3,b300_sxm,deepseek_v3__b300_sxm__analytical__standard,ANALYTICAL-standard,deepseek-ai/DeepSeek-V3,4096,1024,0,3,0.585,1,1,1,1,1,3,163.597,4.604,4873.489,0.585,0.018,599.163,18.724,217.204,11.003,0.212,32,8,1,1,1,8,tp8pp1dp1etp1ep8,fp8,bfloat16,bfloat16,fp8_block,half,91.596,sglang,0.5.10,b300_sxm,8,1,1,1,8,tp8pp1dp1etp1ep8,fp8,bfloat16,bfloat16,fp8_block,half,89.727,sglang,0.5.10,b300_sxm,0.0,18.724
deepseek_v3,b300_sxm,deepseek_v3__b300_sxm__silicon,SILICON,deepseek-ai/DeepSeek-V3,4096,1024,0,2592,34.52,1,4,5,216,864,3,938.585,64.674,67100.087,34.52,1.079,35347.968,1104.624,15.462,7.671,13.059,32,1,1,4,4,1,tp1pp1dp4etp4ep1,fp8,bfloat16,bfloat16,fp8_block,half,201.007,sglang,0.5.10,b300_sxm,1,1,4,4,1,tp1pp1dp4etp4ep1,fp8,bfloat16,bfloat16,fp8_block,half,254.53,sglang,0.5.10,b300_sxm,0.0,1104.624
deepseek_v3,b300_sxm,deepseek_v3__b300_sxm__silicon,SILICON,deepseek-ai/DeepSeek-V3,4096,1024,0,2208,33.352,1,4,5,184,736,3,938.585,59.537,61844.936,33.352,1.042,34152.284,1067.259,16.796,7.671,12.084,32,1,1,4,4,1,tp1pp1dp4etp4ep1,fp8,bfloat16,bfloat16,fp8_block,half,201.007,sglang,0.5.10,b300_sxm,1,1,4,4,1,tp1pp1dp4etp4ep1,fp8,bfloat16,bfloat16,fp8_block,half,243.654,sglang,0.5.10,b300_sxm,0.0,1067.259
deepseek_v3,b300_sxm,deepseek_v3__b300_sxm__silicon,SILICON,deepseek-ai/DeepSeek-V3,4096,1024,0,1824,30.078,1,4,5,152,608,3,938.585,54.537,56729.936,30.078,0.94,30800.364,962.511,18.336,7.671,10.898,32,1,1,4,4,1,tp1pp1dp4etp4ep1,fp8,bfloat16,bfloat16,fp8_block,half,201.007,sglang,0.5.10,b300_sxm,1,1,4,4,1,tp1pp1dp4etp4ep1,fp8,bfloat16,bfloat16,fp8_block,half,232.778,sglang,0.5.10,b300_sxm,0.0,962.511
deepseek_v3,b300_sxm,deepseek_v3__b300_sxm__silicon,SILICON,deepseek-ai/DeepSeek-V3,4096,1024,0,704,13.808,1,4,2,88,704,1,938.585,44.239,46195.082,13.808,0.863,14139.187,883.699,22.604,7.671,15.556,16,1,1,4,4,1,tp1pp1dp4etp4ep1,fp8,bfloat16,bfloat16,fp8_block,half,201.007,sglang,0.5.10,b300_sxm,1,1,8,4,2,tp1pp1dp8etp4ep2,fp8,bfloat16,bfloat16,fp8_block,half,130.964,sglang,0.5.10,b300_sxm,0.0,883.699
deepseek_v3,b300_sxm,deepseek_v3__b300_sxm__silicon,SILICON,deepseek-ai/DeepSeek-V3,4096,1024,0,288,6.526,1,4,1,72,288,1,938.585,39.688,41539.409,6.526,0.816,6682.173,835.272,25.197,7.671,7.093,8,1,1,4,4,1,tp1pp1dp4etp4ep1,fp8,bfloat16,bfloat16,fp8_block,half,201.007,sglang,0.5.10,b300_sxm,1,1,4,2,2,tp1pp1dp4etp2ep2,fp8,bfloat16,bfloat16,fp8_block,half,205.447,sglang,0.5.10,b300_sxm,0.0,835.272
deepseek_v3,b300_sxm,deepseek_v3__b300_sxm__silicon,SILICON,deepseek-ai/DeepSeek-V3,4096,1024,0,272,6.223,1,4,1,68,272,1,938.585,39.31,41152.715,6.223,0.778,6372.229,796.529,25.439,7.671,6.764,8,1,1,4,4,1,tp1pp1dp4etp4ep1,fp8,bfloat16,bfloat16,fp8_block,half,201.007,sglang,0.5.10,b300_sxm,1,1,4,4,1,tp1pp1dp4etp4ep1,fp8,bfloat16,bfloat16,fp8_block,half,204.229,sglang,0.5.10,b300_sxm,0.0,796.529
deepseek_v3,b300_sxm,deepseek_v3__b300_sxm__silicon,SILICON,deepseek-ai/DeepSeek-V3,4096,1024,0,448,11.838,1,4,2,56,448,1,938.585,34.036,35757.413,11.838,0.74,12121.743,757.609,29.381,7.671,12.867,16,1,1,4,4,1,tp1pp1dp4etp4ep1,fp8,bfloat16,bfloat16,fp8_block,half,201.007,sglang,0.5.10,b300_sxm,1,1,8,4,2,tp1pp1dp8etp4ep2,fp8,bfloat16,bfloat16,fp8_block,half,120.088,sglang,0.5.10,b300_sxm,0.0,757.609
deepseek_v3,b300_sxm,deepseek_v3__b300_sxm__silicon,SILICON,deepseek-ai/DeepSeek-V3,4096,1024,0,352,10.627,1,4,2,44,352,1,938.585,29.788,31411.709,10.627,0.664,10881.966,680.123,33.57,7.671,11.551,16,1,1,4,4,1,tp1pp1dp4etp4ep1,fp8,bfloat16,bfloat16,fp8_block,half,201.007,sglang,0.5.10,b300_sxm,1,1,8,4,2,tp1pp1dp8etp4ep2,fp8,bfloat16,bfloat16,fp8_block,half,116.009,sglang,0.5.10,b300_sxm,0.0,680.123
deepseek_v3,b300_sxm,deepseek_v3__b300_sxm__silicon,SILICON,deepseek-ai/DeepSeek-V3,4096,1024,0,320,9.881,1,4,2,40,320,1,938.585,29.125,30733.46,9.881,0.618,10117.939,632.371,34.334,7.671,10.74,16,1,1,4,4,1,tp1pp1dp4etp4ep1,fp8,bfloat16,bfloat16,fp8_block,half,201.007,sglang,0.5.10,b300_sxm,1,1,8,8,1,tp1pp1dp8etp8ep1,fp8,bfloat16,bfloat16,fp8_block,half,114.807,sglang,0.5.10,b300_sxm,0.0,632.371
deepseek_v3,b300_sxm,deepseek_v3__b300_sxm__silicon,SILICON,deepseek-ai/DeepSeek-V3,4096,1024,0,336,13.808,1,4,2,14,112,3,938.585,19.982,21380.171,13.808,0.431,14139.187,441.85,50.045,7.671,5.479,32,1,1,4,4,1,tp1pp1dp4etp4ep1,fp8,bfloat16,bfloat16,fp8_block,half,201.007,sglang,0.5.10,b300_sxm,1,1,8,2,4,tp1pp1dp8etp2ep4,fp8,bfloat16,bfloat16,fp8_block,half,105.948,sglang,0.5.10,b300_sxm,0.0,441.85
deepseek_v3,b300_sxm,deepseek_v3__b300_sxm__silicon,SILICON,deepseek-ai/DeepSeek-V3,4096,1024,0,288,13.013,1,4,2,12,96,3,938.585,19.905,21301.4,13.013,0.407,13325.722,416.429,50.24,7.671,4.715,32,1,1,4,4,1,tp1pp1dp4etp4ep1,fp8,bfloat16,bfloat16,fp8_block,half,201.007,sglang,0.5.10,b300_sxm,1,1,8,1,8,tp1pp1dp8etp1ep8,fp8,bfloat16,bfloat16,fp8_block,half,105.278,sglang,0.5.10,b300_sxm,0.0,416.429
deepseek_v3,b300_sxm,deepseek_v3__b300_sxm__silicon,SILICON,deepseek-ai/DeepSeek-V3,4096,1024,0,264,12.599,1,4,2,11,88,3,938.585,18.843,20214.974,12.599,0.394,12901.786,403.181,53.069,7.671,4.565,32,1,1,4,4,1,tp1pp1dp4etp4ep1,fp8,bfloat16,bfloat16,fp8_block,half,201.007,sglang,0.5.10,b300_sxm,1,1,8,2,4,tp1pp1dp8etp2ep4,fp8,bfloat16,bfloat16,fp8_block,half,104.943,sglang,0.5.10,b300_sxm,0.0,403.181
deepseek_v3,b300_sxm,deepseek_v3__b300_sxm__silicon,SILICON,deepseek-ai/DeepSeek-V3,4096,1024,0,216,10.397,1,4,2,9,72,3,938.585,18.682,20050.271,10.397,0.325,10646.446,332.701,53.526,7.671,3.767,32,1,1,4,4,1,tp1pp1dp4etp4ep1,fp8,bfloat16,bfloat16,fp8_block,half,201.007,sglang,0.5.10,b300_sxm,1,1,8,1,8,tp1pp1dp8etp1ep8,fp8,bfloat16,bfloat16,fp8_block,half,104.273,sglang,0.5.10,b300_sxm,0.0,332.701
deepseek_v3,b300_sxm,deepseek_v3__b300_sxm__silicon,SILICON,deepseek-ai/DeepSeek-V3,4096,1024,0,192,9.809,1,4,2,8,64,3,938.585,17.604,18947.477,9.809,0.307,10044.457,313.889,56.804,7.671,3.554,32,1,1,4,4,1,tp1pp1dp4etp4ep1,fp8,bfloat16,bfloat16,fp8_block,half,201.007,sglang,0.5.10,b300_sxm,1,1,8,2,4,tp1pp1dp8etp2ep4,fp8,bfloat16,bfloat16,fp8_block,half,103.937,sglang,0.5.10,b300_sxm,0.0,313.889
deepseek_v3,b300_sxm,deepseek_v3__b300_sxm__silicon,SILICON,deepseek-ai/DeepSeek-V3,4096,1024,0,144,7.761,1,4,2,6,48,3,938.585,16.684,18006.317,7.761,0.243,7947.387,248.356,59.939,7.671,2.812,32,1,1,4,4,1,tp1pp1dp4etp4ep1,fp8,bfloat16,bfloat16,fp8_block,half,201.007,sglang,0.5.10,b300_sxm,1,1,8,2,4,tp1pp1dp8etp2ep4,fp8,bfloat16,bfloat16,fp8_block,half,103.267,sglang,0.5.10,b300_sxm,0.0,248.356
deepseek_v3,b300_sxm,deepseek_v3__b300_sxm__silicon,SILICON,deepseek-ai/DeepSeek-V3,4096,1024,0,120,6.572,1,4,2,5,40,3,938.585,16.423,17739.314,6.572,0.205,6729.277,210.29,60.89,7.671,2.381,32,1,1,4,4,1,tp1pp1dp4etp4ep1,fp8,bfloat16,bfloat16,fp8_block,half,201.007,sglang,0.5.10,b300_sxm,1,1,8,1,8,tp1pp1dp8etp1ep8,fp8,bfloat16,bfloat16,fp8_block,half,102.932,sglang,0.5.10,b300_sxm,0.0,210.29
deepseek_v3,b300_sxm,deepseek_v3__b300_sxm__silicon,SILICON,deepseek-ai/DeepSeek-V3,4096,1024,0,72,4.184,1,4,2,3,24,3,938.585,15.478,16772.579,4.184,0.131,4284.58,133.893,64.608,7.671,1.516,32,1,1,4,4,1,tp1pp1dp4etp4ep1,fp8,bfloat16,bfloat16,fp8_block,half,201.007,sglang,0.5.10,b300_sxm,1,1,8,2,4,tp1pp1dp8etp2ep4,fp8,bfloat16,bfloat16,fp8_block,half,102.262,sglang,0.5.10,b300_sxm,0.0,133.893
deepseek_v3,b300_sxm,deepseek_v3__b300_sxm__silicon,SILICON,deepseek-ai/DeepSeek-V3,4096,1024,0,56,3.368,1,1,1,8,8,7,368.608,14.95,15662.458,3.368,0.105,3448.955,107.78,66.889,4.883,0.523,32,4,1,1,4,1,tp4pp1dp1etp4ep1,fp8,bfloat16,bfloat16,fp8_block,half,176.93,sglang,0.5.10,b300_sxm,4,1,1,2,2,tp4pp1dp1etp2ep2,fp8,bfloat16,bfloat16,fp8_block,half,173.885,sglang,0.5.10,b300_sxm,0.0,107.78
deepseek_v3,b300_sxm,deepseek_v3__b300_sxm__silicon,SILICON,deepseek-ai/DeepSeek-V3,4096,1024,0,49,3.078,1,1,1,7,7,7,368.608,14.328,15026.152,3.078,0.096,3152.2,98.506,69.791,4.883,0.478,32,4,1,1,4,1,tp4pp1dp1etp4ep1,fp8,bfloat16,bfloat16,fp8_block,half,176.93,sglang,0.5.10,b300_sxm,4,1,1,1,4,tp4pp1dp1etp1ep4,fp8,bfloat16,bfloat16,fp8_block,half,173.55,sglang,0.5.10,b300_sxm,0.0,98.506
deepseek_v3,b300_sxm,deepseek_v3__b300_sxm__silicon,SILICON,deepseek-ai/DeepSeek-V3,4096,1024,0,42,2.866,1,1,1,6,6,7,368.608,13.166,13837.426,2.866,0.09,2934.579,91.706,75.951,4.883,0.445,32,4,1,1,4,1,tp4pp1dp1etp4ep1,fp8,bfloat16,bfloat16,fp8_block,half,176.93,sglang,0.5.10,b300_sxm,4,1,1,2,2,tp4pp1dp1etp2ep2,fp8,bfloat16,bfloat16,fp8_block,half,173.214,sglang,0.5.10,b300_sxm,0.0,91.706
deepseek_v3,b300_sxm,deepseek_v3__b300_sxm__silicon,SILICON,deepseek-ai/DeepSeek-V3,4096,1024,0,35,2.563,1,1,1,5,5,7,368.608,12.283,12934.117,2.563,0.08,2624.635,82.02,81.414,4.883,0.398,32,4,1,1,4,1,tp4pp1dp1etp4ep1,fp8,bfloat16,bfloat16,fp8_block,half,176.93,sglang,0.5.10,b300_sxm,4,1,1,2,2,tp4pp1dp1etp2ep2,fp8,bfloat16,bfloat16,fp8_block,half,172.879,sglang,0.5.10,b300_sxm,0.0,82.02
deepseek_v3,b300_sxm,deepseek_v3__b300_sxm__silicon,SILICON,deepseek-ai/DeepSeek-V3,4096,1024,0,28,2.215,1,1,1,4,4,7,368.608,11.372,12002.164,2.215,0.069,2268.529,70.892,87.936,4.883,0.344,32,4,1,1,4,1,tp4pp1dp1etp4ep1,fp8,bfloat16,bfloat16,fp8_block,half,176.93,sglang,0.5.10,b300_sxm,4,1,1,2,2,tp4pp1dp1etp2ep2,fp8,bfloat16,bfloat16,fp8_block,half,172.544,sglang,0.5.10,b300_sxm,0.0,70.892
deepseek_v3,b300_sxm,deepseek_v3__b300_sxm__silicon,SILICON,deepseek-ai/DeepSeek-V3,4096,1024,0,21,1.951,1,1,1,3,3,7,368.608,9.685,10276.363,1.951,0.061,1998.152,62.442,103.249,4.883,0.303,32,4,1,1,4,1,tp4pp1dp1etp4ep1,fp8,bfloat16,bfloat16,fp8_block,half,176.93,sglang,0.5.10,b300_sxm,4,1,1,2,2,tp4pp1dp1etp2ep2,fp8,bfloat16,bfloat16,fp8_block,half,172.209,sglang,0.5.10,b300_sxm,0.0,62.442
deepseek_v3,b300_sxm,deepseek_v3__b300_sxm__silicon,SILICON,deepseek-ai/DeepSeek-V3,4096,1024,0,18,1.673,1,1,1,6,6,3,309.931,9.672,10204.387,1.673,0.052,1712.701,53.522,103.389,5.808,0.606,32,8,1,1,8,1,tp8pp1dp1etp8ep1,fp8,bfloat16,bfloat16,fp8_block,half,95.118,sglang,0.5.10,b300_sxm,8,1,1,2,4,tp8pp1dp1etp2ep4,fp8,bfloat16,bfloat16,fp8_block,half,91.402,sglang,0.5.10,b300_sxm,0.0,53.522
deepseek_v3,b300_sxm,deepseek_v3__b300_sxm__silicon,SILICON,deepseek-ai/DeepSeek-V3,4096,1024,0,14,1.571,1,1,1,2,2,7,368.608,8.015,8567.953,1.571,0.049,1609.073,50.284,124.769,4.883,0.244,32,4,1,1,4,1,tp4pp1dp1etp4ep1,fp8,bfloat16,bfloat16,fp8_block,half,176.93,sglang,0.5.10,b300_sxm,4,1,1,2,2,tp4pp1dp1etp2ep2,fp8,bfloat16,bfloat16,fp8_block,half,171.874,sglang,0.5.10,b300_sxm,0.0,50.284
deepseek_v3,b300_sxm,deepseek_v3__b300_sxm__silicon,SILICON,deepseek-ai/DeepSeek-V3,4096,1024,0,9,1.082,1,1,1,3,3,3,309.931,7.489,7971.178,1.082,0.034,1107.886,34.621,133.528,5.808,0.392,32,8,1,1,8,1,tp8pp1dp1etp8ep1,fp8,bfloat16,bfloat16,fp8_block,half,95.118,sglang,0.5.10,b300_sxm,8,1,1,2,4,tp8pp1dp1etp2ep4,fp8,bfloat16,bfloat16,fp8_block,half,90.397,sglang,0.5.10,b300_sxm,0.0,34.621
deepseek_v3,b300_sxm,deepseek_v3__b300_sxm__silicon,SILICON,deepseek-ai/DeepSeek-V3,4096,1024,0,7,0.947,1,1,1,1,1,7,368.608,6.628,7149.052,0.947,0.03,969.4,30.294,150.878,4.883,0.147,32,4,1,1,4,1,tp4pp1dp1etp4ep1,fp8,bfloat16,bfloat16,fp8_block,half,176.93,sglang,0.5.10,b300_sxm,4,1,1,2,2,tp4pp1dp1etp2ep2,fp8,bfloat16,bfloat16,fp8_block,half,171.539,sglang,0.5.10,b300_sxm,0.0,30.294
deepseek_v3,b300_sxm,deepseek_v3__b300_sxm__silicon,SILICON,deepseek-ai/DeepSeek-V3,4096,1024,0,3,0.472,1,1,1,1,1,3,309.931,5.714,6155.353,0.472,0.015,483.287,15.103,175.01,5.808,0.171,32,8,1,1,8,1,tp8pp1dp1etp8ep1,fp8,bfloat16,bfloat16,fp8_block,half,95.118,sglang,0.5.10,b300_sxm,8,1,1,2,4,tp8pp1dp1etp2ep4,fp8,bfloat16,bfloat16,fp8_block,half,89.727,sglang,0.5.10,b300_sxm,0.0,15.103
deepseek_v3,h100_sxm,deepseek_v3__h100_sxm__analytical__high,ANALYTICAL-high,deepseek-ai/DeepSeek-V3,4096,1024,0,352,7.038,1,16,1,22,352,1,3682.856,44.916,49631.924,7.038,0.22,7206.912,225.216,22.264,7.82,7.661,32,1,1,16,1,16,tp1pp1dp16etp1ep16,fp8,bfloat16,bfloat16,fp8_block,half,67.764,sglang,0.5.10,h100_sxm,1,1,16,1,16,tp1pp1dp16etp1ep16,fp8,bfloat16,bfloat16,fp8_block,half,67.523,sglang,0.5.10,h100_sxm,0.0,225.216
deepseek_v3,h100_sxm,deepseek_v3__h100_sxm__analytical__high,ANALYTICAL-high,deepseek-ai/DeepSeek-V3,4096,1024,0,240,5.412,1,16,1,15,240,1,3682.856,39.876,44476.004,5.412,0.169,5542.257,173.196,25.078,7.82,5.883,32,1,1,16,1,16,tp1pp1dp16etp1ep16,fp8,bfloat16,bfloat16,fp8_block,half,67.764,sglang,0.5.10,h100_sxm,1,1,16,1,16,tp1pp1dp16etp1ep16,fp8,bfloat16,bfloat16,fp8_block,half,65.177,sglang,0.5.10,h100_sxm,0.0,173.196
deepseek_v3,h100_sxm,deepseek_v3__h100_sxm__analytical__high,ANALYTICAL-high,deepseek-ai/DeepSeek-V3,4096,1024,0,144,3.327,1,16,1,18,144,1,3682.856,38.927,43505.177,3.327,0.104,3406.561,106.455,25.689,7.82,3.616,32,1,1,16,1,16,tp1pp1dp16etp1ep16,fp8,bfloat16,bfloat16,fp8_block,half,67.764,sglang,0.5.10,h100_sxm,2,1,8,1,16,tp2pp1dp8etp1ep16,fp8,bfloat16,bfloat16,fp8_block,half,61.632,sglang,0.5.10,h100_sxm,0.0,106.455
deepseek_v3,h100_sxm,deepseek_v3__h100_sxm__analytical__high,ANALYTICAL-high,deepseek-ai/DeepSeek-V3,4096,1024,0,128,3.305,1,16,1,8,128,1,3682.856,34.836,39320.084,3.305,0.103,3383.951,105.748,28.706,7.82,3.592,32,1,1,16,1,16,tp1pp1dp16etp1ep16,fp8,bfloat16,bfloat16,fp8_block,half,67.764,sglang,0.5.10,h100_sxm,1,1,16,1,16,tp1pp1dp16etp1ep16,fp8,bfloat16,bfloat16,fp8_block,half,62.832,sglang,0.5.10,h100_sxm,0.0,105.748
deepseek_v3,h100_sxm,deepseek_v3__h100_sxm__analytical__high,ANALYTICAL-high,deepseek-ai/DeepSeek-V3,4096,1024,0,88,2.292,1,16,1,11,88,1,3682.856,34.528,39005.0,2.292,0.072,2346.721,73.335,28.962,7.82,2.491,32,1,1,16,1,16,tp1pp1dp16etp1ep16,fp8,bfloat16,bfloat16,fp8_block,half,67.764,sglang,0.5.10,h100_sxm,2,1,8,1,16,tp2pp1dp8etp1ep16,fp8,bfloat16,bfloat16,fp8_block,half,59.286,sglang,0.5.10,h100_sxm,0.0,73.335
deepseek_v3,h100_sxm,deepseek_v3__h100_sxm__analytical__high,ANALYTICAL-high,deepseek-ai/DeepSeek-V3,4096,1024,0,24,0.731,1,16,1,3,24,1,3682.856,29.5,33861.356,0.731,0.023,748.954,23.405,33.898,7.82,0.795,32,1,1,16,1,16,tp1pp1dp16etp1ep16,fp8,bfloat16,bfloat16,fp8_block,half,67.764,sglang,0.5.10,h100_sxm,2,1,8,1,16,tp2pp1dp8etp1ep16,fp8,bfloat16,bfloat16,fp8_block,half,56.606,sglang,0.5.10,h100_sxm,0.0,23.405
deepseek_v3,h100_sxm,deepseek_v3__h100_sxm__analytical__high,ANALYTICAL-high,deepseek-ai/DeepSeek-V3,4096,1024,0,14,0.449,1,16,1,7,14,1,3682.856,28.027,32354.477,0.449,0.014,459.735,14.367,35.68,7.82,0.488,32,1,1,16,1,16,tp1pp1dp16etp1ep16,fp8,bfloat16,bfloat16,fp8_block,half,67.764,sglang,0.5.10,h100_sxm,8,1,2,1,16,tp8pp1dp2etp1ep16,fp8,bfloat16,bfloat16,fp8_block,half,54.331,sglang,0.5.10,h100_sxm,0.0,14.367
deepseek_v3,h100_sxm,deepseek_v3__h100_sxm__analytical__high,ANALYTICAL-high,deepseek-ai/DeepSeek-V3,4096,1024,0,12,0.447,1,16,1,3,12,1,3682.856,24.118,28355.57,0.447,0.014,457.851,14.308,41.463,7.82,0.486,32,1,1,16,1,16,tp1pp1dp16etp1ep16,fp8,bfloat16,bfloat16,fp8_block,half,67.764,sglang,0.5.10,h100_sxm,4,1,4,1,16,tp4pp1dp4etp1ep16,fp8,bfloat16,bfloat16,fp8_block,half,54.212,sglang,0.5.10,h100_sxm,0.0,14.308
deepseek_v3,h100_sxm,deepseek_v3__h100_sxm__analytical__high,ANALYTICAL-high,deepseek-ai/DeepSeek-V3,4096,1024,0,10,0.4,1,16,1,5,10,1,3682.856,22.479,26678.873,0.4,0.013,409.805,12.806,44.486,7.82,0.435,32,1,1,16,1,16,tp1pp1dp16etp1ep16,fp8,bfloat16,bfloat16,fp8_block,half,67.764,sglang,0.5.10,h100_sxm,8,1,2,1,16,tp8pp1dp2etp1ep16,fp8,bfloat16,bfloat16,fp8_block,half,53.661,sglang,0.5.10,h100_sxm,0.0,12.806
deepseek_v3,h100_sxm,deepseek_v3__h100_sxm__analytical__high,ANALYTICAL-high,deepseek-ai/DeepSeek-V3,4096,1024,0,8,0.376,1,16,1,2,8,1,3682.856,19.135,23257.961,0.376,0.012,385.311,12.041,52.26,7.82,0.409,32,1,1,16,1,16,tp1pp1dp16etp1ep16,fp8,bfloat16,bfloat16,fp8_block,half,67.764,sglang,0.5.10,h100_sxm,4,1,4,1,16,tp4pp1dp4etp1ep16,fp8,bfloat16,bfloat16,fp8_block,half,53.877,sglang,0.5.10,h100_sxm,0.0,12.041
deepseek_v3,h100_sxm,deepseek_v3__h100_sxm__analytical__high,ANALYTICAL-high,deepseek-ai/DeepSeek-V3,4096,1024,0,6,0.318,1,16,1,3,6,1,3682.856,16.959,21031.913,0.318,0.01,325.96,10.186,58.967,7.82,0.346,32,1,1,16,1,16,tp1pp1dp16etp1ep16,fp8,bfloat16,bfloat16,fp8_block,half,67.764,sglang,0.5.10,h100_sxm,8,1,2,1,16,tp8pp1dp2etp1ep16,fp8,bfloat16,bfloat16,fp8_block,half,52.991,sglang,0.5.10,h100_sxm,0.0,10.186
deepseek_v3,h100_sxm,deepseek_v3__h100_sxm__analytical__high,ANALYTICAL-high,deepseek-ai/DeepSeek-V3,4096,1024,0,4,0.255,1,16,1,1,4,1,3682.856,14.128,18135.8,0.255,0.008,260.956,8.155,70.78,7.82,0.277,32,1,1,16,1,16,tp1pp1dp16etp1ep16,fp8,bfloat16,bfloat16,fp8_block,half,67.764,sglang,0.5.10,h100_sxm,4,1,4,1,16,tp4pp1dp4etp1ep16,fp8,bfloat16,bfloat16,fp8_block,half,53.542,sglang,0.5.10,h100_sxm,0.0,8.155
deepseek_v3,h100_sxm,deepseek_v3__h100_sxm__analytical__high,ANALYTICAL-high,deepseek-ai/DeepSeek-V3,4096,1024,0,2,0.157,1,16,1,1,2,1,3682.856,11.429,15374.723,0.157,0.005,161.096,5.034,87.499,7.82,0.171,32,1,1,16,1,16,tp1pp1dp16etp1ep16,fp8,bfloat16,bfloat16,fp8_block,half,67.764,sglang,0.5.10,h100_sxm,8,1,2,1,16,tp8pp1dp2etp1ep16,fp8,bfloat16,bfloat16,fp8_block,half,52.321,sglang,0.5.10,h100_sxm,0.0,5.034
deepseek_v3,h100_sxm,deepseek_v3__h100_sxm__analytical__low,ANALYTICAL-low,deepseek-ai/DeepSeek-V3,4096,1024,0,320,8.638,1,16,1,20,320,1,3000.627,24.806,28377.165,8.638,0.27,8845.517,276.422,40.312,9.598,12.61,32,1,1,16,1,16,tp1pp1dp16etp1ep16,fp8,bfloat16,bfloat16,fp8_block,half,67.764,sglang,0.5.10,h100_sxm,1,1,16,1,16,tp1pp1dp16etp1ep16,fp8,bfloat16,bfloat16,fp8_block,half,66.853,sglang,0.5.10,h100_sxm,0.0,276.422
deepseek_v3,h100_sxm,deepseek_v3__h100_sxm__analytical__low,ANALYTICAL-low,deepseek-ai/DeepSeek-V3,4096,1024,0,176,7.998,1,16,1,11,176,1,3000.627,19.789,23244.774,7.998,0.25,8190.444,255.951,50.533,9.598,8.694,32,1,1,16,1,16,tp1pp1dp16etp1ep16,fp8,bfloat16,bfloat16,fp8_block,half,67.764,sglang,0.5.10,h100_sxm,1,1,16,1,16,tp1pp1dp16etp1ep16,fp8,bfloat16,bfloat16,fp8_block,half,63.837,sglang,0.5.10,h100_sxm,0.0,255.951
deepseek_v3,h100_sxm,deepseek_v3__h100_sxm__analytical__low,ANALYTICAL-low,deepseek-ai/DeepSeek-V3,4096,1024,0,144,6.935,1,16,1,9,144,1,3000.627,18.674,22104.129,6.935,0.217,7101.399,221.919,53.55,9.598,7.538,32,1,1,16,1,16,tp1pp1dp16etp1ep16,fp8,bfloat16,bfloat16,fp8_block,half,67.764,sglang,0.5.10,h100_sxm,1,1,16,1,16,tp1pp1dp16etp1ep16,fp8,bfloat16,bfloat16,fp8_block,half,63.167,sglang,0.5.10,h100_sxm,0.0,221.919
deepseek_v3,h100_sxm,deepseek_v3__h100_sxm__analytical__low,ANALYTICAL-low,deepseek-ai/DeepSeek-V3,4096,1024,0,112,5.736,1,16,1,7,112,1,3000.627,17.559,20963.484,5.736,0.179,5873.869,183.558,56.95,9.598,6.235,32,1,1,16,1,16,tp1pp1dp16etp1ep16,fp8,bfloat16,bfloat16,fp8_block,half,67.764,sglang,0.5.10,h100_sxm,1,1,16,1,16,tp1pp1dp16etp1ep16,fp8,bfloat16,bfloat16,fp8_block,half,62.497,sglang,0.5.10,h100_sxm,0.0,183.558
deepseek_v3,h100_sxm,deepseek_v3__h100_sxm__analytical__low,ANALYTICAL-low,deepseek-ai/DeepSeek-V3,4096,1024,0,80,4.376,1,16,1,5,80,1,3000.627,16.444,19822.839,4.376,0.137,4480.532,140.017,60.812,9.598,4.756,32,1,1,16,1,16,tp1pp1dp16etp1ep16,fp8,bfloat16,bfloat16,fp8_block,half,67.764,sglang,0.5.10,h100_sxm,1,1,16,1,16,tp1pp1dp16etp1ep16,fp8,bfloat16,bfloat16,fp8_block,half,61.826,sglang,0.5.10,h100_sxm,0.0,140.017
