case,stage,kv_cache_dtype,iteration,nvtx_text,launch_index,duration_us,category,short_name,full_name,correlation_id,grid_x,grid_y,grid_z,block_x,block_y,block_z
decode_b1_step2047,decode,fp8,1,aic_collect_mla::decode::fp8::b1_s2047_h128_tp1::eager::iter_001,0,1.6,current_kv_bf16_to_fp8,at::native::float8_copy_kernel_cuda,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::float8_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda(c10::BFloat16) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)",167,1,1,1,128,1,1
decode_b1_step2047,decode,fp8,1,aic_collect_mla::decode::fp8::b1_s2047_h128_tp1::eager::iter_001,1,1.376,current_kv_bf16_to_fp8,at::native::float8_copy_kernel_cuda,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::float8_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda(c10::BFloat16) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)",181,1,1,1,128,1,1
decode_b1_step2047,decode,fp8,1,aic_collect_mla::decode::fp8::b1_s2047_h128_tp1::eager::iter_001,2,1.088,current_kv_cache_write,set_mla_kv_buffer_kernel,set_mla_kv_buffer_kernel,192,1,5,1,128,1,1
decode_b1_step2047,decode,fp8,1,aic_collect_mla::decode::fp8::b1_s2047_h128_tp1::eager::iter_001,3,5.792,full_kv_cache_fp8_to_bf16,at::native::direct_copy_kernel_cuda,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 12)]::operator ()() const::[lambda(c10::BFloat16) (instance 1)], std::array<char *, (unsigned long)2>, (int)4, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)",202,2376,1,1,128,1,1
decode_b1_step2047,decode,fp8,1,aic_collect_mla::decode::fp8::b1_s2047_h128_tp1::eager::iter_001,4,2.88,fa3_prepare,flash::prepare_varlen_num_blocks_kernel,"void flash::prepare_varlen_num_blocks_kernel<(int)1, (bool)1>(int, int, int, const int *, const int *, const int *, const int *, const int *, const int *, int, int, int, int, int, cutlass::FastDivmod, cutlass::FastDivmod, int *, int *, int *, int *, int *, bool, bool, bool, int)",254,1,1,1,32,1,1
decode_b1_step2047,decode,fp8,1,aic_collect_mla::decode::fp8::b1_s2047_h128_tp1::eager::iter_001,5,14.08,fa3_attention_main,flash::FlashAttnFwdSm90,"void cutlass::device_kernel<flash::enable_sm90_or_later<flash::FlashAttnFwdSm90<flash::CollectiveMainloopFwdSm90<(int)2, cute::tuple<cute::C<(int)1>, cute::C<(int)1>, cute::C<(int)1>>, cute::tuple<cute::C<(int)64>, cute::C<(int)64>, cute::C<(int)64>>, (int)512, cutlass::bfloat16_t, float, cutlass::arch::Sm90, (bool)0, (bool)0, (bool)0, (bool)1, (bool)0, (bool)0, (bool)1, (bool)0, (bool)0, (bool)1, (bool)1, (bool)0, cutlass::bfloat16_t>, flash::CollectiveEpilogueFwd<cute::tuple<cute::C<(int)64>, cute::C<(int)512>, cute::C<(int)64>>, cute::tuple<cute::C<(int)1>, cute::C<(int)1>, cute::C<(int)1>>, cutlass::bfloat16_t, cutlass::arch::Sm90, (int)256, (bool)1, (bool)1, (bool)1, (bool)0>, flash::VarlenDynamicPersistentTileScheduler<(int)64, (int)64, (int)256, (int)128, (bool)1, (bool)1, (bool)1, (bool)0, (bool)1, (bool)1>>>>(T1::Params)",270,132,1,1,384,1,1
decode_b1_step2047,decode,fp8,1,aic_collect_mla::decode::fp8::b1_s2047_h128_tp1::eager::iter_001,6,3.36,fa3_attention_combine,flash::FlashAttnFwdCombine,"void cutlass::device_kernel<flash::FlashAttnFwdCombine<cute::tuple<cute::C<(int)8>, cute::C<(int)128>>, (int)5, (int)256, (int)1, (bool)0, (bool)1, cutlass::bfloat16_t, float, cutlass::arch::Sm90>>(T1::Params)",273,16,4,1,256,1,1
decode_b1_step2047,decode,fp8,2,aic_collect_mla::decode::fp8::b1_s2047_h128_tp1::eager::iter_002,0,1.6,current_kv_bf16_to_fp8,at::native::float8_copy_kernel_cuda,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::float8_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda(c10::BFloat16) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)",311,1,1,1,128,1,1
decode_b1_step2047,decode,fp8,2,aic_collect_mla::decode::fp8::b1_s2047_h128_tp1::eager::iter_002,1,1.376,current_kv_bf16_to_fp8,at::native::float8_copy_kernel_cuda,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::float8_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda(c10::BFloat16) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)",325,1,1,1,128,1,1
decode_b1_step2047,decode,fp8,2,aic_collect_mla::decode::fp8::b1_s2047_h128_tp1::eager::iter_002,2,1.088,current_kv_cache_write,set_mla_kv_buffer_kernel,set_mla_kv_buffer_kernel,336,1,5,1,128,1,1
decode_b1_step2047,decode,fp8,2,aic_collect_mla::decode::fp8::b1_s2047_h128_tp1::eager::iter_002,3,5.6,full_kv_cache_fp8_to_bf16,at::native::direct_copy_kernel_cuda,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 12)]::operator ()() const::[lambda(c10::BFloat16) (instance 1)], std::array<char *, (unsigned long)2>, (int)4, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)",346,2376,1,1,128,1,1
decode_b1_step2047,decode,fp8,2,aic_collect_mla::decode::fp8::b1_s2047_h128_tp1::eager::iter_002,4,2.912,fa3_prepare,flash::prepare_varlen_num_blocks_kernel,"void flash::prepare_varlen_num_blocks_kernel<(int)1, (bool)1>(int, int, int, const int *, const int *, const int *, const int *, const int *, const int *, int, int, int, int, int, cutlass::FastDivmod, cutlass::FastDivmod, int *, int *, int *, int *, int *, bool, bool, bool, int)",398,1,1,1,32,1,1
decode_b1_step2047,decode,fp8,2,aic_collect_mla::decode::fp8::b1_s2047_h128_tp1::eager::iter_002,5,13.92,fa3_attention_main,flash::FlashAttnFwdSm90,"void cutlass::device_kernel<flash::enable_sm90_or_later<flash::FlashAttnFwdSm90<flash::CollectiveMainloopFwdSm90<(int)2, cute::tuple<cute::C<(int)1>, cute::C<(int)1>, cute::C<(int)1>>, cute::tuple<cute::C<(int)64>, cute::C<(int)64>, cute::C<(int)64>>, (int)512, cutlass::bfloat16_t, float, cutlass::arch::Sm90, (bool)0, (bool)0, (bool)0, (bool)1, (bool)0, (bool)0, (bool)1, (bool)0, (bool)0, (bool)1, (bool)1, (bool)0, cutlass::bfloat16_t>, flash::CollectiveEpilogueFwd<cute::tuple<cute::C<(int)64>, cute::C<(int)512>, cute::C<(int)64>>, cute::tuple<cute::C<(int)1>, cute::C<(int)1>, cute::C<(int)1>>, cutlass::bfloat16_t, cutlass::arch::Sm90, (int)256, (bool)1, (bool)1, (bool)1, (bool)0>, flash::VarlenDynamicPersistentTileScheduler<(int)64, (int)64, (int)256, (int)128, (bool)1, (bool)1, (bool)1, (bool)0, (bool)1, (bool)1>>>>(T1::Params)",414,132,1,1,384,1,1
decode_b1_step2047,decode,fp8,2,aic_collect_mla::decode::fp8::b1_s2047_h128_tp1::eager::iter_002,6,3.456,fa3_attention_combine,flash::FlashAttnFwdCombine,"void cutlass::device_kernel<flash::FlashAttnFwdCombine<cute::tuple<cute::C<(int)8>, cute::C<(int)128>>, (int)5, (int)256, (int)1, (bool)0, (bool)1, cutlass::bfloat16_t, float, cutlass::arch::Sm90>>(T1::Params)",417,16,4,1,256,1,1
decode_b1_step2047,decode,fp8,3,aic_collect_mla::decode::fp8::b1_s2047_h128_tp1::eager::iter_003,0,1.6,current_kv_bf16_to_fp8,at::native::float8_copy_kernel_cuda,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::float8_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda(c10::BFloat16) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)",455,1,1,1,128,1,1
decode_b1_step2047,decode,fp8,3,aic_collect_mla::decode::fp8::b1_s2047_h128_tp1::eager::iter_003,1,1.376,current_kv_bf16_to_fp8,at::native::float8_copy_kernel_cuda,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::float8_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda(c10::BFloat16) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)",469,1,1,1,128,1,1
decode_b1_step2047,decode,fp8,3,aic_collect_mla::decode::fp8::b1_s2047_h128_tp1::eager::iter_003,2,1.088,current_kv_cache_write,set_mla_kv_buffer_kernel,set_mla_kv_buffer_kernel,480,1,5,1,128,1,1
decode_b1_step2047,decode,fp8,3,aic_collect_mla::decode::fp8::b1_s2047_h128_tp1::eager::iter_003,3,5.472,full_kv_cache_fp8_to_bf16,at::native::direct_copy_kernel_cuda,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 12)]::operator ()() const::[lambda(c10::BFloat16) (instance 1)], std::array<char *, (unsigned long)2>, (int)4, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)",490,2376,1,1,128,1,1
decode_b1_step2047,decode,fp8,3,aic_collect_mla::decode::fp8::b1_s2047_h128_tp1::eager::iter_003,4,2.88,fa3_prepare,flash::prepare_varlen_num_blocks_kernel,"void flash::prepare_varlen_num_blocks_kernel<(int)1, (bool)1>(int, int, int, const int *, const int *, const int *, const int *, const int *, const int *, int, int, int, int, int, cutlass::FastDivmod, cutlass::FastDivmod, int *, int *, int *, int *, int *, bool, bool, bool, int)",542,1,1,1,32,1,1
decode_b1_step2047,decode,fp8,3,aic_collect_mla::decode::fp8::b1_s2047_h128_tp1::eager::iter_003,5,13.759,fa3_attention_main,flash::FlashAttnFwdSm90,"void cutlass::device_kernel<flash::enable_sm90_or_later<flash::FlashAttnFwdSm90<flash::CollectiveMainloopFwdSm90<(int)2, cute::tuple<cute::C<(int)1>, cute::C<(int)1>, cute::C<(int)1>>, cute::tuple<cute::C<(int)64>, cute::C<(int)64>, cute::C<(int)64>>, (int)512, cutlass::bfloat16_t, float, cutlass::arch::Sm90, (bool)0, (bool)0, (bool)0, (bool)1, (bool)0, (bool)0, (bool)1, (bool)0, (bool)0, (bool)1, (bool)1, (bool)0, cutlass::bfloat16_t>, flash::CollectiveEpilogueFwd<cute::tuple<cute::C<(int)64>, cute::C<(int)512>, cute::C<(int)64>>, cute::tuple<cute::C<(int)1>, cute::C<(int)1>, cute::C<(int)1>>, cutlass::bfloat16_t, cutlass::arch::Sm90, (int)256, (bool)1, (bool)1, (bool)1, (bool)0>, flash::VarlenDynamicPersistentTileScheduler<(int)64, (int)64, (int)256, (int)128, (bool)1, (bool)1, (bool)1, (bool)0, (bool)1, (bool)1>>>>(T1::Params)",558,132,1,1,384,1,1
decode_b1_step2047,decode,fp8,3,aic_collect_mla::decode::fp8::b1_s2047_h128_tp1::eager::iter_003,6,3.424,fa3_attention_combine,flash::FlashAttnFwdCombine,"void cutlass::device_kernel<flash::FlashAttnFwdCombine<cute::tuple<cute::C<(int)8>, cute::C<(int)128>>, (int)5, (int)256, (int)1, (bool)0, (bool)1, cutlass::bfloat16_t, float, cutlass::arch::Sm90>>(T1::Params)",561,16,4,1,256,1,1
decode_b1_step2047,decode,fp8,4,aic_collect_mla::decode::fp8::b1_s2047_h128_tp1::eager::iter_004,0,1.6,current_kv_bf16_to_fp8,at::native::float8_copy_kernel_cuda,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::float8_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda(c10::BFloat16) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)",599,1,1,1,128,1,1
decode_b1_step2047,decode,fp8,4,aic_collect_mla::decode::fp8::b1_s2047_h128_tp1::eager::iter_004,1,1.376,current_kv_bf16_to_fp8,at::native::float8_copy_kernel_cuda,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::float8_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda(c10::BFloat16) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)",613,1,1,1,128,1,1
decode_b1_step2047,decode,fp8,4,aic_collect_mla::decode::fp8::b1_s2047_h128_tp1::eager::iter_004,2,1.088,current_kv_cache_write,set_mla_kv_buffer_kernel,set_mla_kv_buffer_kernel,624,1,5,1,128,1,1
decode_b1_step2047,decode,fp8,4,aic_collect_mla::decode::fp8::b1_s2047_h128_tp1::eager::iter_004,3,5.888,full_kv_cache_fp8_to_bf16,at::native::direct_copy_kernel_cuda,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 12)]::operator ()() const::[lambda(c10::BFloat16) (instance 1)], std::array<char *, (unsigned long)2>, (int)4, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)",634,2376,1,1,128,1,1
decode_b1_step2047,decode,fp8,4,aic_collect_mla::decode::fp8::b1_s2047_h128_tp1::eager::iter_004,4,2.912,fa3_prepare,flash::prepare_varlen_num_blocks_kernel,"void flash::prepare_varlen_num_blocks_kernel<(int)1, (bool)1>(int, int, int, const int *, const int *, const int *, const int *, const int *, const int *, int, int, int, int, int, cutlass::FastDivmod, cutlass::FastDivmod, int *, int *, int *, int *, int *, bool, bool, bool, int)",686,1,1,1,32,1,1
decode_b1_step2047,decode,fp8,4,aic_collect_mla::decode::fp8::b1_s2047_h128_tp1::eager::iter_004,5,14.239,fa3_attention_main,flash::FlashAttnFwdSm90,"void cutlass::device_kernel<flash::enable_sm90_or_later<flash::FlashAttnFwdSm90<flash::CollectiveMainloopFwdSm90<(int)2, cute::tuple<cute::C<(int)1>, cute::C<(int)1>, cute::C<(int)1>>, cute::tuple<cute::C<(int)64>, cute::C<(int)64>, cute::C<(int)64>>, (int)512, cutlass::bfloat16_t, float, cutlass::arch::Sm90, (bool)0, (bool)0, (bool)0, (bool)1, (bool)0, (bool)0, (bool)1, (bool)0, (bool)0, (bool)1, (bool)1, (bool)0, cutlass::bfloat16_t>, flash::CollectiveEpilogueFwd<cute::tuple<cute::C<(int)64>, cute::C<(int)512>, cute::C<(int)64>>, cute::tuple<cute::C<(int)1>, cute::C<(int)1>, cute::C<(int)1>>, cutlass::bfloat16_t, cutlass::arch::Sm90, (int)256, (bool)1, (bool)1, (bool)1, (bool)0>, flash::VarlenDynamicPersistentTileScheduler<(int)64, (int)64, (int)256, (int)128, (bool)1, (bool)1, (bool)1, (bool)0, (bool)1, (bool)1>>>>(T1::Params)",702,132,1,1,384,1,1
decode_b1_step2047,decode,fp8,4,aic_collect_mla::decode::fp8::b1_s2047_h128_tp1::eager::iter_004,6,3.36,fa3_attention_combine,flash::FlashAttnFwdCombine,"void cutlass::device_kernel<flash::FlashAttnFwdCombine<cute::tuple<cute::C<(int)8>, cute::C<(int)128>>, (int)5, (int)256, (int)1, (bool)0, (bool)1, cutlass::bfloat16_t, float, cutlass::arch::Sm90>>(T1::Params)",705,16,4,1,256,1,1
decode_b1_step2047,decode,fp8,5,aic_collect_mla::decode::fp8::b1_s2047_h128_tp1::eager::iter_005,0,1.632,current_kv_bf16_to_fp8,at::native::float8_copy_kernel_cuda,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::float8_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda(c10::BFloat16) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)",743,1,1,1,128,1,1
decode_b1_step2047,decode,fp8,5,aic_collect_mla::decode::fp8::b1_s2047_h128_tp1::eager::iter_005,1,1.376,current_kv_bf16_to_fp8,at::native::float8_copy_kernel_cuda,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::float8_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda(c10::BFloat16) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)",757,1,1,1,128,1,1
decode_b1_step2047,decode,fp8,5,aic_collect_mla::decode::fp8::b1_s2047_h128_tp1::eager::iter_005,2,1.056,current_kv_cache_write,set_mla_kv_buffer_kernel,set_mla_kv_buffer_kernel,768,1,5,1,128,1,1
decode_b1_step2047,decode,fp8,5,aic_collect_mla::decode::fp8::b1_s2047_h128_tp1::eager::iter_005,3,5.824,full_kv_cache_fp8_to_bf16,at::native::direct_copy_kernel_cuda,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 12)]::operator ()() const::[lambda(c10::BFloat16) (instance 1)], std::array<char *, (unsigned long)2>, (int)4, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)",778,2376,1,1,128,1,1
decode_b1_step2047,decode,fp8,5,aic_collect_mla::decode::fp8::b1_s2047_h128_tp1::eager::iter_005,4,2.88,fa3_prepare,flash::prepare_varlen_num_blocks_kernel,"void flash::prepare_varlen_num_blocks_kernel<(int)1, (bool)1>(int, int, int, const int *, const int *, const int *, const int *, const int *, const int *, int, int, int, int, int, cutlass::FastDivmod, cutlass::FastDivmod, int *, int *, int *, int *, int *, bool, bool, bool, int)",830,1,1,1,32,1,1
decode_b1_step2047,decode,fp8,5,aic_collect_mla::decode::fp8::b1_s2047_h128_tp1::eager::iter_005,5,13.664,fa3_attention_main,flash::FlashAttnFwdSm90,"void cutlass::device_kernel<flash::enable_sm90_or_later<flash::FlashAttnFwdSm90<flash::CollectiveMainloopFwdSm90<(int)2, cute::tuple<cute::C<(int)1>, cute::C<(int)1>, cute::C<(int)1>>, cute::tuple<cute::C<(int)64>, cute::C<(int)64>, cute::C<(int)64>>, (int)512, cutlass::bfloat16_t, float, cutlass::arch::Sm90, (bool)0, (bool)0, (bool)0, (bool)1, (bool)0, (bool)0, (bool)1, (bool)0, (bool)0, (bool)1, (bool)1, (bool)0, cutlass::bfloat16_t>, flash::CollectiveEpilogueFwd<cute::tuple<cute::C<(int)64>, cute::C<(int)512>, cute::C<(int)64>>, cute::tuple<cute::C<(int)1>, cute::C<(int)1>, cute::C<(int)1>>, cutlass::bfloat16_t, cutlass::arch::Sm90, (int)256, (bool)1, (bool)1, (bool)1, (bool)0>, flash::VarlenDynamicPersistentTileScheduler<(int)64, (int)64, (int)256, (int)128, (bool)1, (bool)1, (bool)1, (bool)0, (bool)1, (bool)1>>>>(T1::Params)",846,132,1,1,384,1,1
decode_b1_step2047,decode,fp8,5,aic_collect_mla::decode::fp8::b1_s2047_h128_tp1::eager::iter_005,6,3.36,fa3_attention_combine,flash::FlashAttnFwdCombine,"void cutlass::device_kernel<flash::FlashAttnFwdCombine<cute::tuple<cute::C<(int)8>, cute::C<(int)128>>, (int)5, (int)256, (int)1, (bool)0, (bool)1, cutlass::bfloat16_t, float, cutlass::arch::Sm90>>(T1::Params)",849,16,4,1,256,1,1
decode_b1_step2047,decode,fp8,6,aic_collect_mla::decode::fp8::b1_s2047_h128_tp1::eager::iter_006,0,1.632,current_kv_bf16_to_fp8,at::native::float8_copy_kernel_cuda,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::float8_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda(c10::BFloat16) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)",887,1,1,1,128,1,1
decode_b1_step2047,decode,fp8,6,aic_collect_mla::decode::fp8::b1_s2047_h128_tp1::eager::iter_006,1,1.376,current_kv_bf16_to_fp8,at::native::float8_copy_kernel_cuda,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::float8_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda(c10::BFloat16) (instance 1)], std::array<char *, (unsigned long)2>>(int, T2, T3)",901,1,1,1,128,1,1
decode_b1_step2047,decode,fp8,6,aic_collect_mla::decode::fp8::b1_s2047_h128_tp1::eager::iter_006,2,1.088,current_kv_cache_write,set_mla_kv_buffer_kernel,set_mla_kv_buffer_kernel,912,1,5,1,128,1,1
decode_b1_step2047,decode,fp8,6,aic_collect_mla::decode::fp8::b1_s2047_h128_tp1::eager::iter_006,3,5.728,full_kv_cache_fp8_to_bf16,at::native::direct_copy_kernel_cuda,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 12)]::operator ()() const::[lambda(c10::BFloat16) (instance 1)], std::array<char *, (unsigned long)2>, (int)4, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)",922,2376,1,1,128,1,1
decode_b1_step2047,decode,fp8,6,aic_collect_mla::decode::fp8::b1_s2047_h128_tp1::eager::iter_006,4,2.88,fa3_prepare,flash::prepare_varlen_num_blocks_kernel,"void flash::prepare_varlen_num_blocks_kernel<(int)1, (bool)1>(int, int, int, const int *, const int *, const int *, const int *, const int *, const int *, int, int, int, int, int, cutlass::FastDivmod, cutlass::FastDivmod, int *, int *, int *, int *, int *, bool, bool, bool, int)",974,1,1,1,32,1,1
decode_b1_step2047,decode,fp8,6,aic_collect_mla::decode::fp8::b1_s2047_h128_tp1::eager::iter_006,5,13.824,fa3_attention_main,flash::FlashAttnFwdSm90,"void cutlass::device_kernel<flash::enable_sm90_or_later<flash::FlashAttnFwdSm90<flash::CollectiveMainloopFwdSm90<(int)2, cute::tuple<cute::C<(int)1>, cute::C<(int)1>, cute::C<(int)1>>, cute::tuple<cute::C<(int)64>, cute::C<(int)64>, cute::C<(int)64>>, (int)512, cutlass::bfloat16_t, float, cutlass::arch::Sm90, (bool)0, (bool)0, (bool)0, (bool)1, (bool)0, (bool)0, (bool)1, (bool)0, (bool)0, (bool)1, (bool)1, (bool)0, cutlass::bfloat16_t>, flash::CollectiveEpilogueFwd<cute::tuple<cute::C<(int)64>, cute::C<(int)512>, cute::C<(int)64>>, cute::tuple<cute::C<(int)1>, cute::C<(int)1>, cute::C<(int)1>>, cutlass::bfloat16_t, cutlass::arch::Sm90, (int)256, (bool)1, (bool)1, (bool)1, (bool)0>, flash::VarlenDynamicPersistentTileScheduler<(int)64, (int)64, (int)256, (int)128, (bool)1, (bool)1, (bool)1, (bool)0, (bool)1, (bool)1>>>>(T1::Params)",990,132,1,1,384,1,1
