case_id,model_key,system,mode,bottleneck,prefill_capacity_seq_s,decode_capacity_seq_s,capacity_ratio_prefill_decode,expected_request_rate,request_rate,request_rate_relative_error,ttft,tpot,tokens/s/user,tokens/s/gpu,(p)bs,(p)global_bs,(p)workers,(p)seq/s/worker,(p)parallel,(d)bs,(d)global_bs,(d)workers,(d)seq/s/worker,(d)parallel,num_total_gpus
qwen3_32b__b300_sxm__silicon,qwen3_32b,b300_sxm,SILICON,decode,7.481700000000001,7.21464,1.037016399986694,7.21464,7.215,4.989853963603089e-05,216.526,11.967,83.566,923.474,1,1,1,8.313,tp2pp1dp1etp1ep1,32,32,3,2.614,tp2pp1dp1etp1ep1,8
qwen3_32b__b300_sxm__silicon,qwen3_32b,b300_sxm,SILICON,decode,14.7312,12.13756,1.2136871002079495,12.13756,12.138,3.6251108130409224e-05,109.971,11.855,84.355,776.804,1,1,1,16.368,tp8pp1dp1etp1ep1,160,160,1,13.193,tp8pp1dp1etp1ep1,16
qwen3_32b__b300_sxm__silicon,qwen3_32b,b300_sxm,SILICON,prefill,34.983900000000006,37.87180000000001,0.9237453725463273,34.983900000000006,34.984,2.858457747598587e-06,138.922,12.824,77.982,1119.485,1,1,3,12.957,tp4pp1dp1etp1ep1,108,108,5,8.233,tp4pp1dp1etp1ep1,32
qwen3_32b__b300_sxm__silicon,qwen3_32b,b300_sxm,SILICON,prefill,7.481700000000001,7.6120800000000015,0.9828719614087081,7.481700000000001,7.482,4.0097838726399184e-05,216.526,12.759,78.377,957.658,1,1,1,8.313,tp2pp1dp1etp1ep1,36,36,3,2.758,tp2pp1dp1etp1ep1,8
qwen3_32b__b300_sxm__silicon,qwen3_32b,b300_sxm,SILICON,decode,14.7312,13.587480000000001,1.084174548922979,13.587480000000001,13.587,3.5326638935355796e-05,109.971,12.708,78.69,869.599,1,1,1,16.368,tp8pp1dp1etp1ep1,192,192,1,14.769,tp8pp1dp1etp1ep1,16
qwen3_32b__b300_sxm__silicon,qwen3_32b,b300_sxm,SILICON,prefill,34.983900000000006,40.28679999999999,0.8683712779371906,34.983900000000006,34.984,2.858457747598587e-06,138.922,13.84,72.256,1119.485,1,1,3,12.957,tp4pp1dp1etp1ep1,124,124,5,8.758,tp4pp1dp1etp1ep1,32
qwen3_32b__b300_sxm__silicon,qwen3_32b,b300_sxm,SILICON,decode,37.408500000000004,34.48896,1.0846514362856985,34.48896,34.489,1.1597914230665607e-06,216.526,13.768,72.634,1103.647,1,1,5,8.313,tp2pp1dp1etp1ep1,48,48,11,3.408,tp2pp1dp1etp1ep1,32
qwen3_32b__b300_sxm__silicon,qwen3_32b,b300_sxm,SILICON,decode,14.7312,14.48724,1.016839646475105,14.48724,14.487,1.656630248410297e-05,109.971,13.905,71.918,927.183,1,1,1,16.368,tp8pp1dp1etp1ep1,224,224,1,15.747,tp8pp1dp1etp1ep1,16
qwen3_32b__b300_sxm__silicon,qwen3_32b,b300_sxm,SILICON,decode,8.2872,7.1852,1.1533708177921282,7.1852,7.185,2.783499415470997e-05,390.991,13.786,72.537,306.569,1,1,2,4.604,tp1pp1dp1etp1ep1,5,5,22,0.355,tp1pp1dp1etp1ep1,24
qwen3_32b__b300_sxm__silicon,qwen3_32b,b300_sxm,SILICON,prefill,37.408500000000004,37.82856,0.9888956915092724,37.408500000000004,37.408,1.3365946242228032e-05,216.526,14.646,68.28,1197.072,1,1,5,8.313,tp2pp1dp1etp1ep1,56,56,11,3.738,tp2pp1dp1etp1ep1,32
qwen3_32b__b300_sxm__silicon,qwen3_32b,b300_sxm,SILICON,prefill,34.983900000000006,40.7836,0.8577933286909445,34.983900000000006,34.984,2.858457747598587e-06,138.922,14.112,70.861,1119.485,1,1,3,12.957,tp4pp1dp1etp1ep1,128,128,5,8.866,tp4pp1dp1etp1ep1,32
qwen3_32b__b300_sxm__silicon,qwen3_32b,b300_sxm,SILICON,prefill,14.7312,15.382399999999999,0.9576659038901603,14.7312,14.731,1.3576626479820645e-05,109.971,14.966,66.817,942.797,1,1,1,16.368,tp8pp1dp1etp1ep1,256,256,1,16.72,tp8pp1dp1etp1ep1,16
qwen3_32b__b300_sxm__silicon,qwen3_32b,b300_sxm,SILICON,decode,4.1436,3.3874400000000007,1.2232246180006139,3.3874400000000007,3.387,0.00012989159955620233,390.991,14.87,67.248,433.592,1,1,1,4.604,tp1pp1dp1etp1ep1,8,8,7,0.526,tp1pp1dp1etp1ep1,8
qwen3_32b__b300_sxm__silicon,qwen3_32b,b300_sxm,SILICON,decode,29.926800000000004,29.74912,1.0059726136436977,29.74912,29.749,4.0337327626014655e-06,216.526,15.479,64.603,1269.296,1,1,4,8.313,tp2pp1dp1etp1ep1,64,64,8,4.042,tp2pp1dp1etp1ep1,24
qwen3_32b__b300_sxm__silicon,qwen3_32b,b300_sxm,SILICON,prefill,34.983900000000006,41.376999999999995,0.8454914566063274,34.983900000000006,34.984,2.858457747598587e-06,138.922,15.65,63.9,1119.485,1,1,3,12.957,tp4pp1dp1etp1ep1,144,144,5,8.995,tp4pp1dp1etp1ep1,32
qwen3_32b__b300_sxm__silicon,qwen3_32b,b300_sxm,SILICON,decode,20.718,19.896840000000005,1.041270875174148,19.896840000000005,19.897,8.041477942926753e-06,390.991,15.869,63.017,636.699,1,1,5,4.604,tp1pp1dp1etp1ep1,13,13,27,0.801,tp1pp1dp1etp1ep1,32
qwen3_32b__b300_sxm__silicon,qwen3_32b,b300_sxm,SILICON,decode,22.4451,20.2446,1.108695652173913,20.2446,20.245,1.9758355314633062e-05,216.526,16.881,59.239,1295.654,1,1,3,8.313,tp2pp1dp1etp1ep1,76,76,5,4.401,tp2pp1dp1etp1ep1,16
qwen3_32b__b300_sxm__silicon,qwen3_32b,b300_sxm,SILICON,decode,11.6613,8.89272,1.3113310663104203,8.89272,8.893,3.148642934895712e-05,138.922,16.99,58.859,1138.268,1,1,1,12.957,tp4pp1dp1etp1ep1,168,168,1,9.666,tp4pp1dp1etp1ep1,8
qwen3_32b__b300_sxm__silicon,qwen3_32b,b300_sxm,SILICON,prefill,14.7312,15.795480000000001,0.9326212308837717,14.7312,14.731,1.3576626479820645e-05,109.971,16.853,59.337,942.797,1,1,1,16.368,tp8pp1dp1etp1ep1,296,296,1,17.169,tp8pp1dp1etp1ep1,16
qwen3_32b__b300_sxm__silicon,qwen3_32b,b300_sxm,SILICON,prefill,12.430800000000001,12.4384,0.9993889889374841,12.430800000000001,12.431,1.608906908628226e-05,390.991,16.921,59.099,795.571,1,1,3,4.604,tp1pp1dp1etp1ep1,18,18,13,1.04,tp1pp1dp1etp1ep1,16
qwen3_32b__b300_sxm__silicon,qwen3_32b,b300_sxm,SILICON,decode,22.4451,21.1508,1.0611939028310986,21.1508,21.151,9.455907105146561e-06,216.526,17.86,55.992,1353.651,1,1,3,8.313,tp2pp1dp1etp1ep1,84,84,5,4.598,tp2pp1dp1etp1ep1,16
qwen3_32b__b300_sxm__silicon,qwen3_32b,b300_sxm,SILICON,decode,11.6613,9.00036,1.295648174073037,9.00036,9.0,3.999840006406211e-05,138.922,17.586,56.863,1152.046,1,1,1,12.957,tp4pp1dp1etp1ep1,176,176,1,9.783,tp4pp1dp1etp1ep1,8
qwen3_32b__b300_sxm__silicon,qwen3_32b,b300_sxm,SILICON,prefill,14.7312,16.19108,0.9098343038265514,14.7312,14.731,1.3576626479820645e-05,109.971,17.774,56.262,942.797,1,1,1,16.368,tp8pp1dp1etp1ep1,320,320,1,17.599,tp8pp1dp1etp1ep1,16
qwen3_32b__b300_sxm__silicon,qwen3_32b,b300_sxm,SILICON,decode,29.005200000000002,28.014,1.0353823088455774,28.014,28.014,0.0,390.991,17.651,56.653,896.448,1,1,7,4.604,tp1pp1dp1etp1ep1,22,22,25,1.218,tp1pp1dp1etp1ep1,32
qwen3_32b__b300_sxm__silicon,qwen3_32b,b300_sxm,SILICON,decode,22.4451,22.162799999999997,1.0127375602360713,22.162799999999997,22.163,9.024130525163185e-06,216.526,18.664,53.578,1418.419,1,1,3,8.313,tp2pp1dp1etp1ep1,92,92,5,4.818,tp2pp1dp1etp1ep1,16
qwen3_32b__b300_sxm__silicon,qwen3_32b,b300_sxm,SILICON,decode,11.6613,9.4852,1.229420570994813,9.4852,9.485,2.1085480538239597e-05,138.922,18.962,52.736,1214.106,1,1,1,12.957,tp4pp1dp1etp1ep1,200,200,1,10.31,tp4pp1dp1etp1ep1,8
qwen3_32b__b300_sxm__silicon,qwen3_32b,b300_sxm,SILICON,decode,4.1436,4.0296,1.02829064919595,4.0296,4.03,9.926543577525211e-05,390.991,18.747,53.342,1031.578,1,1,1,4.604,tp1pp1dp1etp1ep1,28,28,3,1.46,tp1pp1dp1etp1ep1,4
qwen3_32b__b300_sxm__silicon,qwen3_32b,b300_sxm,SILICON,prefill,14.7312,16.54804,0.890208145496385,14.7312,14.731,1.3576626479820645e-05,109.971,18.695,53.491,942.797,1,1,1,16.368,tp8pp1dp1etp1ep1,344,344,1,17.987,tp8pp1dp1etp1ep1,16
qwen3_32b__b300_sxm__silicon,qwen3_32b,b300_sxm,SILICON,prefill,22.4451,23.4968,0.9552407136290899,22.4451,22.445,4.455315414044355e-06,216.526,19.901,50.249,1436.486,1,1,3,8.313,tp2pp1dp1etp1ep1,104,104,5,5.108,tp2pp1dp1etp1ep1,16
qwen3_32b__b300_sxm__silicon,qwen3_32b,b300_sxm,SILICON,decode,11.6613,9.7658,1.1940957218046653,9.7658,9.766,2.047963300492882e-05,138.922,19.891,50.274,1250.022,1,1,1,12.957,tp4pp1dp1etp1ep1,216,216,1,10.615,tp4pp1dp1etp1ep1,8
qwen3_32b__b300_sxm__silicon,qwen3_32b,b300_sxm,SILICON,decode,37.2924,33.982960000000006,1.0973852777980493,33.982960000000006,33.983,1.1770605030103398e-06,390.991,19.478,51.341,1087.455,1,1,9,4.604,tp1pp1dp1etp1ep1,32,32,23,1.606,tp1pp1dp1etp1ep1,32
qwen3_32b__b300_sxm__silicon,qwen3_32b,b300_sxm,SILICON,prefill,14.7312,16.973080000000003,0.8679155462650265,14.7312,14.731,1.3576626479820645e-05,109.971,19.922,50.196,942.797,1,1,1,16.368,tp8pp1dp1etp1ep1,376,376,1,18.449,tp8pp1dp1etp1ep1,16
qwen3_32b__b300_sxm__silicon,qwen3_32b,b300_sxm,SILICON,decode,37.408500000000004,35.8708,1.042867736431861,35.8708,35.871,5.575565641121298e-06,216.526,22.462,44.519,1530.487,1,1,5,8.313,tp2pp1dp1etp1ep1,128,128,7,5.57,tp2pp1dp1etp1ep1,24
qwen3_32b__b300_sxm__silicon,qwen3_32b,b300_sxm,SILICON,decode,45.5796,45.34404,1.0051949495457397,45.34404,45.344,8.821445993450449e-07,390.991,24.987,40.02,1451.009,1,1,11,4.604,tp1pp1dp1etp1ep1,60,60,21,2.347,tp1pp1dp1etp1ep1,32
qwen3_32b__b300_sxm__silicon,qwen3_32b,b300_sxm,SILICON,decode,34.983900000000006,31.541280000000008,1.1091464899331922,31.541280000000008,31.541,8.877255457202858e-06,138.922,24.635,40.593,1345.761,1,1,3,12.957,tp4pp1dp1etp1ep1,288,288,3,11.428,tp4pp1dp1etp1ep1,24
qwen3_32b__b300_sxm__silicon,qwen3_32b,b300_sxm,SILICON,prefill,14.7312,18.268440000000002,0.8063742716947916,14.7312,14.731,1.3576626479820645e-05,109.971,24.81,40.306,942.797,1,1,1,16.368,tp8pp1dp1etp1ep1,504,504,1,19.857,tp8pp1dp1etp1ep1,16
qwen3_32b__b300_sxm__silicon,qwen3_32b,b300_sxm,SILICON,decode,52.371900000000004,50.16024,1.0440918942971564,50.16024,50.16,4.784666102178239e-06,216.526,29.691,33.68,1605.128,1,1,7,8.313,tp2pp1dp1etp1ep1,184,184,9,6.058,tp2pp1dp1etp1ep1,32
qwen3_32b__b300_sxm__silicon,qwen3_32b,b300_sxm,SILICON,prefill,12.430800000000001,12.7006,0.9787569091224038,12.430800000000001,12.431,1.608906908628226e-05,390.991,29.738,33.627,1591.142,1,1,3,4.604,tp1pp1dp1etp1ep1,84,84,5,2.761,tp1pp1dp1etp1ep1,8
qwen3_32b__b300_sxm__silicon,qwen3_32b,b300_sxm,SILICON,decode,34.983900000000006,33.50088,1.0442680908680608,33.50088,33.501,3.5819954578941527e-06,138.922,29.636,33.743,1429.371,1,1,3,12.957,tp4pp1dp1etp1ep1,368,368,3,12.138,tp4pp1dp1etp1ep1,24
qwen3_32b__b300_sxm__silicon,qwen3_32b,b300_sxm,SILICON,prefill,14.7312,18.33376,0.803501300333374,14.7312,14.731,1.3576626479820645e-05,109.971,25.115,39.816,942.797,1,1,1,16.368,tp8pp1dp1etp1ep1,512,512,1,19.928,tp8pp1dp1etp1ep1,16
qwen3_32b__b300_sxm__silicon,qwen3_32b,b300_sxm,SILICON,decode,41.436,40.572,1.0212954747116236,40.572,40.572,0.0,390.991,34.76,28.769,1731.072,1,1,10,4.604,tp1pp1dp1etp1ep1,112,112,14,3.15,tp1pp1dp1etp1ep1,24
qwen3_32b__b300_sxm__silicon,qwen3_32b,b300_sxm,SILICON,prefill,52.371900000000004,54.57348,0.9596584274999506,52.371900000000004,52.372,1.9094208916654583e-06,216.526,34.409,29.062,1675.901,1,1,7,8.313,tp2pp1dp1etp1ep1,232,232,9,6.591,tp2pp1dp1etp1ep1,32
qwen3_32b__b300_sxm__silicon,qwen3_32b,b300_sxm,SILICON,decode,11.6613,11.63432,1.0023190010245548,11.63432,11.634,2.7504830535890366e-05,138.922,34.629,28.878,1489.193,1,1,1,12.957,tp4pp1dp1etp1ep1,448,448,1,12.646,tp4pp1dp1etp1ep1,8
qwen3_32b__b300_sxm__silicon,qwen3_32b,b300_sxm,SILICON,prefill,41.436,42.73584,0.9695843114350858,41.436,41.436,0.0,390.991,37.716,26.514,1767.936,1,1,10,4.604,tp1pp1dp1etp1ep1,128,128,14,3.318,tp1pp1dp1etp1ep1,24
qwen3_32b__b300_sxm__silicon,qwen3_32b,b300_sxm,SILICON,prefill,52.371900000000004,56.494440000000004,0.927027509255778,52.371900000000004,52.372,1.9094208916654583e-06,216.526,36.676,27.266,1675.901,1,1,7,8.313,tp2pp1dp1etp1ep1,256,256,9,6.823,tp2pp1dp1etp1ep1,32
qwen3_32b__b300_sxm__silicon,qwen3_32b,b300_sxm,SILICON,prefill,34.983900000000006,35.772360000000006,0.9779589604935207,34.983900000000006,34.984,2.858457747598587e-06,138.922,38.616,25.896,1492.646,1,1,3,12.957,tp4pp1dp1etp1ep1,512,512,3,12.961,tp4pp1dp1etp1ep1,24
qwen3_32b__b300_sxm__silicon,qwen3_32b,b300_sxm,SILICON,decode,29.005200000000002,28.069200000000002,1.0333461587790176,28.069200000000002,28.069,7.125247602464145e-06,390.991,43.83,22.815,1796.429,1,1,7,4.604,tp1pp1dp1etp1ep1,152,152,9,3.39,tp1pp1dp1etp1ep1,16
qwen3_32b__b300_sxm__silicon,qwen3_32b,b300_sxm,SILICON,prefill,52.371900000000004,56.74284,0.922969312075321,52.371900000000004,52.372,1.9094208916654583e-06,216.526,44.504,22.47,1675.901,1,1,7,8.313,tp2pp1dp1etp1ep1,312,312,9,6.853,tp2pp1dp1etp1ep1,32
qwen3_32b__b300_sxm__silicon,qwen3_32b,b300_sxm,SILICON,decode,29.005200000000002,28.55772,1.0156693181388432,28.55772,28.558,9.80470429712379e-06,390.991,45.348,22.052,1827.694,1,1,7,4.604,tp1pp1dp1etp1ep1,160,160,9,3.449,tp1pp1dp1etp1ep1,16
qwen3_32b__b300_sxm__silicon,qwen3_32b,b300_sxm,SILICON,prefill,52.371900000000004,57.9186,0.9042328371196818,52.371900000000004,52.372,1.9094208916654583e-06,216.526,49.193,20.328,1675.901,1,1,7,8.313,tp2pp1dp1etp1ep1,352,352,9,6.995,tp2pp1dp1etp1ep1,32
qwen3_32b__b300_sxm__silicon,qwen3_32b,b300_sxm,SILICON,prefill,52.371900000000004,58.32432,0.8979427449818532,52.371900000000004,52.372,1.9094208916654583e-06,216.526,51.068,19.582,1675.901,1,1,7,8.313,tp2pp1dp1etp1ep1,368,368,9,7.044,tp2pp1dp1etp1ep1,32
qwen3_32b__h100_sxm__analytical,qwen3_32b,h100_sxm,ANALYTICAL,decode,8.802,2.71308,3.244283250033172,2.71308,2.713,2.9486782549751574e-05,184.05,5.964,167.684,86.819,1,1,1,9.78,tp8pp1dp1etp1ep1,6,6,3,0.983,tp8pp1dp1etp1ep1,32
qwen3_32b__h100_sxm__analytical,qwen3_32b,h100_sxm,ANALYTICAL,decode,8.802,6.281759999999999,1.4011996637884925,6.281759999999999,6.282,3.820585313680945e-05,184.05,6.872,145.511,201.016,1,1,1,9.78,tp8pp1dp1etp1ep1,16,16,3,2.276,tp8pp1dp1etp1ep1,32
qwen3_32b__h100_sxm__analytical,qwen3_32b,h100_sxm,ANALYTICAL,prefill,8.802,9.53856,0.9227807971014492,8.802,8.802,0.0,184.05,7.919,126.275,281.664,1,1,1,9.78,tp8pp1dp1etp1ep1,28,28,3,3.456,tp8pp1dp1etp1ep1,32
qwen3_32b__h100_sxm__analytical,qwen3_32b,h100_sxm,ANALYTICAL,decode,8.802,7.4924800000000005,1.1747779106517466,7.4924800000000005,7.492,6.406423507309729e-05,184.05,8.641,115.724,319.679,1,1,1,9.78,tp8pp1dp1etp1ep1,36,36,2,4.072,tp8pp1dp1etp1ep1,24
qwen3_32b__h100_sxm__analytical,qwen3_32b,h100_sxm,ANALYTICAL,decode,5.8761,0.70196,8.370989799988603,0.70196,0.702,5.698330389185848e-05,275.679,8.958,111.637,22.463,1,1,1,6.529,tp4pp1dp1etp1ep1,1,1,7,0.109,tp4pp1dp1etp1ep1,32
qwen3_32b__h100_sxm__analytical,qwen3_32b,h100_sxm,ANALYTICAL,prefill,8.802,8.878,0.9914395134039198,8.802,8.802,0.0,184.05,9.724,102.836,375.552,1,1,1,9.78,tp8pp1dp1etp1ep1,48,48,2,4.825,tp8pp1dp1etp1ep1,24
qwen3_32b__h100_sxm__analytical,qwen3_32b,h100_sxm,ANALYTICAL,decode,5.8761,4.42428,1.3281483088773764,4.42428,4.424,6.328713372572666e-05,275.679,9.958,100.425,141.577,1,1,1,6.529,tp4pp1dp1etp1ep1,7,7,7,0.687,tp4pp1dp1etp1ep1,32
qwen3_32b__h100_sxm__analytical,qwen3_32b,h100_sxm,ANALYTICAL,prefill,8.802,9.98568,0.881462253947653,8.802,8.802,0.0,184.05,10.807,92.531,375.552,1,1,1,9.78,tp8pp1dp1etp1ep1,60,60,2,5.427,tp8pp1dp1etp1ep1,24
qwen3_32b__h100_sxm__analytical,qwen3_32b,h100_sxm,ANALYTICAL,decode,5.8761,5.3406,1.1002696326255477,5.3406,5.341,7.489795154101711e-05,275.679,10.942,91.394,227.866,1,1,1,6.529,tp4pp1dp1etp1ep1,13,13,5,1.161,tp4pp1dp1etp1ep1,24
qwen3_32b__h100_sxm__analytical,qwen3_32b,h100_sxm,ANALYTICAL,prefill,8.802,10.89096,0.8081932171268649,8.802,8.802,0.0,184.05,11.89,84.103,375.552,1,1,1,9.78,tp8pp1dp1etp1ep1,72,72,2,5.919,tp8pp1dp1etp1ep1,24
qwen3_32b__h100_sxm__analytical,qwen3_32b,h100_sxm,ANALYTICAL,decode,5.8761,4.12068,1.4260025044410145,4.12068,4.121,7.765708572379317e-05,275.679,11.788,84.829,263.724,1,1,1,6.529,tp4pp1dp1etp1ep1,18,18,3,1.493,tp4pp1dp1etp1ep1,16
qwen3_32b__h100_sxm__analytical,qwen3_32b,h100_sxm,ANALYTICAL,prefill,8.802,11.64536,0.7558375181188044,8.802,8.802,0.0,184.05,12.973,77.082,375.552,1,1,1,9.78,tp8pp1dp1etp1ep1,84,84,2,6.329,tp8pp1dp1etp1ep1,24
qwen3_32b__h100_sxm__analytical,qwen3_32b,h100_sxm,ANALYTICAL,decode,5.8761,5.05632,1.1621297702677045,5.05632,5.056,6.328713372577685e-05,275.679,12.805,78.097,323.604,1,1,1,6.529,tp4pp1dp1etp1ep1,24,24,3,1.832,tp4pp1dp1etp1ep1,16
qwen3_32b__h100_sxm__analytical,qwen3_32b,h100_sxm,ANALYTICAL,decode,8.802,6.04164,1.4568891890281446,6.04164,6.042,5.958646989885096e-05,184.05,13.695,73.018,386.665,1,1,1,9.78,tp8pp1dp1etp1ep1,92,92,1,6.567,tp8pp1dp1etp1ep1,16
qwen3_32b__h100_sxm__analytical,qwen3_32b,h100_sxm,ANALYTICAL,decode,5.8761,5.85672,1.0033090193828627,5.85672,5.857,4.7808329576974477e-05,275.679,13.821,72.355,374.83,1,1,1,6.529,tp4pp1dp1etp1ep1,30,30,3,2.122,tp4pp1dp1etp1ep1,16
qwen3_32b__h100_sxm__analytical,qwen3_32b,h100_sxm,ANALYTICAL,decode,8.802,6.32868,1.390811354026432,6.32868,6.329,5.056346663118246e-05,184.05,14.778,67.667,405.036,1,1,1,9.78,tp8pp1dp1etp1ep1,104,104,1,6.879,tp8pp1dp1etp1ep1,16
qwen3_32b__h100_sxm__analytical,qwen3_32b,h100_sxm,ANALYTICAL,prefill,5.8761,6.54672,0.8975639709656134,5.8761,5.876,1.701809022987474e-05,275.679,14.837,67.4,376.07,1,1,1,6.529,tp4pp1dp1etp1ep1,36,36,3,2.372,tp4pp1dp1etp1ep1,16
qwen3_32b__h100_sxm__analytical,qwen3_32b,h100_sxm,ANALYTICAL,decode,8.802,6.5770800000000005,1.3382838584903938,6.5770800000000005,6.577,1.2163452474430005e-05,184.05,15.861,63.047,420.933,1,1,1,9.78,tp8pp1dp1etp1ep1,116,116,1,7.149,tp8pp1dp1etp1ep1,16
qwen3_32b__h100_sxm__analytical,qwen3_32b,h100_sxm,ANALYTICAL,decode,11.7522,9.2736,1.267274844720497,9.2736,9.274,4.3133195307007826e-05,275.679,15.514,64.457,395.674,1,1,2,6.529,tp4pp1dp1etp1ep1,40,40,4,2.52,tp4pp1dp1etp1ep1,24
qwen3_32b__h100_sxm__analytical,qwen3_32b,h100_sxm,ANALYTICAL,decode,3.5298000000000003,0.8556,4.125525946704068,0.8556,0.856,0.0004675081813931229,458.935,15.804,63.274,27.379,1,1,1,3.922,tp2pp1dp1etp1ep1,1,1,15,0.062,tp2pp1dp1etp1ep1,32
qwen3_32b__h100_sxm__analytical,qwen3_32b,h100_sxm,ANALYTICAL,decode,11.7522,10.23408,1.1483396651188968,10.23408,10.234,7.81701921428444e-06,275.679,16.869,59.28,436.654,1,1,2,6.529,tp4pp1dp1etp1ep1,48,48,4,2.781,tp4pp1dp1etp1ep1,24
qwen3_32b__h100_sxm__analytical,qwen3_32b,h100_sxm,ANALYTICAL,decode,8.802,6.79328,1.295692213481558,6.79328,6.793,4.121720288285747e-05,184.05,16.944,59.017,434.77,1,1,1,9.78,tp8pp1dp1etp1ep1,128,128,1,7.384,tp8pp1dp1etp1ep1,16
qwen3_32b__h100_sxm__analytical,qwen3_32b,h100_sxm,ANALYTICAL,decode,3.5298000000000003,3.2154000000000003,1.0977794364620266,3.2154000000000003,3.215,0.00012440131865410213,458.935,16.782,59.588,102.893,1,1,1,3.922,tp2pp1dp1etp1ep1,4,4,15,0.233,tp2pp1dp1etp1ep1,32
qwen3_32b__h100_sxm__analytical,qwen3_32b,h100_sxm,ANALYTICAL,decode,11.7522,10.66096,1.102358511803815,10.66096,10.661,3.7520073239428767e-06,275.679,17.547,56.991,454.868,1,1,2,6.529,tp4pp1dp1etp1ep1,52,52,4,2.897,tp4pp1dp1etp1ep1,24
qwen3_32b__h100_sxm__analytical,qwen3_32b,h100_sxm,ANALYTICAL,decode,8.802,6.923000000000001,1.2714141268236312,6.923000000000001,6.923,1.2829386388850571e-16,184.05,17.666,56.605,443.072,1,1,1,9.78,tp8pp1dp1etp1ep1,136,136,1,7.525,tp8pp1dp1etp1ep1,16
qwen3_32b__h100_sxm__analytical,qwen3_32b,h100_sxm,ANALYTICAL,decode,3.5298000000000003,2.48584,1.4199626685546938,2.48584,2.486,6.436456087284781e-05,458.935,17.728,56.406,159.094,1,1,1,3.922,tp2pp1dp1etp1ep1,7,7,7,0.386,tp2pp1dp1etp1ep1,16
qwen3_32b__h100_sxm__analytical,qwen3_32b,h100_sxm,ANALYTICAL,decode,11.7522,11.41904,1.0291758326444254,11.41904,11.419,3.5029214365009706e-06,275.679,18.901,52.906,487.212,1,1,2,6.529,tp4pp1dp1etp1ep1,60,60,4,3.103,tp4pp1dp1etp1ep1,24
qwen3_32b__h100_sxm__analytical,qwen3_32b,h100_sxm,ANALYTICAL,decode,8.802,7.0426,1.2498225087325703,7.0426,7.043,5.679720557747933e-05,184.05,18.388,54.382,450.726,1,1,1,9.78,tp8pp1dp1etp1ep1,144,144,1,7.655,tp8pp1dp1etp1ep1,16
qwen3_32b__h100_sxm__analytical,qwen3_32b,h100_sxm,ANALYTICAL,decode,3.5298000000000003,3.3616800000000002,1.0500107089312487,3.3616800000000002,3.362,9.519049998806427e-05,458.935,18.711,53.444,215.148,1,1,1,3.922,tp2pp1dp1etp1ep1,10,10,7,0.522,tp2pp1dp1etp1ep1,16
qwen3_32b__h100_sxm__analytical,qwen3_32b,h100_sxm,ANALYTICAL,prefill,11.7522,11.7576,0.9995407225964482,11.7522,11.752,1.701809022987474e-05,275.679,19.579,51.076,501.427,1,1,2,6.529,tp4pp1dp1etp1ep1,64,64,4,3.195,tp4pp1dp1etp1ep1,24
qwen3_32b__h100_sxm__analytical,qwen3_32b,h100_sxm,ANALYTICAL,decode,8.802,7.255120000000001,1.2132121867040102,7.255120000000001,7.255,1.654004344528914e-05,184.05,19.832,50.423,464.328,1,1,1,9.78,tp8pp1dp1etp1ep1,160,160,1,7.886,tp8pp1dp1etp1ep1,16
qwen3_32b__h100_sxm__analytical,qwen3_32b,h100_sxm,ANALYTICAL,decode,7.0596000000000005,5.934,1.1896865520728008,5.934,5.934,0.0,458.935,19.694,50.777,253.184,1,1,2,3.922,tp2pp1dp1etp1ep1,13,13,10,0.645,tp2pp1dp1etp1ep1,24
qwen3_32b__h100_sxm__analytical,qwen3_32b,h100_sxm,ANALYTICAL,decode,17.6283,17.2684,1.0208415371429895,17.2684,17.268,2.3163697852671224e-05,275.679,24.998,40.003,552.589,1,1,3,6.529,tp4pp1dp1etp1ep1,96,96,5,3.754,tp4pp1dp1etp1ep1,32
qwen3_32b__h100_sxm__analytical,qwen3_32b,h100_sxm,ANALYTICAL,decode,8.802,7.805280000000001,1.1276981735440623,7.805280000000001,7.805,3.587315253276578e-05,184.05,24.886,40.183,499.538,1,1,1,9.78,tp8pp1dp1etp1ep1,216,216,1,8.484,tp8pp1dp1etp1ep1,16
qwen3_32b__h100_sxm__analytical,qwen3_32b,h100_sxm,ANALYTICAL,decode,3.5298000000000003,3.0691200000000003,1.1501016578041914,3.0691200000000003,3.069,3.9099155458353546e-05,458.935,24.607,40.638,392.847,1,1,1,3.922,tp2pp1dp1etp1ep1,28,28,3,1.112,tp2pp1dp1etp1ep1,8
qwen3_32b__h100_sxm__analytical,qwen3_32b,h100_sxm,ANALYTICAL,prefill,17.6283,18.7496,0.9401960575158936,17.6283,17.628,1.701809022987474e-05,275.679,29.74,33.625,564.106,1,1,3,6.529,tp4pp1dp1etp1ep1,124,124,5,4.076,tp4pp1dp1etp1ep1,32
qwen3_32b__h100_sxm__analytical,qwen3_32b,h100_sxm,ANALYTICAL,decode,8.802,8.1696,1.0774089306698,8.1696,8.17,4.89620054836305e-05,184.05,29.94,33.4,522.854,1,1,1,9.78,tp8pp1dp1etp1ep1,272,272,1,8.88,tp8pp1dp1etp1ep1,16
