case_id,model_key,system,mode,bottleneck,prefill_capacity_seq_s,decode_capacity_seq_s,capacity_ratio_prefill_decode,expected_request_rate,request_rate,request_rate_relative_error,ttft,tpot,tokens/s/user,tokens/s/gpu,tokens/s/gpu_cluster,(p)bs,(p)global_bs,(p)workers,(p)seq/s/worker,(p)parallel,(d)bs,(d)global_bs,(d)workers,(d)seq/s/worker,(d)parallel,num_total_gpus
llama31_70b__a100_sxm__silicon,llama31_70b,a100_sxm,SILICON,prefill,1.1331,1.16564,0.9720840053532823,1.1331,1.133,8.825346394845025e-05,1430.12,83.323,12.002,145.037,145.037,1,1,1,1.259,tp4pp1dp1etp1ep1,108,108,1,1.267,tp4pp1dp1etp1ep1,8
llama31_70b__a100_sxm__silicon,llama31_70b,a100_sxm,SILICON,prefill,1.8243000000000003,1.8317200000000002,0.9959491625357587,1.8243000000000003,1.824,0.00016444663706637557,887.875,54.991,18.185,116.755,116.755,1,1,1,2.027,tp8pp1dp1etp1ep1,112,112,1,1.991,tp8pp1dp1etp1ep1,16
llama31_70b__a100_sxm__silicon,llama31_70b,a100_sxm,SILICON,decode,3.3992999999999998,3.3442,1.016476287303391,3.3442,3.344,5.9805035583989586e-05,1430.12,53.766,18.599,107.014,107.014,1,1,3,1.259,tp4pp1dp1etp1ep1,40,40,5,0.727,tp4pp1dp1etp1ep1,32
llama31_70b__a100_sxm__silicon,llama31_70b,a100_sxm,SILICON,decode,1.8243000000000003,1.58424,1.1515300712013332,1.58424,1.584,0.00015149219815180652,887.875,49.958,20.017,101.391,101.391,1,1,1,2.027,tp8pp1dp1etp1ep1,88,88,1,1.722,tp8pp1dp1etp1ep1,16
llama31_70b__a100_sxm__silicon,llama31_70b,a100_sxm,SILICON,decode,1.8243000000000003,1.4775200000000002,1.2347040987600846,1.4775200000000002,1.478,0.00032486869890073494,887.875,38.964,25.664,94.561,94.561,1,1,1,2.027,tp8pp1dp1etp1ep1,64,64,1,1.606,tp8pp1dp1etp1ep1,16
llama31_70b__a100_sxm__silicon,llama31_70b,a100_sxm,SILICON,decode,1.8243000000000003,1.3708,1.3308287131601986,1.3708,1.371,0.00014590020426026988,887.875,34.107,29.319,87.731,87.731,1,1,1,2.027,tp8pp1dp1etp1ep1,52,52,1,1.49,tp8pp1dp1etp1ep1,16
llama31_70b__a100_sxm__silicon,llama31_70b,a100_sxm,SILICON,prefill,1.8243000000000003,1.8547200000000001,0.9835986024844721,1.8243000000000003,1.824,0.00016444663706637557,887.875,23.286,42.944,58.378,58.378,1,1,1,2.027,tp8pp1dp1etp1ep1,16,16,3,0.672,tp8pp1dp1etp1ep1,32
llama31_70b__a100_sxm__silicon,llama31_70b,a100_sxm,SILICON,decode,1.8243000000000003,0.6900000000000001,2.643913043478261,0.6900000000000001,0.69,1.6090188762683426e-16,887.875,19.579,51.076,22.08,22.08,1,1,1,2.027,tp8pp1dp1etp1ep1,5,5,3,0.25,tp8pp1dp1etp1ep1,32
llama31_70b__a100_sxm__silicon,llama31_70b,a100_sxm,SILICON,decode,1.8243000000000003,0.14628000000000002,12.471287940935193,0.14628000000000002,0.146,0.0019141372709873543,887.875,18.6,53.764,4.681,4.681,1,1,1,2.027,tp8pp1dp1etp1ep1,1,1,3,0.053,tp8pp1dp1etp1ep1,32
llama31_70b__a100_sxm__empirical,llama31_70b,a100_sxm,EMPIRICAL,decode,5.8815,5.362680000000001,1.096746402917944,5.362680000000001,5.363,5.9671656708853e-05,1377.401,54.331,18.406,171.606,171.606,1,1,5,1.307,tp4pp1dp1etp1ep1,108,108,3,1.943,tp4pp1dp1etp1ep1,32
llama31_70b__a100_sxm__empirical,llama31_70b,a100_sxm,EMPIRICAL,decode,5.8815,4.98456,1.1799436660407339,4.98456,4.985,8.827258574482361e-05,1377.401,49.806,20.078,159.506,159.506,1,1,5,1.307,tp4pp1dp1etp1ep1,92,92,3,1.806,tp4pp1dp1etp1ep1,32
llama31_70b__a100_sxm__empirical,llama31_70b,a100_sxm,EMPIRICAL,prefill,1.1763,1.27052,0.9258413877782324,1.1763,1.176,0.0002550369803621244,1377.401,39.626,25.236,150.566,150.566,1,1,1,1.307,tp4pp1dp1etp1ep1,56,56,1,1.381,tp4pp1dp1etp1ep1,8
llama31_70b__a100_sxm__empirical,llama31_70b,a100_sxm,EMPIRICAL,prefill,2.0106,2.17028,0.926424240190206,2.0106,2.011,0.0001989455883815557,805.707,19.892,50.271,128.678,128.678,1,1,1,2.234,tp8pp1dp1etp1ep1,48,48,1,2.359,tp8pp1dp1etp1ep1,16
llama31_70b__a100_sxm__empirical,llama31_70b,a100_sxm,EMPIRICAL,decode,2.0106,1.9310800000000004,1.041179029351451,1.9310800000000004,1.931,4.142759492113327e-05,805.707,18.624,53.693,123.589,123.589,1,1,1,2.234,tp8pp1dp1etp1ep1,40,40,1,2.099,tp8pp1dp1etp1ep1,16
llama31_70b__a100_sxm__empirical,llama31_70b,a100_sxm,EMPIRICAL,decode,2.0106,1.79952,1.1172979461189652,1.79952,1.8,0.00026673779674581886,805.707,17.99,55.585,115.169,115.169,1,1,1,2.234,tp8pp1dp1etp1ep1,36,36,1,1.956,tp8pp1dp1etp1ep1,16
llama31_70b__a100_sxm__empirical,llama31_70b,a100_sxm,EMPIRICAL,decode,2.0106,1.50604,1.3350243021433694,1.50604,1.506,2.6559719529388332e-05,805.707,16.723,59.799,96.387,96.387,1,1,1,2.234,tp8pp1dp1etp1ep1,28,28,1,1.637,tp8pp1dp1etp1ep1,16
llama31_70b__a100_sxm__empirical,llama31_70b,a100_sxm,EMPIRICAL,prefill,2.0106,2.5097600000000004,0.8011124569679968,2.0106,2.011,0.0001989455883815557,805.707,15.772,63.405,85.786,64.3395,1,1,1,2.234,tp8pp1dp1etp1ep1,22,22,2,1.364,tp8pp1dp1etp1ep1,24
llama31_70b__a100_sxm__empirical,llama31_70b,a100_sxm,EMPIRICAL,decode,2.0106,1.9458,1.0333024976873266,1.9458,1.946,0.00010278548668926815,805.707,13.87,72.099,62.266,62.266,1,1,1,2.234,tp8pp1dp1etp1ep1,10,10,3,0.705,tp8pp1dp1etp1ep1,32
llama31_70b__a100_sxm__empirical,llama31_70b,a100_sxm,EMPIRICAL,decode,2.0106,0.83628,2.4042186827378393,0.83628,0.836,0.00033481609030475194,805.707,12.919,77.406,26.761,26.761,1,1,1,2.234,tp8pp1dp1etp1ep1,4,4,3,0.303,tp8pp1dp1etp1ep1,32
llama31_70b__a100_sxm__analytical,llama31_70b,a100_sxm,ANALYTICAL,decode,1.1772,1.173,1.0035805626598466,1.173,1.173,0.0,1376.381,64.377,15.533,150.144,150.144,1,1,1,1.308,tp4pp1dp1etp1ep1,84,84,1,1.275,tp4pp1dp1etp1ep1,8
llama31_70b__a100_sxm__analytical,llama31_70b,a100_sxm,ANALYTICAL,decode,1.1772,1.0074,1.1685527099463966,1.0074,1.007,0.00039706174310122886,1376.381,53.543,18.676,128.947,128.947,1,1,1,1.308,tp4pp1dp1etp1ep1,60,60,1,1.095,tp4pp1dp1etp1ep1,8
llama31_70b__a100_sxm__analytical,llama31_70b,a100_sxm,ANALYTICAL,prefill,1.9746,2.16384,0.9125443655723159,1.9746,1.975,0.00020257267294650967,820.363,34.907,28.648,126.374,126.374,1,1,1,2.194,tp8pp1dp1etp1ep1,84,84,1,2.352,tp8pp1dp1etp1ep1,16
llama31_70b__a100_sxm__analytical,llama31_70b,a100_sxm,ANALYTICAL,decode,1.9746,1.85564,1.0641072621844754,1.85564,1.856,0.00019400314716223945,820.363,29.078,34.39,118.761,118.761,1,1,1,2.194,tp8pp1dp1etp1ep1,60,60,1,2.017,tp8pp1dp1etp1ep1,16
llama31_70b__a100_sxm__analytical,llama31_70b,a100_sxm,ANALYTICAL,decode,1.9746,1.4848800000000002,1.329804428640698,1.4848800000000002,1.485,8.0814611281651e-05,820.363,24.221,41.287,95.032,95.032,1,1,1,2.194,tp8pp1dp1etp1ep1,40,40,1,1.614,tp8pp1dp1etp1ep1,16
llama31_70b__a100_sxm__analytical,llama31_70b,a100_sxm,ANALYTICAL,prefill,1.9746,1.99272,0.9909069011200771,1.9746,1.975,0.00020257267294650967,820.363,19.849,50.379,84.25,63.1875,1,1,1,2.194,tp8pp1dp1etp1ep1,22,22,2,1.083,tp8pp1dp1etp1ep1,24
llama31_70b__a100_sxm__analytical,llama31_70b,a100_sxm,ANALYTICAL,prefill,1.9746,2.10864,0.9364329615297063,1.9746,1.975,0.00020257267294650967,820.363,17.907,55.846,63.187,63.187,1,1,1,2.194,tp8pp1dp1etp1ep1,14,14,3,0.764,tp8pp1dp1etp1ep1,32
llama31_70b__a100_sxm__analytical,llama31_70b,a100_sxm,ANALYTICAL,decode,1.9746,1.5897599999999998,1.2420742753623188,1.5897599999999998,1.59,0.00015096618357503022,820.363,16.982,58.885,50.872,50.872,1,1,1,2.194,tp8pp1dp1etp1ep1,10,10,3,0.576,tp8pp1dp1etp1ep1,32
llama31_70b__a100_sxm__analytical,llama31_70b,a100_sxm,ANALYTICAL,decode,1.9746,0.8556,2.3078541374474053,0.8556,0.856,0.0004675081813931229,820.363,15.771,63.409,27.379,27.379,1,1,1,2.194,tp8pp1dp1etp1ep1,5,5,3,0.31,tp8pp1dp1etp1ep1,32
llama31_70b__a100_sxm__analytical,llama31_70b,a100_sxm,ANALYTICAL,decode,1.9746,0.18216000000000002,10.8399209486166,0.18216000000000002,0.182,0.0008783487044357774,820.363,14.886,67.176,5.829,5.829,1,1,1,2.194,tp8pp1dp1etp1ep1,1,1,3,0.066,tp8pp1dp1etp1ep1,32
llama31_70b__h100_sxm__silicon,llama31_70b,h100_sxm,SILICON,prefill,4.8357,5.25504,0.9202023200584581,4.8357,4.836,6.203858800177617e-05,334.998,24.642,40.58,309.485,309.485,1,1,1,5.373,tp8pp1dp1etp1ep1,144,144,1,5.712,tp8pp1dp1etp1ep1,16
llama31_70b__h100_sxm__silicon,llama31_70b,h100_sxm,SILICON,decode,4.8357,4.0342,1.1986763174854989,4.0342,4.034,4.957612413871946e-05,334.998,19.619,50.972,258.189,258.189,1,1,1,5.373,tp8pp1dp1etp1ep1,88,88,1,4.385,tp8pp1dp1etp1ep1,16
llama31_70b__h100_sxm__silicon,llama31_70b,h100_sxm,SILICON,decode,4.8357,3.6450400000000003,1.3266521080701446,3.6450400000000003,3.645,1.0973816473965182e-05,334.998,18.753,53.326,233.283,233.283,1,1,1,5.373,tp8pp1dp1etp1ep1,76,76,1,3.962,tp8pp1dp1etp1ep1,16
llama31_70b__h100_sxm__silicon,llama31_70b,h100_sxm,SILICON,decode,4.8357,3.4040000000000004,1.420593419506463,3.4040000000000004,3.404,1.3046098996770347e-16,334.998,17.967,55.658,217.856,217.856,1,1,1,5.373,tp8pp1dp1etp1ep1,68,68,1,3.7,tp8pp1dp1etp1ep1,16
llama31_70b__h100_sxm__silicon,llama31_70b,h100_sxm,SILICON,prefill,4.8357,5.0048,0.9662124360613811,4.8357,4.836,6.203858800177617e-05,334.998,15.812,63.243,206.323,154.74225,1,1,1,5.373,tp8pp1dp1etp1ep1,44,44,2,2.72,tp8pp1dp1etp1ep1,24
llama31_70b__h100_sxm__silicon,llama31_70b,h100_sxm,SILICON,decode,4.8357,4.6561200000000005,1.0385685935929485,4.6561200000000005,4.656,2.577253163595142e-05,334.998,13.905,71.918,148.996,148.996,1,1,1,5.373,tp8pp1dp1etp1ep1,24,24,3,1.687,tp8pp1dp1etp1ep1,32
llama31_70b__h100_sxm__silicon,llama31_70b,h100_sxm,SILICON,decode,4.8357,3.34236,1.4467920870283273,3.34236,3.342,0.00010770832585362976,334.998,12.912,77.445,106.956,106.956,1,1,1,5.373,tp8pp1dp1etp1ep1,16,16,3,1.211,tp8pp1dp1etp1ep1,32
llama31_70b__h100_sxm__silicon,llama31_70b,h100_sxm,SILICON,decode,4.8357,2.06448,2.342333178330621,2.06448,2.064,0.00023250406882122177,334.998,11.759,85.038,66.063,66.063,1,1,1,5.373,tp8pp1dp1etp1ep1,9,9,3,0.748,tp8pp1dp1etp1ep1,32
llama31_70b__h100_sxm__silicon,llama31_70b,h100_sxm,SILICON,decode,4.8357,0.4968000000000001,9.733695652173912,0.4968000000000001,0.497,0.00040257648953285515,334.998,10.889,91.837,15.898,15.898,1,1,1,5.373,tp8pp1dp1etp1ep1,2,2,3,0.18,tp8pp1dp1etp1ep1,32
llama31_70b__h100_sxm__empirical,llama31_70b,h100_sxm,EMPIRICAL,decode,3.2121,2.90076,1.1073304926984653,2.90076,2.901,8.273693790585776e-05,504.409,33.486,29.863,371.297,371.297,1,1,1,3.569,tp4pp1dp1etp1ep1,108,108,1,3.153,tp4pp1dp1etp1ep1,8
llama31_70b__h100_sxm__empirical,llama31_70b,h100_sxm,EMPIRICAL,decode,3.2121,2.576,1.2469332298136646,2.576,2.576,0.0,504.409,29.33,34.094,329.728,329.728,1,1,1,3.569,tp4pp1dp1etp1ep1,84,84,1,2.8,tp4pp1dp1etp1ep1,8
llama31_70b__h100_sxm__empirical,llama31_70b,h100_sxm,EMPIRICAL,prefill,4.9194,4.933960000000001,0.9970490235024199,4.9194,4.919,8.131072895085663e-05,329.281,16.768,59.636,314.842,314.842,1,1,1,5.466,tp8pp1dp1etp1ep1,92,92,1,5.363,tp8pp1dp1etp1ep1,16
llama31_70b__h100_sxm__empirical,llama31_70b,h100_sxm,EMPIRICAL,decode,4.9194,4.72512,1.04111641609102,4.72512,4.725,2.5396180414632038e-05,329.281,15.987,62.551,302.408,302.408,1,1,1,5.466,tp8pp1dp1etp1ep1,84,84,1,5.136,tp8pp1dp1etp1ep1,16
llama31_70b__h100_sxm__empirical,llama31_70b,h100_sxm,EMPIRICAL,decode,4.9194,4.370920000000001,1.125483879823927,4.370920000000001,4.371,1.8302782938062444e-05,329.281,14.815,67.499,279.739,279.739,1,1,1,5.466,tp8pp1dp1etp1ep1,72,72,1,4.751,tp8pp1dp1etp1ep1,16
llama31_70b__h100_sxm__empirical,llama31_70b,h100_sxm,EMPIRICAL,decode,4.9194,3.9550800000000006,1.2438180770047633,3.9550800000000006,3.955,2.0227150904791834e-05,329.281,13.643,73.298,253.125,253.125,1,1,1,5.466,tp8pp1dp1etp1ep1,60,60,1,4.299,tp8pp1dp1etp1ep1,16
llama31_70b__h100_sxm__empirical,llama31_70b,h100_sxm,EMPIRICAL,decode,4.9194,3.63584,1.3530298362964268,3.63584,3.636,4.4006336912559414e-05,329.281,12.862,77.75,232.694,232.694,1,1,1,5.466,tp8pp1dp1etp1ep1,52,52,1,3.952,tp8pp1dp1etp1ep1,16
llama31_70b__h100_sxm__empirical,llama31_70b,h100_sxm,EMPIRICAL,prefill,4.9194,5.27712,0.93221302528652,4.9194,4.919,8.131072895085663e-05,329.281,10.908,91.673,209.894,157.4205,1,1,1,5.466,tp8pp1dp1etp1ep1,32,32,2,2.868,tp8pp1dp1etp1ep1,24
llama31_70b__h100_sxm__empirical,llama31_70b,h100_sxm,EMPIRICAL,decode,4.9194,3.9836,1.234913143889949,3.9836,3.984,0.00010041168792046289,329.281,9.932,100.689,169.967,127.47525000000002,1,1,1,5.466,tp8pp1dp1etp1ep1,22,22,2,2.165,tp8pp1dp1etp1ep1,24
llama31_70b__h100_sxm__empirical,llama31_70b,h100_sxm,EMPIRICAL,decode,4.9194,3.6156,1.360604049120478,3.6156,3.616,0.00011063170704722755,329.281,8.955,111.671,115.699,115.699,1,1,1,5.466,tp8pp1dp1etp1ep1,12,12,3,1.31,tp8pp1dp1etp1ep1,32
llama31_70b__h100_sxm__empirical,llama31_70b,h100_sxm,EMPIRICAL,decode,4.9194,0.6762,7.275066548358474,0.6762,0.676,0.00029577048210585323,329.281,7.978,125.341,21.638,21.638,1,1,1,5.466,tp8pp1dp1etp1ep1,2,2,3,0.245,tp8pp1dp1etp1ep1,32
llama31_70b__h100_sxm__analytical,llama31_70b,h100_sxm,ANALYTICAL,decode,3.0023999999999997,2.2760800000000003,1.3191100488559275,2.2760800000000003,2.276,3.514814945016172e-05,539.588,42.673,23.434,291.338,291.338,1,1,1,3.336,tp4pp1dp1etp1ep1,108,108,1,2.474,tp4pp1dp1etp1ep1,8
llama31_70b__h100_sxm__analytical,llama31_70b,h100_sxm,ANALYTICAL,prefill,4.5414,4.63128,0.9805928382650153,4.5414,4.541,8.80785660809345e-05,356.738,29.514,33.883,290.65,290.65,1,1,1,5.046,tp8pp1dp1etp1ep1,152,152,1,5.034,tp8pp1dp1etp1ep1,16
llama31_70b__h100_sxm__analytical,llama31_70b,h100_sxm,ANALYTICAL,decode,4.5414,4.19796,1.0818111654232057,4.19796,4.198,9.52843762214553e-06,356.738,24.852,40.239,268.669,268.669,1,1,1,5.046,tp8pp1dp1etp1ep1,116,116,1,4.563,tp8pp1dp1etp1ep1,16
llama31_70b__h100_sxm__analytical,llama31_70b,h100_sxm,ANALYTICAL,decode,4.5414,3.4748400000000004,1.3069378733984873,3.4748400000000004,3.475,4.6045285538245186e-05,356.738,19.671,50.835,222.39,222.39,1,1,1,5.046,tp8pp1dp1etp1ep1,76,76,1,3.777,tp8pp1dp1etp1ep1,16
llama31_70b__h100_sxm__analytical,llama31_70b,h100_sxm,ANALYTICAL,decode,4.5414,3.2816400000000003,1.383881230116649,3.2816400000000003,3.282,0.00010970124693741356,356.738,18.635,53.662,210.025,210.025,1,1,1,5.046,tp8pp1dp1etp1ep1,68,68,1,3.567,tp8pp1dp1etp1ep1,16
llama31_70b__h100_sxm__analytical,llama31_70b,h100_sxm,ANALYTICAL,decode,4.5414,3.0663600000000004,1.4810394082886549,3.0663600000000004,3.066,0.00011740304465248112,356.738,17.599,56.82,196.247,196.247,1,1,1,5.046,tp8pp1dp1etp1ep1,60,60,1,3.333,tp8pp1dp1etp1ep1,16
llama31_70b__h100_sxm__analytical,llama31_70b,h100_sxm,ANALYTICAL,prefill,4.5414,5.0038800000000005,0.9075757212403175,4.5414,4.541,8.80785660809345e-05,356.738,12.937,77.297,145.325,145.325,1,1,1,5.046,tp8pp1dp1etp1ep1,24,24,3,1.813,tp8pp1dp1etp1ep1,32
llama31_70b__h100_sxm__analytical,llama31_70b,h100_sxm,ANALYTICAL,decode,4.5414,3.61284,1.2570166406483543,3.61284,3.613,4.428648929932132e-05,356.738,11.946,83.708,115.611,115.611,1,1,1,5.046,tp8pp1dp1etp1ep1,16,16,3,1.309,tp8pp1dp1etp1ep1,32
llama31_70b__h100_sxm__analytical,llama31_70b,h100_sxm,ANALYTICAL,decode,4.5414,1.97892,2.29488812079316,1.97892,1.979,4.042609099917127e-05,356.738,10.912,91.642,63.325,63.325,1,1,1,5.046,tp8pp1dp1etp1ep1,8,8,3,0.717,tp8pp1dp1etp1ep1,32
llama31_70b__h200_sxm__silicon,llama31_70b,h200_sxm,SILICON,prefill,14.9175,15.033720000000002,0.9922693784372729,14.9175,14.918,3.351768057642599e-05,543.031,47.38,21.106,477.36,477.36,1,1,5,3.315,tp4pp1dp1etp1ep1,264,264,3,5.447,tp4pp1dp1etp1ep1,32
llama31_70b__h200_sxm__silicon,llama31_70b,h200_sxm,SILICON,decode,14.9175,14.88468,1.0022049516684268,14.88468,14.885,2.1498614683037864e-05,543.031,44.948,22.248,476.31,476.31,1,1,5,3.315,tp4pp1dp1etp1ep1,248,248,3,5.393,tp4pp1dp1etp1ep1,32
llama31_70b__h200_sxm__silicon,llama31_70b,h200_sxm,SILICON,decode,14.9175,14.214000000000002,1.0494934571549175,14.214000000000002,14.214,1.249723399043373e-16,543.031,39.481,25.329,454.848,454.848,1,1,5,3.315,tp4pp1dp1etp1ep1,208,208,3,5.15,tp4pp1dp1etp1ep1,32
llama31_70b__h200_sxm__silicon,llama31_70b,h200_sxm,SILICON,prefill,1.692,1.73788,0.9736000184132391,1.692,1.692,0.0,957.647,39.338,25.421,433.152,433.152,1,1,1,1.88,tp2pp1dp1etp1ep1,76,76,1,1.889,tp2pp1dp1etp1ep1,4
llama31_70b__h200_sxm__silicon,llama31_70b,h200_sxm,SILICON,decode,14.9175,13.28664,1.1227443507162083,13.28664,13.287,2.7094886291837672e-05,543.031,34.114,29.313,425.172,425.172,1,1,5,3.315,tp4pp1dp1etp1ep1,168,168,3,4.814,tp4pp1dp1etp1ep1,32
llama31_70b__h200_sxm__silicon,llama31_70b,h200_sxm,SILICON,decode,14.9175,12.26268,1.2164959046472714,12.26268,12.263,2.6095437538965386e-05,543.031,29.92,33.422,392.406,392.406,1,1,5,3.315,tp4pp1dp1etp1ep1,136,136,3,4.443,tp4pp1dp1etp1ep1,32
llama31_70b__h200_sxm__silicon,llama31_70b,h200_sxm,SILICON,prefill,2.9835,3.3782400000000004,0.8831521739130433,2.9835,2.984,0.0001675884028825765,543.031,24.488,40.836,381.888,381.888,1,1,1,3.315,tp4pp1dp1etp1ep1,92,92,1,3.672,tp4pp1dp1etp1ep1,8
llama31_70b__h200_sxm__silicon,llama31_70b,h200_sxm,SILICON,prefill,4.8564,5.569680000000001,0.8719351919679406,4.8564,4.856,8.236553825878345e-05,333.594,16.792,59.554,310.81,310.81,1,1,1,5.396,tp8pp1dp1etp1ep1,104,104,1,6.054,tp8pp1dp1etp1ep1,16
llama31_70b__h200_sxm__silicon,llama31_70b,h200_sxm,SILICON,decode,4.8564,4.70028,1.033215042508106,4.70028,4.7,5.9570919179295267e-05,333.594,15.306,65.333,300.818,300.818,1,1,1,5.396,tp8pp1dp1etp1ep1,80,80,1,5.109,tp8pp1dp1etp1ep1,16
llama31_70b__h200_sxm__silicon,llama31_70b,h200_sxm,SILICON,decode,4.8564,4.37,1.111304347826087,4.37,4.37,0.0,333.594,14.816,67.496,279.68,279.68,1,1,1,5.396,tp8pp1dp1etp1ep1,72,72,1,4.75,tp8pp1dp1etp1ep1,16
llama31_70b__h200_sxm__silicon,llama31_70b,h200_sxm,SILICON,decode,4.8564,3.66252,1.3259722813800332,3.66252,3.663,0.0001310573048064152,333.594,13.751,72.722,234.401,234.401,1,1,1,5.396,tp8pp1dp1etp1ep1,56,56,1,3.981,tp8pp1dp1etp1ep1,16
llama31_70b__h200_sxm__silicon,llama31_70b,h200_sxm,SILICON,prefill,4.8564,5.6230400000000005,0.8636609378556794,4.8564,4.856,8.236553825878345e-05,333.594,12.795,78.157,207.206,155.40449999999998,1,1,1,5.396,tp8pp1dp1etp1ep1,40,40,2,3.056,tp8pp1dp1etp1ep1,24
llama31_70b__h200_sxm__silicon,llama31_70b,h200_sxm,SILICON,decode,4.8564,4.50432,1.0781649616368287,4.50432,4.504,7.104290991766128e-05,333.594,11.978,83.49,192.184,144.138,1,1,1,5.396,tp8pp1dp1etp1ep1,30,30,2,2.448,tp8pp1dp1etp1ep1,24
llama31_70b__h200_sxm__silicon,llama31_70b,h200_sxm,SILICON,decode,4.8564,3.9909600000000003,1.2168500811834746,3.9909600000000003,3.991,1.0022651191647612e-05,333.594,10.813,92.484,127.711,127.711,1,1,1,5.396,tp8pp1dp1etp1ep1,16,16,3,1.446,tp8pp1dp1etp1ep1,32
llama31_70b__h200_sxm__silicon,llama31_70b,h200_sxm,SILICON,decode,4.8564,2.97252,1.6337652900569215,2.97252,2.973,0.00016147914900489684,333.594,9.984,100.157,95.121,95.121,1,1,1,5.396,tp8pp1dp1etp1ep1,11,11,3,1.077,tp8pp1dp1etp1ep1,32
llama31_70b__h200_sxm__silicon,llama31_70b,h200_sxm,SILICON,decode,4.8564,0.90528,5.364528101802757,0.90528,0.905,0.00030929657122652325,333.594,8.936,111.911,28.969,28.969,1,1,1,5.396,tp8pp1dp1etp1ep1,3,3,3,0.328,tp8pp1dp1etp1ep1,32
llama31_70b__h200_sxm__empirical,llama31_70b,h200_sxm,EMPIRICAL,decode,16.479,15.67128,1.0515414184418885,15.67128,15.671,1.7867079140954536e-05,491.546,45.45,22.002,501.481,501.481,1,1,5,3.662,tp4pp1dp1etp1ep1,264,264,3,5.678,tp4pp1dp1etp1ep1,32
llama31_70b__h200_sxm__empirical,llama31_70b,h200_sxm,EMPIRICAL,decode,16.479,15.663,1.0520972993679372,15.663,15.663,0.0,491.546,44.096,22.678,501.216,501.216,1,1,5,3.662,tp4pp1dp1etp1ep1,256,256,3,5.675,tp4pp1dp1etp1ep1,32
llama31_70b__h200_sxm__empirical,llama31_70b,h200_sxm,EMPIRICAL,decode,16.479,15.59676,1.0565655943926815,15.59676,15.597,1.5387811314644576e-05,491.546,38.745,25.81,499.096,499.096,1,1,5,3.662,tp4pp1dp1etp1ep1,224,224,3,5.651,tp4pp1dp1etp1ep1,32
llama31_70b__h200_sxm__empirical,llama31_70b,h200_sxm,EMPIRICAL,decode,16.479,15.039240000000001,1.0957335610044123,15.039240000000001,15.039,1.595825320970822e-05,491.546,34.446,29.031,481.256,481.256,1,1,5,3.662,tp4pp1dp1etp1ep1,192,192,3,5.449,tp4pp1dp1etp1ep1,32
llama31_70b__h200_sxm__empirical,llama31_70b,h200_sxm,EMPIRICAL,decode,16.479,13.91592,1.1841832951037372,13.91592,13.916,5.74881143327384e-06,491.546,29.469,33.934,445.309,445.309,1,1,5,3.662,tp4pp1dp1etp1ep1,152,152,3,5.042,tp4pp1dp1etp1ep1,32
llama31_70b__h200_sxm__empirical,llama31_70b,h200_sxm,EMPIRICAL,decode,3.2958,3.1077600000000003,1.060506602826473,3.1077600000000003,3.108,7.72260406208317e-05,491.546,18.518,54.0,397.793,397.793,1,1,1,3.662,tp4pp1dp1etp1ep1,64,64,1,3.378,tp4pp1dp1etp1ep1,8
llama31_70b__h200_sxm__empirical,llama31_70b,h200_sxm,EMPIRICAL,decode,3.2958,2.87408,1.1467321716862438,2.87408,2.874,2.7834994154679062e-05,491.546,17.523,57.068,367.882,367.882,1,1,1,3.662,tp4pp1dp1etp1ep1,56,56,1,3.124,tp4pp1dp1etp1ep1,8
llama31_70b__h200_sxm__empirical,llama31_70b,h200_sxm,EMPIRICAL,decode,3.2958,2.61188,1.2618497021302661,2.61188,2.612,4.594391779097736e-05,491.546,16.527,60.505,334.321,334.321,1,1,1,3.662,tp4pp1dp1etp1ep1,48,48,1,2.839,tp4pp1dp1etp1ep1,8
llama31_70b__h200_sxm__empirical,llama31_70b,h200_sxm,EMPIRICAL,prefill,5.094,5.18144,0.9831243824110673,5.094,5.094,0.0,318.049,9.719,102.889,326.016,326.016,1,1,1,5.66,tp8pp1dp1etp1ep1,56,56,1,5.632,tp8pp1dp1etp1ep1,16
llama31_70b__h200_sxm__empirical,llama31_70b,h200_sxm,EMPIRICAL,decode,5.094,4.47028,1.1395259357355692,4.47028,4.47,6.263589752768462e-05,318.049,8.851,112.982,286.098,286.098,1,1,1,5.66,tp8pp1dp1etp1ep1,44,44,1,4.859,tp8pp1dp1etp1ep1,16
llama31_70b__h200_sxm__empirical,llama31_70b,h200_sxm,EMPIRICAL,decode,5.094,3.60456,1.4132099340834943,3.60456,3.605,0.00012206760325803257,318.049,7.983,125.269,230.692,230.692,1,1,1,5.66,tp8pp1dp1etp1ep1,32,32,1,3.918,tp8pp1dp1etp1ep1,16
llama31_70b__h200_sxm__empirical,llama31_70b,h200_sxm,EMPIRICAL,decode,5.094,4.64416,1.0968614345758976,4.64416,4.644,3.4451870736615446e-05,318.049,6.97,143.473,198.151,148.61325,1,1,1,5.66,tp8pp1dp1etp1ep1,18,18,2,2.524,tp8pp1dp1etp1ep1,24
llama31_70b__h200_sxm__empirical,llama31_70b,h200_sxm,EMPIRICAL,decode,5.094,1.81056,2.8134941675503713,1.81056,1.811,0.00024301873453516922,318.049,5.957,167.868,57.938,57.938,1,1,1,5.66,tp8pp1dp1etp1ep1,4,4,3,0.656,tp8pp1dp1etp1ep1,32
