model_key,system,mode,model,isl,osl,prefix,concurrency,request_rate,(p)bs,(p)global_bs,(p)workers,(d)bs,(d)global_bs,(d)workers,ttft,tpot,request_latency,seq/s,seq/s/gpu,tokens/s,tokens/s/gpu,tokens/s/user,(p)seq/s/worker,(d)seq/s/worker,num_total_gpus,(p)tp,(p)pp,(p)dp,(p)moe_tp,(p)moe_ep,(p)parallel,(p)gemm,(p)kvcache,(p)fmha,(p)moe,(p)comm,(p)memory,(p)backend,(p)version,(p)system,(d)tp,(d)pp,(d)dp,(d)moe_tp,(d)moe_ep,(d)parallel,(d)gemm,(d)kvcache,(d)fmha,(d)moe,(d)comm,(d)memory,(d)backend,(d)version,(d)system,power_w,tokens/s/gpu_cluster
qwen3_32b,rtx_pro_6000_server,SILICON,Qwen/Qwen3-32B,4096,1024,0,15,0.678,1,1,1,15,15,1,1848.528,19.899,22205.205,0.678,0.042,694.313,43.395,50.255,0.974,0.737,16,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,12.803,sglang,0.5.10,rtx_pro_6000_server,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,14.656,sglang,0.5.10,rtx_pro_6000_server,0.0,43.395
qwen3_32b,rtx_pro_6000_server,SILICON,Qwen/Qwen3-32B,4096,1024,0,24,0.877,1,1,1,12,12,2,1848.528,18.942,21226.194,0.877,0.037,897.638,37.402,52.792,0.974,0.619,24,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,12.803,sglang,0.5.10,rtx_pro_6000_server,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,14.187,sglang,0.5.10,rtx_pro_6000_server,0.0,28.0515
qwen3_32b,rtx_pro_6000_server,SILICON,Qwen/Qwen3-32B,4096,1024,0,16,0.811,1,1,1,8,8,2,1848.528,17.724,19980.18,0.811,0.034,830.915,34.621,56.419,0.974,0.441,24,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,12.803,sglang,0.5.10,rtx_pro_6000_server,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,13.562,sglang,0.5.10,rtx_pro_6000_server,0.0,25.96575
qwen3_32b,rtx_pro_6000_server,SILICON,Qwen/Qwen3-32B,4096,1024,0,15,0.795,1,1,1,5,5,3,1848.528,16.943,19181.217,0.795,0.025,813.957,25.436,59.02,0.974,0.288,32,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,12.803,sglang,0.5.10,rtx_pro_6000_server,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,13.093,sglang,0.5.10,rtx_pro_6000_server,0.0,25.436
qwen3_32b,rtx_pro_6000_server,SILICON,Qwen/Qwen3-32B,4096,1024,0,3,0.174,1,1,1,1,1,3,1848.528,15.608,17815.512,0.174,0.005,178.053,5.564,64.071,0.974,0.063,32,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,12.803,sglang,0.5.10,rtx_pro_6000_server,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,12.468,sglang,0.5.10,rtx_pro_6000_server,0.0,5.564
qwen3_32b,rtx_pro_6000_server,EMPIRICAL,Qwen/Qwen3-32B,4096,1024,0,864,10.739,1,1,7,96,96,9,1012.309,72.373,75049.888,10.739,0.336,10996.9,343.653,13.817,1.778,1.297,32,2,1,1,1,1,tp2pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,36.157,sglang,0.5.10,rtx_pro_6000_server,2,1,1,1,1,tp2pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,95.147,sglang,0.5.10,rtx_pro_6000_server,0.0,343.653
qwen3_32b,rtx_pro_6000_server,EMPIRICAL,Qwen/Qwen3-32B,4096,1024,0,300,4.801,1,1,3,60,60,5,1012.309,54.503,56768.878,4.801,0.3,4915.814,307.238,18.348,1.778,1.076,16,2,1,1,1,1,tp2pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,36.157,sglang,0.5.10,rtx_pro_6000_server,2,1,1,1,1,tp2pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,72.647,sglang,0.5.10,rtx_pro_6000_server,0.0,307.238
qwen3_32b,rtx_pro_6000_server,EMPIRICAL,Qwen/Qwen3-32B,4096,1024,0,240,4.448,1,1,3,48,48,5,1012.309,48.546,50674.867,4.448,0.278,4554.957,284.685,20.599,1.778,0.967,16,2,1,1,1,1,tp2pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,36.157,sglang,0.5.10,rtx_pro_6000_server,2,1,1,1,1,tp2pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,65.147,sglang,0.5.10,rtx_pro_6000_server,0.0,284.685
qwen3_32b,rtx_pro_6000_server,EMPIRICAL,Qwen/Qwen3-32B,4096,1024,0,76,1.966,1,1,1,76,76,1,821.216,34.768,36388.88,1.966,0.246,2013.225,251.653,28.762,2.192,2.137,8,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,20.556,sglang,0.5.10,rtx_pro_6000_server,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,43.69,sglang,0.5.10,rtx_pro_6000_server,0.0,251.653
qwen3_32b,rtx_pro_6000_server,EMPIRICAL,Qwen/Qwen3-32B,4096,1024,0,56,1.74,1,1,1,56,56,1,821.216,28.953,30440.135,1.74,0.217,1781.473,222.684,34.538,2.192,1.891,8,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,20.556,sglang,0.5.10,rtx_pro_6000_server,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,37.44,sglang,0.5.10,rtx_pro_6000_server,0.0,222.684
qwen3_32b,rtx_pro_6000_server,EMPIRICAL,Qwen/Qwen3-32B,4096,1024,0,120,5.492,1,1,3,24,24,5,821.216,19.65,20923.166,5.492,0.172,5624.218,175.757,50.89,2.192,1.194,32,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,20.556,sglang,0.5.10,rtx_pro_6000_server,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,27.44,sglang,0.5.10,rtx_pro_6000_server,0.0,175.757
qwen3_32b,rtx_pro_6000_server,EMPIRICAL,Qwen/Qwen3-32B,4096,1024,0,36,2.327,1,1,1,36,36,1,696.377,13.273,14274.656,2.327,0.145,2382.336,148.896,75.341,2.585,2.651,16,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,12.803,sglang,0.5.10,rtx_pro_6000_server,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,17.937,sglang,0.5.10,rtx_pro_6000_server,0.0,148.896
qwen3_32b,rtx_pro_6000_server,EMPIRICAL,Qwen/Qwen3-32B,4096,1024,0,32,2.295,1,1,1,32,32,1,696.377,12.537,13521.728,2.295,0.143,2350.49,146.906,79.764,2.585,2.495,16,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,12.803,sglang,0.5.10,rtx_pro_6000_server,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,17.312,sglang,0.5.10,rtx_pro_6000_server,0.0,146.906
qwen3_32b,rtx_pro_6000_server,EMPIRICAL,Qwen/Qwen3-32B,4096,1024,0,28,2.133,1,1,1,28,28,1,696.377,11.801,12768.8,2.133,0.133,2184.684,136.543,84.739,2.585,2.319,16,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,12.803,sglang,0.5.10,rtx_pro_6000_server,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,16.687,sglang,0.5.10,rtx_pro_6000_server,0.0,136.543
qwen3_32b,rtx_pro_6000_server,EMPIRICAL,Qwen/Qwen3-32B,4096,1024,0,22,1.849,1,1,1,22,22,1,696.377,10.697,11639.408,1.849,0.116,1893.581,118.349,93.484,2.585,2.01,16,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,12.803,sglang,0.5.10,rtx_pro_6000_server,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,15.749,sglang,0.5.10,rtx_pro_6000_server,0.0,118.349
qwen3_32b,rtx_pro_6000_server,EMPIRICAL,Qwen/Qwen3-32B,4096,1024,0,18,1.625,1,1,1,18,18,1,696.377,9.961,10886.48,1.625,0.102,1663.713,103.982,100.392,2.585,1.766,16,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,12.803,sglang,0.5.10,rtx_pro_6000_server,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,15.124,sglang,0.5.10,rtx_pro_6000_server,0.0,103.982
qwen3_32b,rtx_pro_6000_server,EMPIRICAL,Qwen/Qwen3-32B,4096,1024,0,21,2.327,1,1,1,7,7,3,696.377,7.937,8815.928,2.327,0.073,2382.336,74.448,125.992,2.585,0.862,32,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,12.803,sglang,0.5.10,rtx_pro_6000_server,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,13.406,sglang,0.5.10,rtx_pro_6000_server,0.0,74.448
qwen3_32b,rtx_pro_6000_server,EMPIRICAL,Qwen/Qwen3-32B,4096,1024,0,3,0.395,1,1,1,1,1,3,696.377,6.833,7686.536,0.395,0.012,404.152,12.63,146.349,2.585,0.143,32,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,12.803,sglang,0.5.10,rtx_pro_6000_server,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,12.468,sglang,0.5.10,rtx_pro_6000_server,0.0,12.63
qwen3_32b,rtx_pro_6000_server,ANALYTICAL,Qwen/Qwen3-32B,4096,1024,0,400,4.563,1,1,3,80,80,5,1065.092,77.727,80579.813,4.563,0.285,4672.512,292.032,12.866,1.69,1.006,16,2,1,1,1,1,tp2pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,36.157,sglang,0.5.10,rtx_pro_6000_server,2,1,1,1,1,tp2pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,85.147,sglang,0.5.10,rtx_pro_6000_server,0.0,292.032
qwen3_32b,rtx_pro_6000_server,ANALYTICAL,Qwen/Qwen3-32B,4096,1024,0,360,4.457,1,1,3,72,72,5,1065.092,72.662,75398.318,4.457,0.279,4564.378,285.274,13.762,1.69,0.969,16,2,1,1,1,1,tp2pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,36.157,sglang,0.5.10,rtx_pro_6000_server,2,1,1,1,1,tp2pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,80.147,sglang,0.5.10,rtx_pro_6000_server,0.0,285.274
qwen3_32b,rtx_pro_6000_server,ANALYTICAL,Qwen/Qwen3-32B,4096,1024,0,320,4.26,1,1,3,64,64,5,1065.092,67.597,70216.823,4.26,0.266,4361.83,272.614,14.794,1.69,0.926,16,2,1,1,1,1,tp2pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,36.157,sglang,0.5.10,rtx_pro_6000_server,2,1,1,1,1,tp2pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,75.147,sglang,0.5.10,rtx_pro_6000_server,0.0,272.614
qwen3_32b,rtx_pro_6000_server,ANALYTICAL,Qwen/Qwen3-32B,4096,1024,0,136,1.891,1,1,1,136,136,1,856.613,63.403,65717.882,1.891,0.236,1936.282,242.035,15.772,2.101,2.097,8,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,20.556,sglang,0.5.10,rtx_pro_6000_server,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,62.44,sglang,0.5.10,rtx_pro_6000_server,0.0,242.035
qwen3_32b,rtx_pro_6000_server,ANALYTICAL,Qwen/Qwen3-32B,4096,1024,0,124,1.887,1,1,1,124,124,1,856.613,59.093,61308.752,1.887,0.236,1932.206,241.526,16.922,2.101,2.051,8,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,20.556,sglang,0.5.10,rtx_pro_6000_server,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,58.69,sglang,0.5.10,rtx_pro_6000_server,0.0,241.526
qwen3_32b,rtx_pro_6000_server,ANALYTICAL,Qwen/Qwen3-32B,4096,1024,0,112,1.838,1,1,1,112,112,1,856.613,54.784,56900.645,1.838,0.23,1882.276,235.284,18.254,2.101,1.998,8,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,20.556,sglang,0.5.10,rtx_pro_6000_server,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,54.94,sglang,0.5.10,rtx_pro_6000_server,0.0,235.284
qwen3_32b,rtx_pro_6000_server,ANALYTICAL,Qwen/Qwen3-32B,4096,1024,0,396,7.145,1,1,5,36,36,11,1065.092,49.87,52082.102,7.145,0.223,7316.193,228.631,20.052,1.69,0.706,32,2,1,1,1,1,tp2pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,36.157,sglang,0.5.10,rtx_pro_6000_server,2,1,1,1,1,tp2pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,57.647,sglang,0.5.10,rtx_pro_6000_server,0.0,228.631
qwen3_32b,rtx_pro_6000_server,ANALYTICAL,Qwen/Qwen3-32B,4096,1024,0,96,1.761,1,1,1,96,96,1,856.613,49.038,51022.487,1.761,0.22,1803.141,225.393,20.392,2.101,1.914,8,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,20.556,sglang,0.5.10,rtx_pro_6000_server,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,49.94,sglang,0.5.10,rtx_pro_6000_server,0.0,225.393
qwen3_32b,rtx_pro_6000_server,ANALYTICAL,Qwen/Qwen3-32B,4096,1024,0,84,1.689,1,1,1,84,84,1,856.613,44.728,46613.357,1.689,0.211,1729.659,216.207,22.357,2.101,1.836,8,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,20.556,sglang,0.5.10,rtx_pro_6000_server,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,46.19,sglang,0.5.10,rtx_pro_6000_server,0.0,216.207
qwen3_32b,rtx_pro_6000_server,ANALYTICAL,Qwen/Qwen3-32B,4096,1024,0,68,1.569,1,1,1,68,68,1,856.613,38.982,40735.199,1.569,0.196,1606.246,200.781,25.653,2.101,1.705,8,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,20.556,sglang,0.5.10,rtx_pro_6000_server,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,41.19,sglang,0.5.10,rtx_pro_6000_server,0.0,200.781
qwen3_32b,rtx_pro_6000_server,ANALYTICAL,Qwen/Qwen3-32B,4096,1024,0,56,1.453,1,1,1,56,56,1,856.613,34.673,36327.092,1.453,0.182,1487.544,185.943,28.841,2.101,1.579,8,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,20.556,sglang,0.5.10,rtx_pro_6000_server,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,37.44,sglang,0.5.10,rtx_pro_6000_server,0.0,185.943
qwen3_32b,rtx_pro_6000_server,ANALYTICAL,Qwen/Qwen3-32B,4096,1024,0,200,5.673,1,1,3,40,40,5,856.613,28.926,30447.911,5.673,0.177,5808.845,181.526,34.57,2.101,1.352,32,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,20.556,sglang,0.5.10,rtx_pro_6000_server,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,32.44,sglang,0.5.10,rtx_pro_6000_server,0.0,181.526
qwen3_32b,rtx_pro_6000_server,ANALYTICAL,Qwen/Qwen3-32B,4096,1024,0,140,5.115,1,1,3,28,28,5,856.613,24.617,26039.804,5.115,0.16,5237.965,163.686,40.623,2.101,1.112,32,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,20.556,sglang,0.5.10,rtx_pro_6000_server,4,1,1,1,1,tp4pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,28.69,sglang,0.5.10,rtx_pro_6000_server,0.0,163.686
qwen3_32b,rtx_pro_6000_server,ANALYTICAL,Qwen/Qwen3-32B,4096,1024,0,48,2.24,1,1,1,48,48,1,723.08,18.778,19932.974,2.24,0.14,2293.862,143.366,53.253,2.489,2.499,16,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,12.803,sglang,0.5.10,rtx_pro_6000_server,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,19.812,sglang,0.5.10,rtx_pro_6000_server,0.0,143.366
qwen3_32b,rtx_pro_6000_server,ANALYTICAL,Qwen/Qwen3-32B,4096,1024,0,44,2.21,1,1,1,44,44,1,723.08,17.905,19039.895,2.21,0.138,2262.876,141.43,55.849,2.489,2.402,16,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,12.803,sglang,0.5.10,rtx_pro_6000_server,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,19.187,sglang,0.5.10,rtx_pro_6000_server,0.0,141.43
qwen3_32b,rtx_pro_6000_server,ANALYTICAL,Qwen/Qwen3-32B,4096,1024,0,36,2.004,1,1,1,36,36,1,723.08,16.159,17253.737,2.004,0.125,2051.85,128.241,61.883,2.489,2.178,16,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,12.803,sglang,0.5.10,rtx_pro_6000_server,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,17.937,sglang,0.5.10,rtx_pro_6000_server,0.0,128.241
qwen3_32b,rtx_pro_6000_server,ANALYTICAL,Qwen/Qwen3-32B,4096,1024,0,32,1.882,1,1,1,32,32,1,723.08,15.286,16360.658,1.882,0.118,1927.496,120.468,65.417,2.489,2.046,16,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,12.803,sglang,0.5.10,rtx_pro_6000_server,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,17.312,sglang,0.5.10,rtx_pro_6000_server,0.0,120.468
qwen3_32b,rtx_pro_6000_server,ANALYTICAL,Qwen/Qwen3-32B,4096,1024,0,30,1.817,1,1,1,30,30,1,723.08,14.85,15914.63,1.817,0.114,1860.608,116.288,67.34,2.489,1.975,16,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,12.803,sglang,0.5.10,rtx_pro_6000_server,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,16.999,sglang,0.5.10,rtx_pro_6000_server,0.0,116.288
qwen3_32b,rtx_pro_6000_server,ANALYTICAL,Qwen/Qwen3-32B,4096,1024,0,26,1.673,1,1,1,26,26,1,723.08,13.977,15021.551,1.673,0.105,1712.701,107.044,71.546,2.489,1.818,16,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,12.803,sglang,0.5.10,rtx_pro_6000_server,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,16.374,sglang,0.5.10,rtx_pro_6000_server,0.0,107.044
qwen3_32b,rtx_pro_6000_server,ANALYTICAL,Qwen/Qwen3-32B,4096,1024,0,32,2.24,1,1,1,16,16,2,723.08,11.829,12824.147,2.24,0.093,2293.862,95.578,84.536,2.489,1.322,24,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,12.803,sglang,0.5.10,rtx_pro_6000_server,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,14.812,sglang,0.5.10,rtx_pro_6000_server,0.0,71.68350000000001
qwen3_32b,rtx_pro_6000_server,ANALYTICAL,Qwen/Qwen3-32B,4096,1024,0,24,1.971,1,1,1,12,12,2,723.08,10.951,11925.953,1.971,0.082,2017.935,84.081,91.317,2.489,1.071,24,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,12.803,sglang,0.5.10,rtx_pro_6000_server,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,14.187,sglang,0.5.10,rtx_pro_6000_server,0.0,63.06075
qwen3_32b,rtx_pro_6000_server,ANALYTICAL,Qwen/Qwen3-32B,4096,1024,0,21,1.913,1,1,1,7,7,3,723.08,9.881,10831.343,1.913,0.06,1958.584,61.206,101.208,2.489,0.693,32,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,12.803,sglang,0.5.10,rtx_pro_6000_server,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,13.406,sglang,0.5.10,rtx_pro_6000_server,0.0,61.206
qwen3_32b,rtx_pro_6000_server,ANALYTICAL,Qwen/Qwen3-32B,4096,1024,0,6,0.607,1,1,1,2,2,3,723.08,8.896,9823.688,0.607,0.019,621.773,19.43,112.415,2.489,0.22,32,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,12.803,sglang,0.5.10,rtx_pro_6000_server,8,1,1,1,1,tp8pp1dp1etp1ep1,bfloat16,bfloat16,bfloat16,bfloat16,half,12.624,sglang,0.5.10,rtx_pro_6000_server,0.0,19.43
deepseek_v3,a100_sxm,EMPIRICAL,deepseek-ai/DeepSeek-V3,4096,1024,0,384,5.673,1,16,1,12,384,1,4569.196,59.084,65012.128,5.673,0.089,5808.845,90.763,16.925,6.303,6.353,64,2,1,16,1,32,tp2pp1dp16etp1ep32,bfloat16,bfloat16,bfloat16,bfloat16,half,68.924,sglang,0.5.10,a100_sxm,1,1,32,1,32,tp1pp1dp32etp1ep32,bfloat16,bfloat16,bfloat16,bfloat16,half,78.164,sglang,0.5.10,a100_sxm,0.0,90.763
deepseek_v3,a100_sxm,EMPIRICAL,deepseek-ai/DeepSeek-V3,4096,1024,0,256,4.272,1,16,1,8,256,1,4569.196,53.893,59701.735,4.272,0.067,4374.077,68.345,18.555,6.303,4.643,64,2,1,16,1,32,tp2pp1dp16etp1ep32,bfloat16,bfloat16,bfloat16,bfloat16,half,68.924,sglang,0.5.10,a100_sxm,1,1,32,1,32,tp1pp1dp32etp1ep32,bfloat16,bfloat16,bfloat16,bfloat16,half,76.823,sglang,0.5.10,a100_sxm,0.0,68.345
deepseek_v3,a100_sxm,EMPIRICAL,deepseek-ai/DeepSeek-V3,4096,1024,0,160,2.878,1,16,1,5,160,1,4569.196,49.999,55718.173,2.878,0.045,2946.826,46.044,20.0,6.303,3.128,64,2,1,16,1,32,tp2pp1dp16etp1ep32,bfloat16,bfloat16,bfloat16,bfloat16,half,68.924,sglang,0.5.10,a100_sxm,1,1,32,1,32,tp1pp1dp32etp1ep32,bfloat16,bfloat16,bfloat16,bfloat16,half,75.818,sglang,0.5.10,a100_sxm,0.0,46.044
deepseek_v3,a100_sxm,EMPIRICAL,deepseek-ai/DeepSeek-V3,4096,1024,0,128,2.34,1,16,1,8,128,1,4569.196,49.176,54876.244,2.34,0.037,2396.652,37.448,20.335,6.303,2.544,64,2,1,16,1,32,tp2pp1dp16etp1ep32,bfloat16,bfloat16,bfloat16,bfloat16,half,68.924,sglang,0.5.10,a100_sxm,2,1,16,1,32,tp2pp1dp16etp1ep32,bfloat16,bfloat16,bfloat16,bfloat16,half,67.388,sglang,0.5.10,a100_sxm,0.0,37.448
deepseek_v3,a100_sxm,EMPIRICAL,deepseek-ai/DeepSeek-V3,4096,1024,0,64,1.304,1,16,1,4,64,1,4569.196,44.162,49746.922,1.304,0.02,1334.927,20.858,22.644,6.303,1.417,64,2,1,16,1,32,tp2pp1dp16etp1ep32,bfloat16,bfloat16,bfloat16,bfloat16,half,68.924,sglang,0.5.10,a100_sxm,2,1,16,1,32,tp2pp1dp16etp1ep32,bfloat16,bfloat16,bfloat16,bfloat16,half,66.047,sglang,0.5.10,a100_sxm,0.0,20.858
deepseek_v3,a100_sxm,EMPIRICAL,deepseek-ai/DeepSeek-V3,4096,1024,0,16,0.365,1,16,1,2,16,1,4569.196,39.43,44906.086,0.365,0.006,374.006,5.844,25.361,6.303,0.397,64,2,1,16,1,32,tp2pp1dp16etp1ep32,bfloat16,bfloat16,bfloat16,bfloat16,half,68.924,sglang,0.5.10,a100_sxm,4,1,8,1,32,tp4pp1dp8etp1ep32,bfloat16,bfloat16,bfloat16,bfloat16,half,60.541,sglang,0.5.10,a100_sxm,0.0,5.844
deepseek_v3,a100_sxm,EMPIRICAL,deepseek-ai/DeepSeek-V3,4096,1024,0,12,0.34,1,16,1,3,12,1,4569.196,31.72,37018.756,0.34,0.005,348.57,5.446,31.525,6.303,0.37,64,2,1,16,1,32,tp2pp1dp16etp1ep32,bfloat16,bfloat16,bfloat16,bfloat16,half,68.924,sglang,0.5.10,a100_sxm,8,1,4,1,32,tp8pp1dp4etp1ep32,bfloat16,bfloat16,bfloat16,bfloat16,half,58.434,sglang,0.5.10,a100_sxm,0.0,5.446
deepseek_v3,a100_sxm,EMPIRICAL,deepseek-ai/DeepSeek-V3,4096,1024,0,8,0.319,1,16,1,1,8,1,4569.196,22.564,27652.168,0.319,0.005,326.902,5.108,44.318,6.303,0.347,64,2,1,16,1,32,tp2pp1dp16etp1ep32,bfloat16,bfloat16,bfloat16,bfloat16,half,68.924,sglang,0.5.10,a100_sxm,4,1,8,1,32,tp4pp1dp8etp1ep32,bfloat16,bfloat16,bfloat16,bfloat16,half,60.206,sglang,0.5.10,a100_sxm,0.0,5.108
