tag,mapping,alignment_class,step,op_category,latency_ms,step_latency_ms,step_count,weighted_latency_ms,aic_mix_step_latency_ms,aic_genonly_step_latency_ms,aic_ttft,aic_tpot,aic_request_latency,decode_batch_size,decode_prefix_len,prefill_batch_size,prefill_fresh_len,prefill_prefix_len,first_formal_prefill_req_count,first_formal_decode_req_count,first_formal_sum_prefill_fresh_tokens,first_formal_sum_decode_kv_tokens,aic_isl,aic_prefix,pct_of_step,pct_of_weighted_total
agg_aic_p0_decode_heavy_b12_isl512_ctx2048,observed_first_batch,strict_prefix0,mix_step,context_mla_block,12.928796785340364,47.79316117499018,2.0,25.857593570680727,47.79316117499018,7.55847510900146,93.19666429123085,10.240787513400708,246.80847699224148,8,512,4,512,0,7,1,3584,512,512,0,0.2705156233127745,0.1283860724641314
agg_aic_p0_decode_heavy_b12_isl512_ctx2048,observed_first_batch,strict_prefix0,mix_step,context_moe,31.2588526815176,47.79316117499018,2.0,62.5177053630352,47.79316117499018,7.55847510900146,93.19666429123085,10.240787513400708,246.80847699224148,8,512,4,512,0,7,1,3584,512,512,0,0.6540444681419217,0.3104079515013643
agg_aic_p0_decode_heavy_b12_isl512_ctx2048,observed_first_batch,strict_prefix0,mix_step,context_other,1.7722627313781882,47.79316117499018,2.0,3.5445254627563765,47.79316117499018,7.55847510900146,93.19666429123085,10.240787513400708,246.80847699224148,8,512,4,512,0,7,1,3584,512,512,0,0.037081931552700904,0.017598996661019096
agg_aic_p0_decode_heavy_b12_isl512_ctx2048,observed_first_batch,strict_prefix0,mix_step,context_shared_ffn,1.833248976754032,47.79316117499018,2.0,3.666497953508064,47.79316117499018,7.55847510900146,93.19666429123085,10.240787513400708,246.80847699224148,8,512,4,512,0,7,1,3584,512,512,0,0.03835797699260283,0.018204604796728707
agg_aic_p0_decode_heavy_b17_isl2048_ctx2048,intended_case,strict_prefix0,mix_step,attention_scaled,0.0,36.58297597127861,17.0,0.0,36.58297597127861,0.0,98.77403512245225,36.58297597127861,647.5186746916313,16,2048,1,2048,0,4,1,8191,2048,2048,0,0.0,0.0
agg_aic_p0_decode_heavy_b17_isl2048_ctx2048,intended_case,strict_prefix0,mix_step,context_mla_block,6.733880948452432,36.58297597127861,17.0,114.47597612369135,36.58297597127861,0.0,98.77403512245225,36.58297597127861,647.5186746916313,16,2048,1,2048,0,4,1,8191,2048,2048,0,0.18407143677264584,0.18407143677264584
agg_aic_p0_decode_heavy_b17_isl2048_ctx2048,intended_case,strict_prefix0,mix_step,context_moe,27.31082190513611,36.58297597127861,17.0,464.28397238731384,36.58297597127861,0.0,98.77403512245225,36.58297597127861,647.5186746916313,16,2048,1,2048,0,4,1,8191,2048,2048,0,0.7465445656082739,0.7465445656082739
agg_aic_p0_decode_heavy_b17_isl2048_ctx2048,intended_case,strict_prefix0,mix_step,context_other,1.3460173691942139,36.58297597127861,17.0,22.88229527630164,36.58297597127861,0.0,98.77403512245225,36.58297597127861,647.5186746916313,16,2048,1,2048,0,4,1,8191,2048,2048,0,0.036793544905996046,0.03679354490599605
agg_aic_p0_decode_heavy_b17_isl2048_ctx2048,intended_case,strict_prefix0,mix_step,context_shared_ffn,1.1922557484958518,36.58297597127861,17.0,20.268347724429482,36.58297597127861,0.0,98.77403512245225,36.58297597127861,647.5186746916313,16,2048,1,2048,0,4,1,8191,2048,2048,0,0.03259045271308422,0.03259045271308422
agg_aic_p0_decode_heavy_b17_isl2048_ctx2048,observed_first_batch,strict_prefix0,genonly_step,generation_mla_block,0.7575269312102131,5.710930174187519,14.0,10.605377036942983,93.88838444023584,5.710930174187519,183.0823496584599,11.589427125257409,356.92375653732097,16,2048,1,2048,0,4,1,8191,2048,2048,0,0.13264510475615904,0.039612241075939275
agg_aic_p0_decode_heavy_b17_isl2048_ctx2048,observed_first_batch,strict_prefix0,genonly_step,generation_moe,4.255177962382635,5.710930174187519,14.0,59.572491473356884,93.88838444023584,5.710930174187519,183.0823496584599,11.589427125257409,356.92375653732097,16,2048,1,2048,0,4,1,8191,2048,2048,0,0.7450936769662062,0.22250975948490806
agg_aic_p0_decode_heavy_b17_isl2048_ctx2048,observed_first_batch,strict_prefix0,genonly_step,generation_other,0.6982252805946711,5.710930174187519,14.0,9.775153928325395,93.88838444023584,5.710930174187519,183.0823496584599,11.589427125257409,356.92375653732097,16,2048,1,2048,0,4,1,8191,2048,2048,0,0.1222612182776348,0.03651126712557275
agg_aic_p0_decode_heavy_b17_isl2048_ctx2048,observed_first_batch,strict_prefix0,mix_step,attention_scaled,0.0,93.88838444023584,2.0,0.0,93.88838444023584,5.710930174187519,183.0823496584599,11.589427125257409,356.92375653732097,16,2048,1,2048,0,4,1,8191,2048,2048,0,0.0,0.0
agg_aic_p0_decode_heavy_b17_isl2048_ctx2048,observed_first_batch,strict_prefix0,mix_step,context_mla_block,39.20868953677592,93.88838444023584,2.0,78.41737907355184,93.88838444023584,5.710930174187519,183.0823496584599,11.589427125257409,356.92375653732097,16,2048,1,2048,0,4,1,8191,2048,2048,0,0.41760958792228453,0.2928974720638734
agg_aic_p0_decode_heavy_b17_isl2048_ctx2048,observed_first_batch,strict_prefix0,mix_step,context_moe,47.686654864847654,93.88838444023584,2.0,95.37330972969531,93.88838444023584,5.710930174187519,183.0823496584599,11.589427125257409,356.92375653732097,16,2048,1,2048,0,4,1,8191,2048,2048,0,0.5079079286448085,0.3562297242297683
agg_aic_p0_decode_heavy_b17_isl2048_ctx2048,observed_first_batch,strict_prefix0,mix_step,context_other,3.166610930494488,93.88838444023584,2.0,6.333221860988976,93.88838444023584,5.710930174187519,183.0823496584599,11.589427125257409,356.92375653732097,16,2048,1,2048,0,4,1,8191,2048,2048,0,0.03372739822262229,0.023655275080839436
agg_aic_p0_decode_heavy_b17_isl2048_ctx2048,observed_first_batch,strict_prefix0,mix_step,context_shared_ffn,3.8264291081177824,93.88838444023584,2.0,7.652858216235565,93.88838444023584,5.710930174187519,183.0823496584599,11.589427125257409,356.92375653732097,16,2048,1,2048,0,4,1,8191,2048,2048,0,0.04075508521028473,0.02858426093909891
agg_aic_p0_dense_b36_isl1024_ctx4096,intended_case,strict_prefix0,genonly_step,generation_mla_block,1.260794241539142,14.847356030104152,7.0,8.825559690773995,52.90918161455185,14.847356030104152,121.69111771346924,32.4143524536954,607.9064045189002,32,1024,4,1024,0,8,1,8191,1024,1024,0,0.08491708819959494,0.01521348866359137
agg_aic_p0_dense_b36_isl1024_ctx4096,intended_case,strict_prefix0,genonly_step,generation_moe,12.878457446893055,14.847356030104152,7.0,90.14920212825139,52.90918161455185,14.847356030104152,121.69111771346924,32.4143524536954,607.9064045189002,32,1024,4,1024,0,8,1,8191,1024,1024,0,0.8673906263701764,0.15539908092669433
agg_aic_p0_dense_b36_isl1024_ctx4096,intended_case,strict_prefix0,genonly_step,generation_other,0.7081043416719551,14.847356030104152,7.0,4.956730391703686,52.90918161455185,14.847356030104152,121.69111771346924,32.4143524536954,607.9064045189002,32,1024,4,1024,0,8,1,8191,1024,1024,0,0.04769228543022874,0.008544405597470895
agg_aic_p0_dense_b36_isl1024_ctx4096,intended_case,strict_prefix0,mix_step,attention_scaled,0.0,52.90918161455185,9.0,0.0,52.90918161455185,14.847356030104152,121.69111771346924,32.4143524536954,607.9064045189002,32,1024,4,1024,0,8,1,8191,1024,1024,0,0.0,0.0
agg_aic_p0_dense_b36_isl1024_ctx4096,intended_case,strict_prefix0,mix_step,context_mla_block,15.287847796663023,52.90918161455185,9.0,137.5906301699672,52.90918161455185,14.847356030104152,121.69111771346924,32.4143524536954,607.9064045189002,32,1024,4,1024,0,8,1,8191,1024,1024,0,0.28894508155571885,0.23717855474881658
agg_aic_p0_dense_b36_isl1024_ctx4096,intended_case,strict_prefix0,mix_step,context_moe,33.416504859924316,52.90918161455185,9.0,300.74854373931885,52.90918161455185,14.847356030104152,121.69111771346924,32.4143524536954,607.9064045189002,32,1024,4,1024,0,8,1,8191,1024,1024,0,0.6315823424253009,0.518429960374386
agg_aic_p0_dense_b36_isl1024_ctx4096,intended_case,strict_prefix0,mix_step,context_other,1.9750474478118507,52.90918161455185,9.0,17.775427030306655,52.90918161455185,14.847356030104152,121.69111771346924,32.4143524536954,607.9064045189002,32,1024,4,1024,0,8,1,8191,1024,1024,0,0.03732901147857945,0.03064125869532811
agg_aic_p0_dense_b36_isl1024_ctx4096,intended_case,strict_prefix0,mix_step,context_shared_ffn,2.2297815101526584,52.90918161455185,9.0,20.068033591373926,52.90918161455185,14.847356030104152,121.69111771346924,32.4143524536954,607.9064045189002,32,1024,4,1024,0,8,1,8191,1024,1024,0,0.0421435645404009,0.034593250993712674
agg_aic_p0_dense_b36_isl1024_ctx4096,observed_first_batch,strict_prefix0,genonly_step,generation_mla_block,0.754801022133127,7.988629348710229,14.0,10.567214309863779,93.88838444023584,7.988629348710229,183.0823496584599,13.715279688145271,388.8115449806389,32,1024,4,1024,0,8,1,8191,1024,1024,0,0.09448442144270848,0.03526900630544833
agg_aic_p0_dense_b36_isl1024_ctx4096,observed_first_batch,strict_prefix0,genonly_step,generation_moe,6.537636678814889,7.988629348710229,14.0,91.52691350340844,93.88838444023584,7.988629348710229,183.0823496584599,13.715279688145271,388.8115449806389,32,1024,4,1024,0,8,1,8191,1024,1024,0,0.8183677566503189,0.3054791163321783
agg_aic_p0_dense_b36_isl1024_ctx4096,observed_first_batch,strict_prefix0,genonly_step,generation_other,0.6961916477622135,7.988629348710229,14.0,9.746683068670992,93.88838444023584,7.988629348710229,183.0823496584599,13.715279688145271,388.8115449806389,32,1024,4,1024,0,8,1,8191,1024,1024,0,0.0871478219069726,0.03253041118748684
agg_aic_p0_dense_b36_isl1024_ctx4096,observed_first_batch,strict_prefix0,mix_step,attention_scaled,0.0,93.88838444023584,2.0,0.0,93.88838444023584,7.988629348710229,183.0823496584599,13.715279688145271,388.8115449806389,32,1024,4,1024,0,8,1,8191,1024,1024,0,0.0,0.0
agg_aic_p0_dense_b36_isl1024_ctx4096,observed_first_batch,strict_prefix0,mix_step,context_mla_block,39.20868953677592,93.88838444023584,2.0,78.41737907355184,93.88838444023584,7.988629348710229,183.0823496584599,13.715279688145271,388.8115449806389,32,1024,4,1024,0,8,1,8191,1024,1024,0,0.41760958792228453,0.26172489323134435
agg_aic_p0_dense_b36_isl1024_ctx4096,observed_first_batch,strict_prefix0,mix_step,context_moe,47.686654864847654,93.88838444023584,2.0,95.37330972969531,93.88838444023584,7.988629348710229,183.0823496584599,13.715279688145271,388.8115449806389,32,1024,4,1024,0,8,1,8191,1024,1024,0,0.5079079286448085,0.31831680172212407
agg_aic_p0_dense_b36_isl1024_ctx4096,observed_first_batch,strict_prefix0,mix_step,context_other,3.166610930494488,93.88838444023584,2.0,6.333221860988976,93.88838444023584,7.988629348710229,183.0823496584599,13.715279688145271,388.8115449806389,32,1024,4,1024,0,8,1,8191,1024,1024,0,0.03372739822262229,0.0211376844643461
agg_aic_p0_dense_b36_isl1024_ctx4096,observed_first_batch,strict_prefix0,mix_step,context_shared_ffn,3.8264291081177824,93.88838444023584,2.0,7.652858216235565,93.88838444023584,7.988629348710229,183.0823496584599,13.715279688145271,388.8115449806389,32,1024,4,1024,0,8,1,8191,1024,1024,0,0.04075508521028473,0.02554208675707208
agg_aic_p0_dense_prefill_b40_isl512_ctx4096,intended_case,strict_prefix0,genonly_step,generation_mla_block,1.0393392360028504,15.837872628805815,11.0,11.432731596031354,52.90918161455185,15.837872628805815,111.10928139055888,21.541150934305204,434.2265454051369,32,512,8,512,0,16,5,8187,2560,512,0,0.06562366426110204,0.026056765138097227
agg_aic_p0_dense_prefill_b40_isl512_ctx4096,intended_case,strict_prefix0,genonly_step,generation_moe,14.10775941822264,15.837872628805815,11.0,155.18535360044905,52.90918161455185,15.837872628805815,111.10928139055888,21.541150934305204,434.2265454051369,32,512,8,512,0,16,5,8187,2560,512,0,0.8907610099454609,0.35368872938844614
agg_aic_p0_dense_prefill_b40_isl512_ctx4096,intended_case,strict_prefix0,genonly_step,generation_other,0.6907739745803239,15.837872628805815,11.0,7.598513720383562,52.90918161455185,15.837872628805815,111.10928139055888,21.541150934305204,434.2265454051369,32,512,8,512,0,16,5,8187,2560,512,0,0.04361532579343698,0.017318056122245806
agg_aic_p0_dense_prefill_b40_isl512_ctx4096,intended_case,strict_prefix0,mix_step,attention_scaled,0.0,52.90918161455185,5.0,0.0,52.90918161455185,15.837872628805815,111.10928139055888,21.541150934305204,434.2265454051369,32,512,8,512,0,16,5,8187,2560,512,0,0.0,0.0
agg_aic_p0_dense_prefill_b40_isl512_ctx4096,intended_case,strict_prefix0,mix_step,context_mla_block,15.287847796663023,52.90918161455185,5.0,76.43923898331511,52.90918161455185,15.837872628805815,111.10928139055888,21.541150934305204,434.2265454051369,32,512,8,512,0,16,5,8187,2560,512,0,0.28894508155571885,0.17421552153070113
agg_aic_p0_dense_prefill_b40_isl512_ctx4096,intended_case,strict_prefix0,mix_step,context_moe,33.416504859924316,52.90918161455185,5.0,167.08252429962158,52.90918161455185,15.837872628805815,111.10928139055888,21.541150934305204,434.2265454051369,32,512,8,512,0,16,5,8187,2560,512,0,0.6315823424253009,0.38080401501483147
agg_aic_p0_dense_prefill_b40_isl512_ctx4096,intended_case,strict_prefix0,mix_step,context_other,1.9750474478118507,52.90918161455185,5.0,9.875237239059253,52.90918161455185,15.837872628805815,111.10928139055888,21.541150934305204,434.2265454051369,32,512,8,512,0,16,5,8187,2560,512,0,0.03732901147857945,0.022507021638685284
agg_aic_p0_dense_prefill_b40_isl512_ctx4096,intended_case,strict_prefix0,mix_step,context_shared_ffn,2.2297815101526584,52.90918161455185,5.0,11.148907550763292,52.90918161455185,15.837872628805815,111.10928139055888,21.541150934305204,434.2265454051369,32,512,8,512,0,16,5,8187,2560,512,0,0.0421435645404009,0.025409891166992913
agg_aic_p0_dense_prefill_b40_isl512_ctx4096,observed_first_batch,strict_prefix0,genonly_step,generation_mla_block,0.8408168206485891,11.35341112626804,14.0,11.771435489080247,93.95002790284128,11.35341112626804,183.2025544105405,16.859852244706257,436.1003380811344,32,512,8,512,0,16,5,8187,2560,512,0,0.07405851961999481,0.033938330000355156
agg_aic_p0_dense_prefill_b40_isl512_ctx4096,observed_first_batch,strict_prefix0,genonly_step,generation_moe,9.824232570528984,11.35341112626804,14.0,137.5392559874058,93.95002790284128,11.35341112626804,183.2025544105405,16.859852244706257,436.1003380811344,32,512,8,512,0,16,5,8187,2560,512,0,0.8653110912013886,0.3965406480827277
agg_aic_p0_dense_prefill_b40_isl512_ctx4096,observed_first_batch,strict_prefix0,genonly_step,generation_other,0.6883617350904666,11.35341112626804,14.0,9.637064291266533,93.95002790284128,11.35341112626804,183.2025544105405,16.859852244706257,436.1003380811344,32,512,8,512,0,16,5,8187,2560,512,0,0.06063038917861655,0.02778470548091136
agg_aic_p0_dense_prefill_b40_isl512_ctx4096,observed_first_batch,strict_prefix0,mix_step,attention_scaled,0.0,93.95002790284128,2.0,0.0,93.95002790284128,11.35341112626804,183.2025544105405,16.859852244706257,436.1003380811344,32,512,8,512,0,16,5,8187,2560,512,0,0.0,0.0
agg_aic_p0_dense_prefill_b40_isl512_ctx4096,observed_first_batch,strict_prefix0,mix_step,context_mla_block,39.25132491162699,93.95002790284128,2.0,78.50264982325398,93.95002790284128,11.35341112626804,183.2025544105405,16.859852244706257,436.1003380811344,32,512,8,512,0,16,5,8187,2560,512,0,0.4177893906771254,0.22633168555146924
agg_aic_p0_dense_prefill_b40_isl512_ctx4096,observed_first_batch,strict_prefix0,mix_step,context_moe,47.70272256642579,93.95002790284128,2.0,95.40544513285158,93.95002790284128,11.35341112626804,183.2025544105405,16.859852244706257,436.1003380811344,32,512,8,512,0,16,5,8187,2560,512,0,0.5077456987640037,0.27506428453463716
agg_aic_p0_dense_prefill_b40_isl512_ctx4096,observed_first_batch,strict_prefix0,mix_step,context_other,3.167772089954025,93.95002790284128,2.0,6.33554417990805,93.95002790284128,11.35341112626804,183.2025544105405,16.859852244706257,436.1003380811344,32,512,8,512,0,16,5,8187,2560,512,0,0.03371762798442153,0.018266063583240108
agg_aic_p0_dense_prefill_b40_isl512_ctx4096,observed_first_batch,strict_prefix0,mix_step,context_shared_ffn,3.828208334834483,93.95002790284128,2.0,7.656416669668966,93.95002790284128,11.35341112626804,183.2025544105405,16.859852244706257,436.1003380811344,32,512,8,512,0,16,5,8187,2560,512,0,0.040747282574449435,0.022074282766659285
agg_aic_p0_longctx_b8_isl4096_ctx8192,intended_case,strict_prefix0,genonly_step,generation_mla_block,1.102796176548,7.980192697715551,12.0,13.233554118576002,93.9654290561635,7.980192697715551,192.6291295651352,14.594441648365391,411.54575429061606,6,4096,2,4096,0,2,2,8190,8192,4096,0,0.13819167259754164,0.028059541745438177
agg_aic_p0_longctx_b8_isl4096_ctx8192,intended_case,strict_prefix0,genonly_step,generation_moe,6.1946446955204015,7.980192697715551,12.0,74.33573634624481,93.9654290561635,7.980192697715551,192.6291295651352,14.594441648365391,411.54575429061606,6,4096,2,4096,0,2,2,8190,8192,4096,0,0.7762525204803277,0.1576165162053826
agg_aic_p0_longctx_b8_isl4096_ctx8192,intended_case,strict_prefix0,genonly_step,generation_other,0.6827518256471492,7.980192697715551,12.0,8.19302190776579,93.9654290561635,7.980192697715551,192.6291295651352,14.594441648365391,411.54575429061606,6,4096,2,4096,0,2,2,8190,8192,4096,0,0.08555580692213073,0.017371934869676666
agg_aic_p0_longctx_b8_isl4096_ctx8192,intended_case,strict_prefix0,mix_step,attention_scaled,0.0,93.9654290561635,4.0,0.0,93.9654290561635,7.980192697715551,192.6291295651352,14.594441648365391,411.54575429061606,6,4096,2,4096,0,2,2,8190,8192,4096,0,0.0,0.0
agg_aic_p0_longctx_b8_isl4096_ctx8192,intended_case,strict_prefix0,mix_step,context_mla_block,39.26197404301061,93.9654290561635,4.0,157.04789617204244,93.9654290561635,7.980192697715551,192.6291295651352,14.594441648365391,411.54575429061606,6,4096,2,4096,0,2,2,8190,8192,4096,0,0.4178342443319615,0.33299383968868734
agg_aic_p0_longctx_b8_isl4096_ctx8192,intended_case,strict_prefix0,mix_step,context_moe,47.70673949182033,93.9654290561635,4.0,190.82695796728132,93.9654290561635,7.980192697715551,192.6291295651352,14.594441648365391,411.54575429061606,6,4096,2,4096,0,2,2,8190,8192,4096,0,0.5077052270288238,0.40461669973614617
agg_aic_p0_longctx_b8_isl4096_ctx8192,intended_case,strict_prefix0,mix_step,context_other,3.1680623798189096,93.9654290561635,4.0,12.672249519275638,93.9654290561635,7.980192697715551,192.6291295651352,14.594441648365391,411.54575429061606,6,4096,2,4096,0,2,2,8190,8192,4096,0,0.0337151909126637,0.02686938907028746
agg_aic_p0_longctx_b8_isl4096_ctx8192,intended_case,strict_prefix0,mix_step,context_shared_ffn,3.8286531415136578,93.9654290561635,4.0,15.314612566054631,93.9654290561635,7.980192697715551,192.6291295651352,14.594441648365391,411.54575429061606,6,4096,2,4096,0,2,2,8190,8192,4096,0,0.04074533772655108,0.03247207868438159
agg_aic_p0_longctx_b8_isl4096_ctx8192,observed_first_batch,strict_prefix0,genonly_step,generation_mla_block,0.8778769429223886,5.182509331865964,14.0,12.29027720091344,93.903801137086,5.182509331865964,183.11241221731768,11.097262118880632,349.5713440005272,6,4096,2,4096,0,2,2,8190,8192,4096,0,0.1693922551233128,0.04720444075487504
agg_aic_p0_longctx_b8_isl4096_ctx8192,observed_first_batch,strict_prefix0,genonly_step,generation_moe,3.623041048447291,5.182509331865964,14.0,50.72257467826207,93.903801137086,5.182509331865964,183.11241221731768,11.097262118880632,349.5713440005272,6,4096,2,4096,0,2,2,8190,8192,4096,0,0.6990901157032386,0.19481503404632688
agg_aic_p0_longctx_b8_isl4096_ctx8192,observed_first_batch,strict_prefix0,genonly_step,generation_other,0.6815913404962846,5.182509331865964,14.0,9.542278766947984,93.903801137086,5.182509331865964,183.11241221731768,11.097262118880632,349.5713440005272,6,4096,2,4096,0,2,2,8190,8192,4096,0,0.13151762917344859,0.03664994087256394
agg_aic_p0_longctx_b8_isl4096_ctx8192,observed_first_batch,strict_prefix0,mix_step,attention_scaled,0.0,93.90380113708599,2.0,0.0,93.903801137086,5.182509331865964,183.11241221731768,11.097262118880632,349.5713440005272,6,4096,2,4096,0,2,2,8190,8192,4096,0,0.0,0.0
agg_aic_p0_longctx_b8_isl4096_ctx8192,observed_first_batch,strict_prefix0,mix_step,context_mla_block,39.219354211687474,93.90380113708599,2.0,78.43870842337495,93.903801137086,5.182509331865964,183.11241221731768,11.097262118880632,349.5713440005272,6,4096,2,4096,0,2,2,8190,8192,4096,0,0.4176545969042603,0.30126703443148795
agg_aic_p0_longctx_b8_isl4096_ctx8192,observed_first_batch,strict_prefix0,mix_step,context_moe,47.69067179024219,93.90380113708599,2.0,95.38134358048438,93.903801137086,5.182509331865964,183.11241221731768,11.097262118880632,349.5713440005272,6,4096,2,4096,0,2,2,8190,8192,4096,0,0.5078673196692081,0.3663402304571882
agg_aic_p0_longctx_b8_isl4096_ctx8192,observed_first_batch,strict_prefix0,mix_step,context_other,3.166901220359372,93.90380113708599,2.0,6.333802440718744,93.903801137086,5.182509331865964,183.11241221731768,11.097262118880632,349.5713440005272,6,4096,2,4096,0,2,2,8190,8192,4096,0,0.03372495236626421,0.024326839596731778
agg_aic_p0_longctx_b8_isl4096_ctx8192,observed_first_batch,strict_prefix0,mix_step,context_shared_ffn,3.8268739147969577,93.90380113708599,2.0,7.653747829593915,93.903801137086,5.182509331865964,183.11241221731768,11.097262118880632,349.5713440005272,6,4096,2,4096,0,2,2,8190,8192,4096,0,0.040753131060267456,0.029396479840826332
agg_aic_p0_mid_b8_isl2048_ctx8192,intended_case,strict_prefix0,genonly_step,generation_mla_block,0.8719156957237287,7.74931221689128,14.0,12.206819740132202,93.93462286648808,7.74931221689128,183.17251458965177,13.494999593531066,385.59750849261775,4,2048,4,2048,0,3,1,6144,2048,2048,0,0.112515236361648,0.041189214216146755
agg_aic_p0_mid_b8_isl2048_ctx8192,intended_case,strict_prefix0,genonly_step,generation_moe,6.1946446955204015,7.74931221689128,14.0,86.72502573728562,93.93462286648808,7.74931221689128,183.17251458965177,13.494999593531066,385.59750849261775,4,2048,4,2048,0,3,1,6144,2048,2048,0,0.7993799349080105,0.2926344239564572
agg_aic_p0_mid_b8_isl2048_ctx8192,intended_case,strict_prefix0,genonly_step,generation_other,0.6827518256471492,7.74931221689128,14.0,9.558525559060088,93.93462286648808,7.74931221689128,183.17251458965177,13.494999593531066,385.59750849261775,4,2048,4,2048,0,3,1,6144,2048,2048,0,0.0881048287303415,0.03225313105495043
agg_aic_p0_mid_b8_isl2048_ctx8192,intended_case,strict_prefix0,mix_step,attention_scaled,0.0,93.93462286648807,2.0,0.0,93.93462286648808,7.74931221689128,183.17251458965177,13.494999593531066,385.59750849261775,4,2048,4,2048,0,3,1,6144,2048,2048,0,0.0,0.0
agg_aic_p0_mid_b8_isl2048_ctx8192,intended_case,strict_prefix0,mix_step,context_mla_block,39.240671897212366,93.93462286648807,2.0,78.48134379442473,93.93462286648808,7.74931221689128,183.17251458965177,13.494999593531066,385.59750849261775,4,2048,4,2048,0,3,1,6144,2048,2048,0,0.41774449824519166,0.2648179419650061
agg_aic_p0_mid_b8_isl2048_ctx8192,intended_case,strict_prefix0,mix_step,context_moe,47.69870564103126,93.93462286648807,2.0,95.39741128206252,93.93462286648808,7.74931221689128,183.17251458965177,13.494999593531066,385.59750849261775,4,2048,4,2048,0,3,1,6144,2048,2048,0,0.5077862047610153,0.32189747146378134
agg_aic_p0_mid_b8_isl2048_ctx8192,intended_case,strict_prefix0,mix_step,context_other,3.1674818000891407,93.93462286648807,2.0,6.334963600178281,93.93462286648808,7.74931221689128,183.17251458965177,13.494999593531066,385.59750849261775,4,2048,4,2048,0,3,1,6144,2048,2048,0,0.033720067249231114,0.02137593397249672
agg_aic_p0_mid_b8_isl2048_ctx8192,intended_case,strict_prefix0,mix_step,context_shared_ffn,3.827763528155308,93.93462286648807,2.0,7.655527056310616,93.93462286648808,7.74931221689128,183.17251458965177,13.494999593531066,385.59750849261775,4,2048,4,2048,0,3,1,6144,2048,2048,0,0.040749229744561986,0.025831883371161365
