framework,version,device,op_name,kernel_source,concat_dtype,num_tokens,num_heads,batch_size,isl,tp_size,qk_nope_head_dim,qk_rope_head_dim,latency
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_mla_k,bfloat16,512,128,8,64,1,128,64,0.013305599987506866
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,512,64,8,64,2,128,64,0.006255999952554703
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,512,32,8,64,4,128,64,0.005529600009322166
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,512,16,8,64,8,128,64,0.005478399991989136
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,512,8,8,64,16,128,64,0.005801599845290184
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,512,4,8,64,32,128,64,0.006004799902439117
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,512,2,8,64,64,128,64,0.004926399886608123
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_mla_k,bfloat16,65536,128,4,16384,1,128,64,1.8589679718017578
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,1024,64,8,128,2,128,64,0.015241600573062897
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,1024,32,8,128,4,128,64,0.006143999844789505
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,1024,16,8,128,8,128,64,0.005803199857473374
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,1024,8,8,128,16,128,64,0.0057183999568223955
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,1024,4,8,128,32,128,64,0.006259199976921081
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,1024,2,8,128,64,128,64,0.00605279989540577
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_mla_k,bfloat16,2048,128,8,256,1,128,64,0.06151360273361206
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,2048,64,8,256,2,128,64,0.03263840079307556
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,2048,32,8,256,4,128,64,0.014022399485111237
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,2048,16,8,256,8,128,64,0.006065599992871285
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,2048,8,8,256,16,128,64,0.00565119981765747
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,2048,4,8,256,32,128,64,0.005660799890756607
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,8,4,8,1,32,128,64,0.004460800066590309
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,2048,2,8,256,64,128,64,0.005668799951672554
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,4096,64,8,512,2,128,64,0.06281759738922119
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_mla_k,bfloat16,4096,128,8,512,1,128,64,0.11998879909515381
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,4096,32,8,512,4,128,64,0.03279680013656616
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,4096,8,8,512,16,128,64,0.005947199836373329
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,4096,16,8,512,8,128,64,0.014672000706195832
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,4096,4,8,512,32,128,64,0.005676800012588501
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,4096,2,8,512,64,128,64,0.010443200170993806
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_mla_k,bfloat16,8192,128,8,1024,1,128,64,0.23564798831939698
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,8192,64,8,1024,2,128,64,0.12038400173187255
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,8192,32,8,1024,4,128,64,0.061964797973632815
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,8192,16,8,1024,8,128,64,0.03264800012111664
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,8192,8,8,1024,16,128,64,0.014982399344444276
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,8192,2,8,1024,64,128,64,0.007452800124883652
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_mla_k,bfloat16,12288,128,8,1536,1,128,64,0.35145599842071534
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,12288,64,8,1536,2,128,64,0.17889920473098755
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_mla_k,bfloat16,1024,128,8,128,1,128,64,0.03306559920310974
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,12288,16,8,1536,8,128,64,0.046804800629615784
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,12288,8,8,1536,16,128,64,0.025380799174308778
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,12288,4,8,1536,32,128,64,0.01064319983124733
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,49152,4,4,12288,32,128,64,0.05618079900741577
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,12288,2,8,1536,64,128,64,0.013067199289798737
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_mla_k,bfloat16,16384,128,8,2048,1,128,64,0.4679215908050537
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,16384,64,8,2048,2,128,64,0.23739359378814698
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,8192,4,8,1024,32,128,64,0.010692799836397171
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,16384,32,8,2048,4,128,64,0.12062879800796508
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,16384,8,8,2048,16,128,64,0.032595199346542356
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,16384,16,8,2048,8,128,64,0.06136639714241028
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,16384,4,8,2048,32,128,64,0.017472000420093538
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,16384,2,8,2048,64,128,64,0.012980799376964568
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,12288,32,8,1536,4,128,64,0.09084960222244262
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,24576,64,8,3072,2,128,64,0.3538719892501831
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_mla_k,bfloat16,24576,128,8,3072,1,128,64,0.6994319915771484
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,24576,16,8,3072,8,128,64,0.09032959938049316
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,24576,8,8,3072,16,128,64,0.05405600070953369
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,24576,2,8,3072,64,128,64,0.0176816001534462
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,24576,4,8,3072,32,128,64,0.02691200077533722
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,32768,64,8,4096,2,128,64,0.4707039833068848
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,32768,32,8,4096,4,128,64,0.23668479919433594
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,32768,16,8,4096,8,128,64,0.11907999515533448
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,32768,8,8,4096,16,128,64,0.06127840280532837
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,32768,4,8,4096,32,128,64,0.03449920117855072
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,32768,2,8,4096,64,128,64,0.023771199584007262
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,24576,32,8,3072,4,128,64,0.1784335970878601
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_mla_k,bfloat16,49152,128,8,6144,1,128,64,1.3923312187194825
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,49152,32,8,6144,4,128,64,0.37475199699401857
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,49152,64,8,6144,2,128,64,0.7050399780273438
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,49152,16,8,6144,8,128,64,0.1760032057762146
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,49152,4,8,6144,32,128,64,0.04975520074367523
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,49152,2,8,6144,64,128,64,0.03364959955215454
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_mla_k,bfloat16,32768,128,8,4096,1,128,64,0.9310591697692872
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,65536,64,8,8192,2,128,64,0.9388784408569336
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,65536,32,8,8192,4,128,64,0.47812638282775877
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,65536,16,8,8192,8,128,64,0.24600799083709718
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,65536,8,8,8192,16,128,64,0.12062560319900513
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,65536,4,8,8192,32,128,64,0.06520959734916687
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,65536,2,8,8192,64,128,64,0.04367839992046356
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_mla_k,bfloat16,16,128,16,1,1,128,64,0.006177600100636482
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,16,64,16,1,2,128,64,0.004334399849176407
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,16,32,16,1,4,128,64,0.005052800104022026
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_mla_k,bfloat16,65536,128,8,8192,1,128,64,1.8552160263061523
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,16,8,16,1,16,128,64,0.006198399886488915
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,16,2,16,1,64,128,64,0.005150400102138519
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,16,4,16,1,32,128,64,0.0034143999218940735
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_mla_k,bfloat16,256,128,16,16,1,128,64,0.007259199768304825
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,256,64,16,16,2,128,64,0.004198399931192398
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,256,32,16,16,4,128,64,0.005107200145721436
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,256,16,16,16,8,128,64,0.003345600143074989
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,256,8,16,16,16,128,64,0.005116799846291542
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,256,4,16,16,32,128,64,0.0033776000142097472
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,256,2,16,16,64,128,64,0.0056639999151229855
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,512,64,16,32,2,128,64,0.006043199822306633
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,512,32,16,32,4,128,64,0.005454400181770324
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,512,16,16,32,8,128,64,0.005411199852824211
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,512,8,16,32,16,128,64,0.005209600180387497
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,512,4,16,32,32,128,64,0.006718400120735169
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,512,2,16,32,64,128,64,0.005203200131654739
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_mla_k,bfloat16,1024,128,16,64,1,128,64,0.032927998900413515
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,1024,64,16,64,2,128,64,0.013385599851608277
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,1024,32,16,64,4,128,64,0.006123200058937073
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,1024,16,16,64,8,128,64,0.004849600046873093
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,1024,8,16,64,16,128,64,0.004878399893641472
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,1024,4,16,64,32,128,64,0.004969599843025208
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,49152,8,8,6144,16,128,64,0.10306880474090577
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,1024,2,16,64,64,128,64,0.004748800024390221
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,2048,64,16,128,2,128,64,0.03227199912071228
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_mla_k,bfloat16,2048,128,16,128,1,128,64,0.061934399604797366
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,2048,16,16,128,8,128,64,0.011827199906110763
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,2048,8,16,128,16,128,64,0.01117599979043007
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,2048,4,16,128,32,128,64,0.0110895998775959
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,2048,2,16,128,64,128,64,0.012014400213956833
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_mla_k,bfloat16,4096,128,16,256,1,128,64,0.12003840208053589
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,4096,64,16,256,2,128,64,0.06318399906158448
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,4096,32,16,256,4,128,64,0.03319840133190155
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,4096,16,16,256,8,128,64,0.014864000678062438
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,4096,8,16,256,16,128,64,0.011950399726629257
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,16,16,16,1,8,128,64,0.004198399931192398
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,4096,2,16,256,64,128,64,0.005052800104022026
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,4096,4,16,256,32,128,64,0.012408000230789185
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_mla_k,bfloat16,8192,128,16,512,1,128,64,0.2358031988143921
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,8192,64,16,512,2,128,64,0.12086880207061768
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,8192,32,16,512,4,128,64,0.06278719902038574
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_mla_k,bfloat16,512,128,16,32,1,128,64,0.013185599446296692
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,8192,16,16,512,8,128,64,0.0326992005109787
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,8192,8,16,512,16,128,64,0.01496960073709488
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,8192,4,16,512,32,128,64,0.0075599998235702515
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,8192,2,16,512,64,128,64,0.010289599746465683
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,16384,64,16,1024,2,128,64,0.2366719961166382
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,16384,32,16,1024,4,128,64,0.12054400444030762
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,16384,16,16,1024,8,128,64,0.06104320287704468
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,16384,8,16,1024,16,128,64,0.03276160061359405
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,16384,4,16,1024,32,128,64,0.017318400740623473
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,16384,2,16,1024,64,128,64,0.013096000254154205
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,2048,32,16,128,4,128,64,0.014028799533843995
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,24576,64,16,1536,2,128,64,0.3544928073883057
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,24576,32,16,1536,4,128,64,0.1784608006477356
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,24576,16,16,1536,8,128,64,0.0901423990726471
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,24576,8,16,1536,16,128,64,0.046726399660110475
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,24576,4,16,1536,32,128,64,0.0268640011548996
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,24576,2,16,1536,64,128,64,0.017315199971199034
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_mla_k,bfloat16,32768,128,16,2048,1,128,64,0.9313055992126464
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,32768,64,16,2048,2,128,64,0.4709775924682617
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,32768,32,16,2048,4,128,64,0.2483664035797119
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,32768,16,16,2048,8,128,64,0.11871839761734009
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,32768,8,16,2048,16,128,64,0.06104639768600464
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_mla_k,bfloat16,16384,128,16,1024,1,128,64,0.46782240867614744
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,32768,4,16,2048,32,128,64,0.03437440097332001
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,32768,2,16,2048,64,128,64,0.025571200251579284
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_mla_k,bfloat16,24576,128,16,1536,1,128,64,0.6981872081756592
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,49152,64,16,3072,2,128,64,0.716215991973877
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,49152,32,16,3072,4,128,64,0.35256640911102294
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,49152,16,16,3072,8,128,64,0.18239680528640748
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_mla_k,bfloat16,49152,128,16,3072,1,128,64,1.3946864128112793
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,49152,8,16,3072,16,128,64,0.09838719964027405
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,49152,4,16,3072,32,128,64,0.05217120051383972
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,49152,2,16,3072,64,128,64,0.03623040020465851
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,65536,32,16,4096,4,128,64,0.4696591854095459
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,65536,16,16,4096,8,128,64,0.23381280899047852
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,65536,64,16,4096,2,128,64,0.9535663604736329
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,65536,8,16,4096,16,128,64,0.11876640319824219
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,65536,2,16,4096,64,128,64,0.043724799156188966
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,65536,4,16,4096,32,128,64,0.0739408016204834
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,32,64,32,1,2,128,64,0.005539200082421303
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,32,32,32,1,4,128,64,0.005507199838757515
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,32,16,32,1,8,128,64,0.0055727999657392505
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,32,8,32,1,16,128,64,0.0055344000458717344
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,32,4,32,1,32,128,64,0.005676800012588501
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_and_cast_mha_k_triton,bfloat16,32,2,32,1,64,128,64,0.005540800094604492
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_mla_k,bfloat16,512,128,32,16,1,128,64,0.013331200182437896
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_concat_k,concat_mla_k,bfloat16,65536,128,16,4096,1,128,64,1.8555503845214845
