framework,version,device,op_name,kernel_source,bmm_dtype,num_tokens,num_heads,latency
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,3072,32,0.05321599841117859
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,768,1,0.004441599920392036
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,3072,16,0.02841919958591461
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,3072,8,0.009833600372076035
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,3072,64,0.3848864078521729
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,3072,32,0.1945248007774353
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,3072,8,0.05232959985733032
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,3072,16,0.10059839487075806
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,3072,4,0.007238399982452392
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,3072,2,0.005465599894523621
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,3072,1,0.0049632001668214795
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,3072,4,0.027910399436950683
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,3072,2,0.017849600315093993
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,3072,1,0.01295360028743744
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,1024,16,0.03517760038375854
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,4096,128,0.2602751970291138
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,4096,64,0.12818559408187866
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,4096,32,0.06748800277709961
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,4096,64,0.5232255935668946
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,4096,32,0.25645439624786376
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,4096,8,0.017552000284194947
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,4096,16,0.13083200454711913
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,4096,4,0.008128000050783157
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,4096,2,0.005766399949789047
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,4096,4,0.035235199332237246
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,4096,128,1.1136672019958496
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,4096,2,0.020921599864959717
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,4096,1,0.005091200023889542
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,4096,1,0.014716799557209014
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,6144,64,0.18634560108184814
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,1536,2,0.005209600180387497
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,6144,32,0.09775360226631165
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,6144,64,0.8186335563659668
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,6144,32,0.3824448108673096
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,6144,16,0.058582401275634764
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,6144,16,0.1950976014137268
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,6144,128,1.629542350769043
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,6144,8,0.027644801139831542
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,6144,8,0.09942079782485962
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,6144,4,0.0521888017654419
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,6144,4,0.009907200187444686
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,6144,2,0.007360000163316727
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,6144,2,0.02775999903678894
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,2048,8,0.03519040048122406
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,6144,1,0.005395200103521347
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,6144,1,0.017798399925231932
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,8192,64,0.24412479400634765
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,8192,32,0.1261952042579651
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,8192,64,1.108694362640381
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,8192,32,0.5218751907348633
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,8192,16,0.0676576018333435
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,8192,8,0.0359360009431839
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,8192,16,0.2548192024230957
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,8192,4,0.01703680008649826
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,8192,8,0.13065919876098633
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,8192,4,0.06761279702186584
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,8192,2,0.008191999793052674
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,8192,2,0.035062399506568906
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,8192,1,0.006025600060820579
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,8192,1,0.021279999613761903
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,12288,64,0.35987200736999514
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,4096,16,0.03623999953269959
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,12288,128,0.7291552066802979
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,4096,8,0.06785280108451844
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,12288,32,0.18417919874191285
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,12288,16,0.09686080217361451
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,12288,16,0.38568639755249023
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,12288,32,0.8200480461120605
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,12288,8,0.05194240212440491
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,12288,64,1.6967872619628905
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,12288,4,0.02791999876499176
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,12288,8,0.19811199903488158
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,12288,4,0.10371520519256591
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,12288,2,0.052451199293136595
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,12288,1,0.007388799637556076
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,12288,1,0.028038400411605834
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,12288,128,3.379635238647461
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,16384,64,0.553875207901001
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,16384,128,0.9684543609619141
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,8192,128,0.5283360004425048
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,16384,32,0.28320960998535155
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,16384,16,0.14522240161895753
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,16384,32,1.1053055763244628
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,16384,16,0.5250080108642579
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,16384,8,0.0667680025100708
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,8192,128,2.180860710144043
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,16384,4,0.03618879914283753
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,16384,2,0.018089599907398224
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,16384,8,0.2563647985458374
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,16384,1,0.007987199723720551
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,16384,64,2.173583984375
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,16384,4,0.1341312050819397
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,16384,1,0.03617599904537201
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,16384,128,4.380419158935547
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,20480,64,0.5936287879943848
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,20480,32,0.3026304006576538
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,6144,128,0.37109758853912356
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,20480,128,1.3322367668151855
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,20480,16,0.1545151948928833
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,12288,2,0.009737599641084671
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,20480,8,0.08254079818725586
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,20480,4,0.04338879883289337
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,20480,8,0.3198911905288696
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,20480,16,0.6698847770690918
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,20480,2,0.02336000055074692
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,bfloat16,20480,1,0.008739200234413148
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,20480,4,0.16375360488891602
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,20480,32,1.344320011138916
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,20480,1,0.043161600828170776
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,20480,2,0.0864799976348877
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,20480,64,2.8257471084594727
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,20480,128,5.467715072631836
SGLang,0.5.9,NVIDIA H100 80GB HBM3,mla_gen_post,default,fp8,16384,2,0.06778240203857422
