framework,version,device,op_name,kernel_source,gemm_dtype,m,n,k,latency
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,gemm,sglang,fp8_block,8910,1280,5120,0.23554221789042154
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,gemm,sglang,bfloat16,23595,6912,5120,2.2599332597520614
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,gemm,sglang,fp8,8910,5120,3456,0.30253420935736763
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,gemm,sglang,fp8_block,47190,5120,5120,2.4874986012776694
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,gemm,sglang,bfloat16,23595,5120,2560,0.8450515535142687
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,gemm,sglang,fp8_block,7898,6912,5120,0.5395244492424859
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,gemm,sglang,fp8_block,5899,5120,2560,0.17027555571662056
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,gemm,sglang,bfloat16,31590,5120,1280,0.5337680180867513
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,gemm,sglang,bfloat16,31590,5120,640,0.29855823516845703
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,gemm,sglang,bfloat16,2389,5120,2560,0.08643822537528144
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,gemm,sglang,fp8,15795,1280,5120,0.3001040087805854
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,gemm,sglang,fp8,8910,13824,5120,1.2223449283175998
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,gemm,sglang,fp8,26620,6912,5120,1.7397030724419489
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,gemm,sglang,fp8_block,17820,3456,5120,0.7498942481146919
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,gemm,sglang,fp8_block,47190,5120,2560,1.250435511271159
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,gemm,sglang,fp8_block,13310,640,5120,0.27266934182908803
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,gemm,sglang,fp8_block,8910,640,5120,0.1934622261259291
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,gemm,sglang,bfloat16,5899,2560,5120,0.1937324470943875
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,gemm,sglang,bfloat16,11798,5120,1280,0.2045902278688219
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,gemm,sglang,fp8_block,11798,6912,5120,0.7720986472235786
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,gemm,sglang,fp8_block,5899,6912,5120,0.3869795534345839
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,gemm,sglang,bfloat16,53240,5120,5120,3.676305982801649
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,gemm,sglang,fp8,35640,5120,5120,1.7801573011610243
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,gemm,sglang,fp8,3949,5120,1728,0.08489955796135797
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,gemm,sglang,fp8_block,4778,5120,2560,0.139101333088345
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,gemm,sglang,fp8,53240,5120,640,0.383024877972073
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,gemm,sglang,bfloat16,106480,3456,5120,5.381448109944661
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,gemm,sglang,bfloat16,53240,5120,1728,1.4890373018052843
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,gemm,sglang,fp8_block,9555,640,5120,0.2100906636979845
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,gemm,sglang,fp8_block,2389,640,5120,0.0590533349249098
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,gemm,sglang,fp8,1,5120,256,0.005107555538415909
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,gemm,sglang,bfloat16,3949,5120,2560,0.13308710522121853
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,gemm,sglang,fp8,19110,5120,640,0.1413795550664266
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,gemm,sglang,fp8_block,35640,5120,13824,5.000341203477648
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,gemm,sglang,bfloat16,2389,13824,5120,0.4488453335232205
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,gemm,sglang,fp8,19110,3456,5120,0.6688595347934299
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,gemm,sglang,bfloat16,9555,3456,5120,0.45000357098049587
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,gemm,sglang,fp8_block,9555,3456,5120,0.4049359957377116
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,gemm,sglang,bfloat16,15795,5120,13824,2.990354749891493
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,gemm,sglang,fp8,71280,5120,1728,1.4433778127034504
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,gemm,sglang,fp8,21560,1728,5120,0.5677848921881782
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,gemm,sglang,bfloat16,10780,1280,5120,0.19473777876959908
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,gemm,sglang,fp8_block,71280,5120,5120,3.785370720757378
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,gemm,sglang,bfloat16,47190,6912,5120,4.64705318874783
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,gemm,sglang,fp8_block,5899,2560,5120,0.21129866441090903
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,gemm,sglang,fp8_block,11798,640,5120,0.24689155154758027
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,gemm,sglang,fp8_block,3949,1728,5120,0.12513332896762425
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,gemm,sglang,fp8_block,31590,5120,5120,1.6256159676445856
SGLang,0.5.10.post1,NVIDIA H100 80GB HBM3,gemm,sglang,fp8_block,11798,5120,1280,0.17716356118520102
